cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
312,date ('2020-06-05 00:00:00'),13,21108,2,4,1,0,0,2,0,0,0,33,30,30,0.0,0,8,0.3,0,0,0,0
336,date ('2020-06-06 00:00:00'),14,21108,2,4,1,0,0,2,0,0,0,26,33,26,0.0,0,8,0.3,0,0,0,0
360,date ('2020-06-07 00:00:00'),15,21108,2,4,1,0,0,2,0,0,0,31,30,39,0.0,0,8,0.3,0,0,0,0
384,date ('2020-06-08 00:00:00'),16,21108,1,4,1,0,1,2,0,0,0,29,33,24,0.0,0,8,0.3,0,0,0,0
408,date ('2020-06-09 00:00:00'),17,21107,2,4,1,0,1,2,0,0,0,43,30,44,0.0,1,9,0.3,0,0,0,0
432,date ('2020-06-10 00:00:00'),18,21107,1,5,1,0,1,2,0,0,0,30,36,23,0.0,0,9,0.3,0,0,0,0
456,date ('2020-06-11 00:00:00'),19,21106,2,5,1,0,1,2,0,0,0,34,26,32,0.0,1,10,0.3,0,0,0,0
480,date ('2020-06-12 00:00:00'),20,21105,3,5,0,0,2,2,0,0,0,39,34,29,0.0,1,11,0.3,0,0,0,0
504,date ('2020-06-13 00:00:00'),21,21105,3,5,0,0,2,2,0,0,0,33,36,31,0.0,0,11,0.3,0,0,0,0
528,date ('2020-06-14 00:00:00'),22,21105,3,5,0,0,2,2,0,0,0,29,27,39,0.0,0,11,0.3,0,0,0,0
552,date ('2020-06-15 00:00:00'),23,21105,2,6,0,0,2,2,0,1,0,39,36,25,0.0,0,11,0.5,1,1,0,0
576,date ('2020-06-16 00:00:00'),24,21104,2,7,0,0,2,2,0,1,0,230,217,237,0.0,1,12,0.5,0,1,0,0
600,date ('2020-06-17 00:00:00'),25,21103,3,7,0,0,2,2,0,1,0,316,295,286,0.0,1,13,0.5,0,1,0,0
624,date ('2020-06-18 00:00:00'),26,21103,3,6,0,0,3,2,0,1,0,361,371,333,0.0,0,13,0.5,0,1,0,0
648,date ('2020-06-19 00:00:00'),27,21103,3,6,0,0,3,2,0,1,0,441,414,424,0.0,0,13,0.5,0,1,0,0
672,date ('2020-06-20 00:00:00'),28,21102,3,6,1,0,3,2,0,1,0,549,529,527,0.0,1,14,0.5,0,1,0,0
696,date ('2020-06-21 00:00:00'),29,21101,4,6,1,0,3,2,0,1,0,594,619,615,0.0,1,15,0.5,0,1,0,0
720,date ('2020-06-22 00:00:00'),30,21101,3,7,1,0,3,2,0,1,0,731,736,724,0.0,0,15,0.5,0,1,0,0
744,date ('2020-06-23 00:00:00'),31,21100,3,8,1,0,3,2,0,1,0,842,797,787,0.0,1,16,0.5,0,1,0,0
768,date ('2020-06-24 00:00:00'),32,21099,4,8,1,0,3,2,0,1,0,916,911,877,0.0,1,17,0.5,0,1,0,0
792,date ('2020-06-25 00:00:00'),33,21099,3,9,1,0,3,3,0,1,0,998,1043,976,0.0,0,17,0.5,0,1,0,0
816,date ('2020-06-26 00:00:00'),34,21099,2,8,2,0,4,2,0,1,0,1073,1100,1164,0.0,0,17,0.5,0,1,0,0
840,date ('2020-06-27 00:00:00'),35,21098,3,8,2,0,4,2,0,1,0,1215,1282,1209,0.0,1,18,0.5,0,1,0,0
864,date ('2020-06-28 00:00:00'),36,21097,3,8,3,0,4,2,1,1,0,1285,1328,1295,0.0,1,19,0.5,0,1,0,0
888,date ('2020-06-29 00:00:00'),37,21096,4,8,3,0,4,2,1,1,0,1262,1361,1357,0.0,1,20,0.5,0,1,0,0
912,date ('2020-06-30 00:00:00'),38,21094,5,9,2,0,5,2,1,1,0,1380,1412,1409,0.0,2,22,0.5,0,1,0,0
936,date ('2020-07-01 00:00:00'),39,21093,6,9,2,0,5,2,1,1,0,1427,1439,1455,0.0,1,23,0.5,0,1,0,0
960,date ('2020-07-02 00:00:00'),40,21093,4,9,2,0,7,1,1,0,0,1480,1458,1486,0.0,0,23,0.3,0,1,0,0
984,date ('2020-07-03 00:00:00'),41,21092,5,8,2,0,8,1,1,0,0,303,277,236,0.0,1,24,0.3,0,1,0,0
1008,date ('2020-07-04 00:00:00'),42,21091,5,9,2,0,8,1,1,0,0,58,37,35,0.0,1,25,0.3,0,1,0,0
1032,date ('2020-07-05 00:00:00'),43,21090,6,9,2,0,8,1,1,0,0,33,29,38,0.0,1,26,0.3,0,1,0,0
1056,date ('2020-07-06 00:00:00'),44,21089,6,9,3,0,8,1,1,0,0,28,35,25,0.0,1,27,0.3,0,1,0,0
1080,date ('2020-07-07 00:00:00'),45,21089,5,9,4,0,8,1,2,0,0,38,28,25,0.0,0,27,0.3,0,1,0,0
1104,date ('2020-07-08 00:00:00'),46,21089,5,9,4,0,8,1,2,0,0,24,46,39,0.0,0,27,0.3,0,1,0,0
1128,date ('2020-07-09 00:00:00'),47,21089,3,9,5,0,9,1,3,0,0,24,41,30,0.0,0,27,0.3,0,1,0,0
1152,date ('2020-07-10 00:00:00'),48,21089,2,9,5,0,10,1,3,0,0,30,29,28,0.0,0,27,0.3,0,1,0,0
1176,date ('2020-07-11 00:00:00'),49,21088,3,9,4,0,11,1,3,0,0,22,40,29,0.0,1,28,0.3,0,1,0,0
1200,date ('2020-07-12 00:00:00'),50,21087,4,9,4,0,11,1,3,0,0,32,26,34,0.0,1,29,0.3,0,1,0,0
1224,date ('2020-07-13 00:00:00'),51,21087,3,9,4,0,12,1,3,0,0,41,34,37,0.0,0,29,0.3,0,1,0,0
1248,date ('2020-07-14 00:00:00'),52,21086,3,10,4,0,12,2,3,0,0,32,26,39,0.0,1,30,0.3,0,1,0,0
1272,date ('2020-07-15 00:00:00'),53,21085,4,10,4,0,12,2,3,0,0,28,28,42,0.0,1,31,0.3,0,1,0,0
1296,date ('2020-07-16 00:00:00'),54,21085,3,11,4,0,12,2,3,0,0,32,34,39,0.0,0,31,0.3,0,1,0,0
1320,date ('2020-07-17 00:00:00'),55,21084,4,11,4,0,12,2,3,0,0,29,26,34,0.0,1,32,0.3,0,1,0,0
1344,date ('2020-07-18 00:00:00'),56,21083,5,11,4,0,12,2,3,0,0,32,44,31,0.0,1,33,0.3,0,1,0,0
1368,date ('2020-07-19 00:00:00'),57,21082,3,13,5,0,12,4,3,0,0,29,32,34,0.0,1,34,0.3,0,1,0,0
1392,date ('2020-07-20 00:00:00'),58,21081,2,14,4,0,14,5,1,0,0,43,33,33,0.0,1,35,0.3,0,1,0,0
1416,date ('2020-07-21 00:00:00'),59,21080,2,15,3,0,15,6,0,0,0,37,28,25,0.0,1,36,0.3,0,1,0,0
1440,date ('2020-07-22 00:00:00'),60,21079,3,14,2,0,16,6,0,0,1,35,33,28,0.0,1,37,0.3,0,1,1,1
1464,date ('2020-07-23 00:00:00'),61,21078,4,14,2,0,16,6,0,0,1,41,30,36,0.0,1,38,0.3,0,1,0,1
1488,date ('2020-07-24 00:00:00'),62,21076,6,13,2,0,17,6,0,0,1,28,38,38,0.0,2,40,0.3,0,1,0,1
1512,date ('2020-07-25 00:00:00'),63,21076,5,13,3,0,17,6,1,0,1,39,30,30,0.0,0,40,0.3,0,1,0,1
1536,date ('2020-07-26 00:00:00'),64,21076,4,13,3,0,18,6,1,0,1,30,31,33,0.0,0,40,0.3,0,1,0,1
1560,date ('2020-07-27 00:00:00'),65,21076,3,14,3,0,18,6,1,0,1,39,35,29,0.0,0,40,0.3,0,1,0,1
1584,date ('2020-07-28 00:00:00'),66,21075,4,13,3,0,19,6,1,0,1,26,35,31,0.0,1,41,0.3,0,1,0,1
1608,date ('2020-07-29 00:00:00'),67,21073,6,12,3,0,20,6,1,0,1,29,40,33,0.0,2,43,0.3,0,1,0,1
1632,date ('2020-07-30 00:00:00'),68,21072,6,13,2,0,21,7,1,0,1,29,20,27,0.0,1,44,0.3,0,1,0,1
1656,date ('2020-07-31 00:00:00'),69,21072,5,14,2,0,21,8,1,0,1,31,32,28,0.0,0,44,0.3,0,1,0,1
1680,date ('2020-08-01 00:00:00'),70,21072,4,14,2,0,22,8,1,0,1,29,37,28,0.0,0,44,0.3,0,1,0,1
1704,date ('2020-08-02 00:00:00'),71,21072,3,14,2,0,23,9,1,0,1,30,29,39,0.0,0,44,0.3,0,1,0,1
1728,date ('2020-08-03 00:00:00'),72,21072,3,14,1,0,24,9,1,0,1,29,29,29,0.0,0,44,0.3,0,1,0,1
1752,date ('2020-08-04 00:00:00'),73,21071,4,13,1,0,25,8,1,0,1,34,25,34,0.0,1,45,0.3,0,1,0,1
1776,date ('2020-08-05 00:00:00'),74,21070,2,15,1,0,26,8,1,1,1,25,26,39,0.0,1,46,0.5,1,2,0,1
1800,date ('2020-08-06 00:00:00'),75,21069,3,15,1,0,26,8,1,1,1,202,247,222,0.0,1,47,0.5,0,2,0,1
1824,date ('2020-08-07 00:00:00'),76,21069,3,15,1,0,26,8,1,1,1,277,259,285,0.0,0,47,0.5,0,2,0,1
1848,date ('2020-08-08 00:00:00'),77,21069,1,15,3,0,26,8,3,1,1,351,325,356,0.0,0,47,0.5,0,2,0,1
1872,date ('2020-08-09 00:00:00'),78,21068,2,15,3,0,26,8,3,1,1,456,405,442,0.0,1,48,0.5,0,2,0,1
1896,date ('2020-08-10 00:00:00'),79,21067,2,16,3,0,26,9,3,1,1,531,517,529,0.0,1,49,0.5,0,2,0,1
1920,date ('2020-08-11 00:00:00'),80,21066,3,14,3,0,28,8,3,1,1,594,602,639,0.0,1,50,0.5,0,2,0,1
1944,date ('2020-08-12 00:00:00'),81,21065,4,12,2,0,31,8,2,1,1,742,718,713,0.0,1,51,0.5,0,2,0,1
1968,date ('2020-08-13 00:00:00'),82,21065,4,12,2,0,31,8,2,1,1,815,849,815,0.0,0,51,0.5,0,2,0,1
1992,date ('2020-08-14 00:00:00'),83,21064,5,12,2,0,31,8,2,1,1,964,926,926,0.0,1,52,0.5,0,2,0,1
2016,date ('2020-08-15 00:00:00'),84,21063,6,12,2,0,31,8,2,1,1,1059,1026,1030,0.0,1,53,0.5,0,2,0,1
2040,date ('2020-08-16 00:00:00'),85,21063,6,10,2,0,33,7,2,1,1,1152,1120,1154,0.0,0,53,0.5,0,2,0,1
2064,date ('2020-08-17 00:00:00'),86,21062,6,11,2,0,33,7,2,1,1,1206,1197,1170,0.0,1,54,0.5,0,2,0,1
2088,date ('2020-08-18 00:00:00'),87,21061,6,12,2,0,33,8,2,1,1,1270,1292,1235,0.0,1,55,0.5,0,2,0,1
2112,date ('2020-08-19 00:00:00'),88,21061,4,14,2,0,33,9,2,1,1,1312,1305,1312,0.0,0,55,0.5,0,2,0,1
2136,date ('2020-08-20 00:00:00'),89,21061,3,14,2,0,34,8,2,1,1,1421,1401,1365,0.0,0,55,0.5,0,2,0,1
2160,date ('2020-08-21 00:00:00'),90,21060,3,14,2,0,35,8,2,1,1,1517,1476,1447,0.0,1,56,0.5,0,2,0,1
2184,date ('2020-08-22 00:00:00'),91,21060,2,15,2,0,35,8,2,1,1,1496,1473,1498,0.0,0,56,0.5,0,2,0,1
2208,date ('2020-08-23 00:00:00'),92,21059,3,15,2,0,35,8,2,1,1,1536,1515,1538,0.0,1,57,0.5,0,2,0,1
2232,date ('2020-08-24 00:00:00'),93,21058,4,15,2,0,35,8,2,1,1,1580,1486,1544,0.0,1,58,0.5,0,2,0,1
2256,date ('2020-08-25 00:00:00'),94,21058,3,16,2,0,35,9,2,1,1,1500,1548,1630,0.0,0,58,0.5,0,2,0,1
2280,date ('2020-08-26 00:00:00'),95,21058,3,16,2,0,35,9,2,1,1,1653,1563,1559,0.0,0,58,0.5,0,2,0,1
2304,date ('2020-08-27 00:00:00'),96,21058,3,13,1,0,39,8,1,0,1,1657,1576,1665,0.0,0,58,0.3,0,2,0,1
2328,date ('2020-08-28 00:00:00'),97,21058,2,13,2,0,39,8,2,0,1,300,294,270,0.0,0,58,0.3,0,2,0,1
2352,date ('2020-08-29 00:00:00'),98,21058,1,14,2,0,39,9,2,0,1,57,60,55,0.0,0,58,0.3,0,2,0,1
2376,date ('2020-08-30 00:00:00'),99,21058,0,15,2,0,39,10,2,0,1,30,36,30,0.0,0,58,0.3,0,2,0,1
2400,date ('2020-08-31 00:00:00'),100,21057,1,14,2,0,40,9,2,0,1,26,27,27,0.0,1,59,0.3,0,2,0,1
2424,date ('2020-09-01 00:00:00'),101,21057,1,14,2,0,40,9,2,0,1,26,35,33,0.0,0,59,0.3,0,2,0,1
2448,date ('2020-09-02 00:00:00'),102,21057,1,11,2,0,42,7,2,0,2,28,38,44,0.0,0,59,0.3,0,2,1,2
2472,date ('2020-09-03 00:00:00'),103,21057,1,10,1,0,44,6,1,0,2,31,34,32,0.0,0,59,0.3,0,2,0,2
2496,date ('2020-09-04 00:00:00'),104,21057,1,10,1,0,44,6,1,0,2,21,29,39,0.0,0,59,0.3,0,2,0,2
2520,date ('2020-09-05 00:00:00'),105,21057,1,9,1,0,45,5,1,0,2,33,18,27,0.0,0,59,0.3,0,2,0,2
2544,date ('2020-09-06 00:00:00'),106,21057,0,9,1,0,46,4,1,0,2,32,29,24,0.0,0,59,0.3,0,2,0,2
2568,date ('2020-09-07 00:00:00'),107,21057,0,9,1,0,46,4,1,0,2,27,32,35,0.0,0,59,0.3,0,2,0,2
2592,date ('2020-09-08 00:00:00'),108,21057,0,8,1,0,47,4,1,0,2,32,39,32,0.0,0,59,0.3,0,2,0,2
2616,date ('2020-09-09 00:00:00'),109,21057,0,7,1,0,48,3,1,0,2,36,34,40,0.0,0,59,0.3,0,2,0,2
2640,date ('2020-09-10 00:00:00'),110,21057,0,7,1,0,48,3,1,0,2,33,35,27,0.0,0,59,0.3,0,2,0,2
2664,date ('2020-09-11 00:00:00'),111,21057,0,7,1,0,48,3,1,0,2,24,28,36,0.0,0,59,0.3,0,2,0,2
2688,date ('2020-09-12 00:00:00'),112,21057,0,7,0,0,49,3,0,0,2,28,40,28,0.0,0,59,0.3,0,2,0,2
2712,date ('2020-09-13 00:00:00'),113,21057,0,7,0,0,49,3,0,0,2,38,32,31,0.0,0,59,0.3,0,2,0,2
2736,date ('2020-09-14 00:00:00'),114,21057,0,6,0,0,50,3,0,0,2,34,28,30,0.0,0,59,0.3,0,2,0,2
2760,date ('2020-09-15 00:00:00'),115,21056,1,6,0,0,50,3,0,0,2,32,36,33,0.0,1,60,0.3,0,2,0,2
2784,date ('2020-09-16 00:00:00'),116,21056,1,6,0,0,50,3,0,0,2,29,30,35,0.0,0,60,0.3,0,2,0,2
2808,date ('2020-09-17 00:00:00'),117,21056,1,6,0,0,50,3,0,0,2,38,33,26,0.0,0,60,0.3,0,2,0,2
2832,date ('2020-09-18 00:00:00'),118,21056,1,6,0,0,50,3,0,0,2,36,36,34,0.0,0,60,0.3,0,2,0,2
2856,date ('2020-09-19 00:00:00'),119,21055,2,5,0,0,51,2,0,0,2,20,37,36,0.0,1,61,0.3,0,2,0,2
