cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
720,date ('2020-06-22 00:00:00'),30,21104,2,7,0,0,2,5,0,0,0,34,26,25,0.0,0,12,0.3,0,0,0,0
744,date ('2020-06-23 00:00:00'),31,21104,1,8,0,0,2,5,0,0,0,28,26,29,0.0,0,12,0.3,0,0,0,0
768,date ('2020-06-24 00:00:00'),32,21103,2,8,0,0,2,5,0,0,0,28,32,21,0.0,1,13,0.3,0,0,0,0
792,date ('2020-06-25 00:00:00'),33,21102,3,7,0,0,3,4,0,0,0,31,27,35,0.0,1,14,0.3,0,0,0,0
816,date ('2020-06-26 00:00:00'),34,21102,2,8,0,0,3,4,0,0,0,33,33,31,0.0,0,14,0.3,0,0,0,0
840,date ('2020-06-27 00:00:00'),35,21101,2,9,0,0,3,4,0,1,0,32,36,36,0.0,1,15,0.5,1,1,0,0
864,date ('2020-06-28 00:00:00'),36,21101,2,9,0,0,3,4,0,1,0,224,242,248,0.0,0,15,0.5,0,1,0,0
888,date ('2020-06-29 00:00:00'),37,21100,2,10,0,0,3,5,0,1,0,280,288,286,0.0,1,16,0.5,0,1,0,0
912,date ('2020-06-30 00:00:00'),38,21099,2,10,0,0,4,4,0,1,0,392,347,314,0.0,1,17,0.5,0,1,0,0
936,date ('2020-07-01 00:00:00'),39,21098,3,9,0,0,5,3,0,1,0,433,431,393,0.0,1,18,0.5,0,1,0,0
960,date ('2020-07-02 00:00:00'),40,21098,3,9,0,0,5,3,0,1,0,523,528,492,0.0,0,18,0.5,0,1,0,0
984,date ('2020-07-03 00:00:00'),41,21098,3,9,0,0,5,3,0,1,0,601,606,640,0.0,0,18,0.5,0,1,0,0
1008,date ('2020-07-04 00:00:00'),42,21098,3,9,0,0,5,3,0,1,0,745,718,664,0.0,0,18,0.5,0,1,0,0
1032,date ('2020-07-05 00:00:00'),43,21098,1,9,1,0,6,2,1,1,0,827,816,846,0.0,0,18,0.5,0,1,0,0
1056,date ('2020-07-06 00:00:00'),44,21098,1,9,1,0,6,2,1,1,0,896,919,938,0.0,0,18,0.5,0,1,0,0
1080,date ('2020-07-07 00:00:00'),45,21097,1,10,1,0,6,3,1,1,0,1012,1020,977,0.0,1,19,0.5,0,1,0,0
1104,date ('2020-07-08 00:00:00'),46,21096,2,10,1,0,6,3,1,1,0,1157,1109,1203,0.0,1,20,0.5,0,1,0,0
1128,date ('2020-07-09 00:00:00'),47,21096,2,10,1,0,6,3,1,1,0,1281,1200,1190,0.0,0,20,0.5,0,1,0,0
1152,date ('2020-07-10 00:00:00'),48,21096,2,10,1,0,6,3,1,1,0,1280,1244,1342,0.0,0,20,0.5,0,1,0,0
1176,date ('2020-07-11 00:00:00'),49,21096,2,10,1,0,6,3,1,1,0,1342,1400,1383,0.0,0,20,0.5,0,1,0,0
1200,date ('2020-07-12 00:00:00'),50,21095,2,10,2,0,6,3,2,1,0,1462,1432,1354,0.0,1,21,0.5,0,1,0,0
1224,date ('2020-07-13 00:00:00'),51,21095,1,11,2,0,6,4,2,1,0,1418,1492,1456,0.0,0,21,0.5,0,1,0,0
1248,date ('2020-07-14 00:00:00'),52,21095,1,11,2,0,6,4,2,1,0,1446,1456,1532,0.0,0,21,0.5,0,1,0,0
1272,date ('2020-07-15 00:00:00'),53,21094,2,11,2,0,6,4,2,1,0,1492,1538,1540,0.0,1,22,0.5,0,1,0,0
1296,date ('2020-07-16 00:00:00'),54,21094,2,10,2,0,7,4,2,1,0,1582,1460,1555,0.0,0,22,0.5,0,1,0,0
1320,date ('2020-07-17 00:00:00'),55,21093,1,11,2,0,8,3,2,1,0,1589,1566,1547,0.0,1,23,0.5,0,1,0,0
1344,date ('2020-07-18 00:00:00'),56,21093,1,11,2,0,8,3,2,1,0,1667,1589,1556,0.0,0,23,0.5,0,1,0,0
1368,date ('2020-07-19 00:00:00'),57,21093,1,11,1,0,9,3,1,1,0,1578,1578,1596,0.0,0,23,0.5,0,1,0,0
1392,date ('2020-07-20 00:00:00'),58,21093,1,11,0,0,10,3,0,1,0,1597,1626,1627,0.0,0,23,0.5,0,1,0,0
1416,date ('2020-07-21 00:00:00'),59,21093,0,11,0,0,11,3,0,1,0,1681,1594,1527,0.0,0,23,0.5,0,1,0,0
1440,date ('2020-07-22 00:00:00'),60,21092,1,11,0,0,11,3,0,1,0,1647,1558,1604,0.0,1,24,0.5,0,1,0,0
1464,date ('2020-07-23 00:00:00'),61,21092,1,9,0,0,13,2,0,0,0,1627,1608,1589,0.0,0,24,0.3,0,1,0,0
1488,date ('2020-07-24 00:00:00'),62,21091,2,9,0,0,13,2,0,0,0,257,282,264,0.0,1,25,0.3,0,1,0,0
1512,date ('2020-07-25 00:00:00'),63,21090,2,9,0,0,14,2,0,0,0,43,55,58,0.0,1,26,0.3,0,1,0,0
1536,date ('2020-07-26 00:00:00'),64,21089,3,9,0,0,14,2,0,0,0,32,40,33,0.0,1,27,0.3,0,1,0,0
1560,date ('2020-07-27 00:00:00'),65,21088,4,8,0,0,15,2,0,0,0,30,43,45,0.0,1,28,0.3,0,1,0,0
1584,date ('2020-07-28 00:00:00'),66,21087,4,8,0,0,16,2,0,0,0,28,26,26,0.0,1,29,0.3,0,1,0,0
1608,date ('2020-07-29 00:00:00'),67,21086,5,8,0,0,16,2,0,0,0,36,31,33,0.0,1,30,0.3,0,1,0,0
1632,date ('2020-07-30 00:00:00'),68,21086,5,7,0,0,17,2,0,0,0,34,30,28,0.0,0,30,0.3,0,1,0,0
1656,date ('2020-07-31 00:00:00'),69,21085,6,7,0,0,17,2,0,0,0,24,19,32,0.0,1,31,0.3,0,1,0,0
1680,date ('2020-08-01 00:00:00'),70,21084,7,7,0,0,17,2,0,0,0,27,23,34,0.0,1,32,0.3,0,1,0,0
1704,date ('2020-08-02 00:00:00'),71,21083,6,8,0,0,18,4,0,0,0,33,33,35,0.0,1,33,0.3,0,1,0,0
1728,date ('2020-08-03 00:00:00'),72,21083,5,9,0,0,18,5,0,0,0,29,33,29,0.0,0,33,0.3,0,1,0,0
1752,date ('2020-08-04 00:00:00'),73,21082,6,9,0,0,18,5,0,0,0,39,31,29,0.0,1,34,0.3,0,1,0,0
1776,date ('2020-08-05 00:00:00'),74,21081,6,9,0,0,19,4,0,0,0,36,21,29,0.0,1,35,0.3,0,1,0,0
1800,date ('2020-08-06 00:00:00'),75,21080,4,11,1,0,19,6,1,0,0,31,44,38,0.0,1,36,0.3,0,1,0,0
1824,date ('2020-08-07 00:00:00'),76,21080,2,12,2,0,19,6,2,0,0,32,33,22,0.0,0,36,0.3,0,1,0,0
1848,date ('2020-08-08 00:00:00'),77,21080,1,13,1,0,20,7,1,0,0,37,27,30,0.0,0,36,0.3,0,1,0,0
1872,date ('2020-08-09 00:00:00'),78,21079,1,13,1,0,20,7,1,0,1,35,24,34,0.0,1,37,0.3,0,1,1,1
1896,date ('2020-08-10 00:00:00'),79,21078,2,13,1,0,20,7,1,0,1,22,29,32,0.0,1,38,0.3,0,1,0,1
1920,date ('2020-08-11 00:00:00'),80,21078,2,13,1,0,20,7,1,0,1,27,33,27,0.0,0,38,0.3,0,1,0,1
1944,date ('2020-08-12 00:00:00'),81,21078,2,13,1,0,20,7,1,0,1,35,34,30,0.0,0,38,0.3,0,1,0,1
1968,date ('2020-08-13 00:00:00'),82,21077,3,12,1,0,20,7,1,0,2,22,31,32,0.0,1,39,0.3,0,1,1,2
1992,date ('2020-08-14 00:00:00'),83,21076,3,12,1,0,21,7,1,0,2,28,22,29,0.0,1,40,0.3,0,1,0,2
2016,date ('2020-08-15 00:00:00'),84,21076,2,12,2,0,21,7,2,0,2,35,32,35,0.0,0,40,0.3,0,1,0,2
2040,date ('2020-08-16 00:00:00'),85,21074,4,12,2,0,21,7,2,0,2,32,39,25,0.0,2,42,0.3,0,1,0,2
2064,date ('2020-08-17 00:00:00'),86,21074,4,11,2,0,22,6,2,0,2,21,33,20,0.0,0,42,0.3,0,1,0,2
2088,date ('2020-08-18 00:00:00'),87,21073,5,10,2,0,23,5,2,0,2,26,25,30,0.0,1,43,0.3,0,1,0,2
2112,date ('2020-08-19 00:00:00'),88,21072,6,10,2,0,23,5,2,0,2,31,31,32,0.0,1,44,0.3,0,1,0,2
2136,date ('2020-08-20 00:00:00'),89,21072,4,12,2,0,23,6,2,0,2,28,43,34,0.0,0,44,0.3,0,1,0,2
2160,date ('2020-08-21 00:00:00'),90,21071,5,12,2,0,23,6,2,0,2,39,28,26,0.0,1,45,0.3,0,1,0,2
2184,date ('2020-08-22 00:00:00'),91,21070,5,12,2,0,24,6,2,0,2,38,30,30,0.0,1,46,0.3,0,1,0,2
2208,date ('2020-08-23 00:00:00'),92,21070,5,12,2,0,24,6,2,0,2,31,28,27,0.0,0,46,0.3,0,1,0,2
2232,date ('2020-08-24 00:00:00'),93,21070,3,14,1,0,25,7,1,0,2,28,23,30,0.0,0,46,0.3,0,1,0,2
2256,date ('2020-08-25 00:00:00'),94,21069,4,12,1,0,27,6,1,0,2,42,31,34,0.0,1,47,0.3,0,1,0,2
2280,date ('2020-08-26 00:00:00'),95,21069,3,13,1,0,27,7,1,0,2,29,29,25,0.0,0,47,0.3,0,1,0,2
2304,date ('2020-08-27 00:00:00'),96,21068,4,13,1,0,27,7,1,0,2,36,24,24,0.0,1,48,0.3,0,1,0,2
2328,date ('2020-08-28 00:00:00'),97,21068,4,13,1,0,27,7,1,0,2,21,32,25,0.0,0,48,0.3,0,1,0,2
2352,date ('2020-08-29 00:00:00'),98,21067,3,15,1,0,27,9,1,0,2,37,39,34,0.0,1,49,0.3,0,1,0,2
2376,date ('2020-08-30 00:00:00'),99,21066,4,13,1,0,29,7,1,0,2,34,36,30,0.0,1,50,0.3,0,1,0,2
2400,date ('2020-08-31 00:00:00'),100,21066,3,14,1,0,29,7,1,0,2,32,25,23,0.0,0,50,0.3,0,1,0,2
2424,date ('2020-09-01 00:00:00'),101,21065,4,14,1,0,29,7,1,0,2,41,35,36,0.0,1,51,0.3,0,1,0,2
2448,date ('2020-09-02 00:00:00'),102,21064,5,14,0,0,30,7,0,0,2,36,41,34,0.0,1,52,0.3,0,1,0,2
2472,date ('2020-09-03 00:00:00'),103,21064,5,13,0,0,31,7,0,0,2,38,24,43,0.0,0,52,0.3,0,1,0,2
2496,date ('2020-09-04 00:00:00'),104,21064,3,14,0,0,32,9,0,0,2,31,35,39,0.0,0,52,0.3,0,1,0,2
2520,date ('2020-09-05 00:00:00'),105,21063,4,13,0,0,33,8,0,0,2,45,26,37,0.0,1,53,0.3,0,1,0,2
2544,date ('2020-09-06 00:00:00'),106,21062,4,14,0,0,33,9,0,0,2,29,31,34,0.0,1,54,0.3,0,1,0,2
2568,date ('2020-09-07 00:00:00'),107,21061,4,15,0,0,33,10,0,0,2,28,23,28,0.0,1,55,0.3,0,1,0,2
2592,date ('2020-09-08 00:00:00'),108,21060,5,14,0,0,34,9,0,0,2,29,24,33,0.0,1,56,0.3,0,1,0,2
2616,date ('2020-09-09 00:00:00'),109,21059,5,15,0,0,34,10,0,0,2,29,16,40,0.0,1,57,0.3,0,1,0,2
2640,date ('2020-09-10 00:00:00'),110,21058,5,16,0,0,34,10,0,0,2,43,21,30,0.0,1,58,0.3,0,1,0,2
2664,date ('2020-09-11 00:00:00'),111,21057,5,17,0,0,34,10,0,1,2,22,38,22,0.0,1,59,0.5,1,2,0,2
2688,date ('2020-09-12 00:00:00'),112,21056,4,18,0,0,35,12,0,1,2,229,198,215,0.0,1,60,0.5,0,2,0,2
2712,date ('2020-09-13 00:00:00'),113,21056,4,17,0,0,36,12,0,1,2,249,258,314,0.0,0,60,0.5,0,2,0,2
2736,date ('2020-09-14 00:00:00'),114,21055,5,16,0,0,37,11,0,1,2,381,349,315,0.0,1,61,0.5,0,2,0,2
2760,date ('2020-09-15 00:00:00'),115,21054,6,15,0,0,38,10,0,1,2,433,458,428,0.0,1,62,0.5,0,2,0,2
2784,date ('2020-09-16 00:00:00'),116,21054,5,15,0,0,39,11,0,1,2,483,514,513,0.0,0,62,0.5,0,2,0,2
2808,date ('2020-09-17 00:00:00'),117,21053,6,14,0,0,40,10,0,1,2,635,669,624,0.0,1,63,0.5,0,2,0,2
2832,date ('2020-09-18 00:00:00'),118,21052,5,16,0,0,40,12,0,1,2,729,740,745,0.0,1,64,0.5,0,2,0,2
2856,date ('2020-09-19 00:00:00'),119,21051,6,16,0,0,40,12,0,1,2,816,834,813,0.0,1,65,0.5,0,2,0,2
