cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
312,date ('2020-06-05 00:00:00'),13,21107,4,3,1,0,0,1,1,1,0,245,274,288,0.0,0,9,0.5,0,1,0,0
336,date ('2020-06-06 00:00:00'),14,21106,3,5,1,0,0,1,1,1,0,340,360,313,0.0,1,10,0.5,0,1,0,0
360,date ('2020-06-07 00:00:00'),15,21106,3,5,1,0,0,1,1,1,0,414,406,442,0.0,0,10,0.5,0,1,0,0
384,date ('2020-06-08 00:00:00'),16,21105,3,6,0,0,1,1,0,1,0,535,529,500,0.0,1,11,0.5,0,1,0,0
408,date ('2020-06-09 00:00:00'),17,21104,4,6,0,0,1,1,0,1,0,617,579,598,0.0,1,12,0.5,0,1,0,0
432,date ('2020-06-10 00:00:00'),18,21104,4,6,0,0,1,1,0,1,0,693,676,698,0.0,0,12,0.5,0,1,0,0
456,date ('2020-06-11 00:00:00'),19,21103,4,6,1,0,1,1,1,1,0,871,780,836,0.0,1,13,0.5,0,1,0,0
480,date ('2020-06-12 00:00:00'),20,21102,5,5,1,0,2,1,1,0,0,952,928,913,0.0,1,14,0.3,0,1,0,0
504,date ('2020-06-13 00:00:00'),21,21101,4,7,1,0,2,3,1,0,0,166,173,155,0.0,1,15,0.3,0,1,0,0
528,date ('2020-06-14 00:00:00'),22,21101,3,8,1,0,2,3,1,0,0,27,37,36,0.0,0,15,0.3,0,1,0,0
552,date ('2020-06-15 00:00:00'),23,21101,2,9,1,0,2,3,1,0,0,31,22,35,0.0,0,15,0.3,0,1,0,0
576,date ('2020-06-16 00:00:00'),24,21101,1,10,1,0,2,4,1,0,0,28,23,37,0.0,0,15,0.3,0,1,0,0
600,date ('2020-06-17 00:00:00'),25,21100,1,11,1,0,2,4,1,0,0,33,51,35,0.0,1,16,0.3,0,1,0,0
624,date ('2020-06-18 00:00:00'),26,21099,2,11,1,0,2,4,1,0,0,38,31,33,0.0,1,17,0.3,0,1,0,0
648,date ('2020-06-19 00:00:00'),27,21097,4,11,1,0,2,4,1,0,0,30,39,33,0.0,2,19,0.3,0,1,0,0
672,date ('2020-06-20 00:00:00'),28,21097,4,11,1,0,2,4,1,0,0,37,34,38,0.0,0,19,0.3,0,1,0,0
696,date ('2020-06-21 00:00:00'),29,21096,4,11,2,0,2,4,1,0,0,27,30,35,0.0,1,20,0.3,0,1,0,0
720,date ('2020-06-22 00:00:00'),30,21096,2,13,2,0,2,4,1,0,0,29,30,22,0.0,0,20,0.3,0,1,0,0
744,date ('2020-06-23 00:00:00'),31,21096,2,13,1,0,2,4,0,0,1,45,33,32,0.0,0,20,0.3,0,1,1,1
768,date ('2020-06-24 00:00:00'),32,21096,2,13,1,0,2,4,0,0,1,42,34,33,0.0,0,20,0.3,0,1,0,1
792,date ('2020-06-25 00:00:00'),33,21096,2,13,1,0,2,4,0,0,1,22,27,37,0.0,0,20,0.3,0,1,0,1
816,date ('2020-06-26 00:00:00'),34,21095,3,13,1,0,2,4,0,0,1,34,29,29,0.0,1,21,0.3,0,1,0,1
840,date ('2020-06-27 00:00:00'),35,21094,3,12,1,0,4,5,0,0,1,22,34,30,0.0,1,22,0.3,0,1,0,1
864,date ('2020-06-28 00:00:00'),36,21093,3,13,1,0,4,5,0,0,1,24,33,26,0.0,1,23,0.3,0,1,0,1
888,date ('2020-06-29 00:00:00'),37,21093,2,13,1,0,5,5,0,0,1,45,36,30,0.0,0,23,0.3,0,1,0,1
912,date ('2020-06-30 00:00:00'),38,21092,3,13,1,0,5,5,0,0,1,41,38,34,0.0,1,24,0.3,0,1,0,1
936,date ('2020-07-01 00:00:00'),39,21091,3,12,0,0,7,5,0,0,2,22,34,33,0.0,1,25,0.3,0,1,1,2
960,date ('2020-07-02 00:00:00'),40,21090,4,12,0,0,7,5,0,0,2,40,39,34,0.0,1,26,0.3,0,1,0,2
984,date ('2020-07-03 00:00:00'),41,21089,5,11,0,0,8,5,0,0,2,33,33,28,0.0,1,27,0.3,0,1,0,2
1008,date ('2020-07-04 00:00:00'),42,21088,3,14,0,0,8,7,0,0,2,21,32,36,0.0,1,28,0.3,0,1,0,2
1032,date ('2020-07-05 00:00:00'),43,21088,1,14,0,0,10,7,0,0,2,33,41,30,0.0,0,28,0.3,0,1,0,2
1056,date ('2020-07-06 00:00:00'),44,21087,2,14,0,0,10,7,0,0,2,35,26,40,0.0,1,29,0.3,0,1,0,2
1080,date ('2020-07-07 00:00:00'),45,21086,2,15,0,0,10,8,0,0,2,28,45,37,0.0,1,30,0.3,0,1,0,2
1104,date ('2020-07-08 00:00:00'),46,21086,2,12,0,0,13,7,0,0,2,45,35,32,0.0,0,30,0.3,0,1,0,2
1128,date ('2020-07-09 00:00:00'),47,21084,4,12,0,0,13,7,0,0,2,33,30,32,0.0,2,32,0.3,0,1,0,2
1152,date ('2020-07-10 00:00:00'),48,21083,5,12,0,0,13,7,0,0,2,42,24,40,0.0,1,33,0.3,0,1,0,2
1176,date ('2020-07-11 00:00:00'),49,21083,5,11,0,0,14,7,0,0,2,45,25,42,0.0,0,33,0.3,0,1,0,2
1200,date ('2020-07-12 00:00:00'),50,21083,4,12,0,0,14,7,0,0,2,35,41,38,0.0,0,33,0.3,0,1,0,2
1224,date ('2020-07-13 00:00:00'),51,21083,2,14,0,0,14,9,0,0,2,29,32,40,0.0,0,33,0.3,0,1,0,2
1248,date ('2020-07-14 00:00:00'),52,21083,2,14,0,0,14,9,0,0,2,42,37,31,0.0,0,33,0.3,0,1,0,2
1272,date ('2020-07-15 00:00:00'),53,21083,1,14,1,0,14,9,1,0,2,35,29,33,0.0,0,33,0.3,0,1,0,2
1296,date ('2020-07-16 00:00:00'),54,21083,1,13,1,0,15,9,1,0,2,27,41,37,0.0,0,33,0.3,0,1,0,2
1320,date ('2020-07-17 00:00:00'),55,21083,0,13,2,0,15,9,1,0,2,36,39,31,0.0,0,33,0.3,0,1,0,2
1344,date ('2020-07-18 00:00:00'),56,21083,0,13,2,0,15,9,1,0,2,30,33,38,0.0,0,33,0.3,0,1,0,2
1368,date ('2020-07-19 00:00:00'),57,21082,1,13,2,0,15,9,1,0,2,27,29,33,0.0,1,34,0.3,0,1,0,2
1392,date ('2020-07-20 00:00:00'),58,21081,2,13,2,0,15,9,1,0,2,23,34,31,0.0,1,35,0.3,0,1,0,2
1416,date ('2020-07-21 00:00:00'),59,21080,2,14,2,0,15,10,1,0,2,35,36,37,0.0,1,36,0.3,0,1,0,2
1440,date ('2020-07-22 00:00:00'),60,21079,3,14,2,0,15,10,1,0,2,39,38,36,0.0,1,37,0.3,0,1,0,2
1464,date ('2020-07-23 00:00:00'),61,21079,3,14,2,0,15,10,1,0,2,41,30,26,0.0,0,37,0.3,0,1,0,2
1488,date ('2020-07-24 00:00:00'),62,21079,3,14,2,0,15,10,1,0,2,29,40,23,0.0,0,37,0.3,0,1,0,2
1512,date ('2020-07-25 00:00:00'),63,21079,1,13,2,0,18,8,1,0,2,28,34,36,0.0,0,37,0.3,0,1,0,2
1536,date ('2020-07-26 00:00:00'),64,21079,0,13,2,0,19,7,1,0,2,35,31,30,0.0,0,37,0.3,0,1,0,2
1560,date ('2020-07-27 00:00:00'),65,21079,0,11,2,0,21,5,1,0,2,35,33,24,0.0,0,37,0.3,0,1,0,2
1584,date ('2020-07-28 00:00:00'),66,21079,0,9,2,0,23,3,1,0,2,37,27,28,0.0,0,37,0.3,0,1,0,2
1608,date ('2020-07-29 00:00:00'),67,21078,1,9,1,0,24,3,0,0,2,34,36,38,0.0,1,38,0.3,0,1,0,2
1632,date ('2020-07-30 00:00:00'),68,21078,1,9,1,0,24,3,0,0,2,32,30,32,0.0,0,38,0.3,0,1,0,2
1656,date ('2020-07-31 00:00:00'),69,21078,1,8,1,0,25,2,0,0,2,25,35,34,0.0,0,38,0.3,0,1,0,2
1680,date ('2020-08-01 00:00:00'),70,21078,1,8,1,0,25,2,0,0,2,38,43,26,0.0,0,38,0.3,0,1,0,2
1704,date ('2020-08-02 00:00:00'),71,21078,1,7,1,0,26,2,0,0,2,33,32,36,0.0,0,38,0.3,0,1,0,2
1728,date ('2020-08-03 00:00:00'),72,21078,1,7,1,0,26,2,0,0,2,30,30,39,0.0,0,38,0.3,0,1,0,2
1752,date ('2020-08-04 00:00:00'),73,21078,1,7,1,0,26,2,0,0,2,30,18,30,0.0,0,38,0.3,0,1,0,2
1776,date ('2020-08-05 00:00:00'),74,21078,1,6,1,0,27,2,0,0,2,25,38,31,0.0,0,38,0.3,0,1,0,2
1800,date ('2020-08-06 00:00:00'),75,21077,1,7,1,0,27,3,0,0,2,30,32,40,0.0,1,39,0.3,0,1,0,2
1824,date ('2020-08-07 00:00:00'),76,21076,2,7,1,0,27,3,0,0,2,25,33,36,0.0,1,40,0.3,0,1,0,2
1848,date ('2020-08-08 00:00:00'),77,21075,3,7,1,0,27,3,0,0,2,33,35,34,0.0,1,41,0.3,0,1,0,2
1872,date ('2020-08-09 00:00:00'),78,21074,4,7,0,0,28,3,0,0,2,27,23,33,0.0,1,42,0.3,0,1,0,2
1896,date ('2020-08-10 00:00:00'),79,21074,4,6,0,0,29,3,0,0,2,42,38,30,0.0,0,42,0.3,0,1,0,2
1920,date ('2020-08-11 00:00:00'),80,21074,3,7,0,0,29,3,0,0,2,33,43,39,0.0,0,42,0.3,0,1,0,2
1944,date ('2020-08-12 00:00:00'),81,21073,3,8,0,0,29,3,0,0,2,37,33,30,0.0,1,43,0.3,0,1,0,2
1968,date ('2020-08-13 00:00:00'),82,21073,2,9,0,0,29,3,0,0,2,36,27,39,0.0,0,43,0.3,0,1,0,2
1992,date ('2020-08-14 00:00:00'),83,21073,1,10,0,0,29,3,0,0,2,26,34,34,0.0,0,43,0.3,0,1,0,2
2016,date ('2020-08-15 00:00:00'),84,21071,2,10,0,0,30,4,0,0,2,45,33,30,0.0,2,45,0.3,0,1,0,2
2040,date ('2020-08-16 00:00:00'),85,21070,3,9,0,0,31,3,0,0,2,29,32,25,0.0,1,46,0.3,0,1,0,2
2064,date ('2020-08-17 00:00:00'),86,21069,2,11,0,0,31,4,0,0,2,37,32,37,0.0,1,47,0.3,0,1,0,2
2088,date ('2020-08-18 00:00:00'),87,21069,2,11,0,0,31,4,0,0,2,36,33,26,0.0,0,47,0.3,0,1,0,2
2112,date ('2020-08-19 00:00:00'),88,21068,2,12,0,0,31,5,0,0,2,31,24,31,0.0,1,48,0.3,0,1,0,2
2136,date ('2020-08-20 00:00:00'),89,21068,2,11,0,0,32,5,0,0,2,41,34,35,0.0,0,48,0.3,0,1,0,2
2160,date ('2020-08-21 00:00:00'),90,21067,3,11,0,0,32,5,0,0,2,30,29,31,0.0,1,49,0.3,0,1,0,2
2184,date ('2020-08-22 00:00:00'),91,21066,4,10,0,0,33,4,0,0,2,29,33,25,0.0,1,50,0.3,0,1,0,2
2208,date ('2020-08-23 00:00:00'),92,21066,3,9,1,0,34,4,0,0,2,48,32,36,0.0,0,50,0.3,0,1,0,2
2232,date ('2020-08-24 00:00:00'),93,21066,2,9,2,0,34,4,0,0,2,26,38,38,0.0,0,50,0.3,0,1,0,2
2256,date ('2020-08-25 00:00:00'),94,21066,2,9,2,0,34,4,0,0,2,32,32,34,0.0,0,50,0.3,0,1,0,2
2280,date ('2020-08-26 00:00:00'),95,21065,2,9,2,0,35,4,0,1,2,29,37,39,0.0,1,51,0.5,1,2,0,2
2304,date ('2020-08-27 00:00:00'),96,21064,3,9,2,0,35,4,0,1,2,221,259,226,0.0,1,52,0.5,0,2,0,2
2328,date ('2020-08-28 00:00:00'),97,21063,3,9,2,0,36,4,0,1,2,290,277,277,0.0,1,53,0.5,0,2,0,2
2352,date ('2020-08-29 00:00:00'),98,21063,3,9,2,0,36,4,0,1,2,352,374,366,0.0,0,53,0.5,0,2,0,2
2376,date ('2020-08-30 00:00:00'),99,21063,3,9,2,0,36,4,0,1,2,436,407,413,0.0,0,53,0.5,0,2,0,2
2400,date ('2020-08-31 00:00:00'),100,21063,2,9,3,0,36,4,0,1,2,552,500,509,0.0,0,53,0.5,0,2,0,2
2424,date ('2020-09-01 00:00:00'),101,21062,2,10,3,0,36,5,0,1,2,588,607,610,0.0,1,54,0.5,0,2,0,2
2448,date ('2020-09-02 00:00:00'),102,21061,3,9,3,0,37,5,0,1,2,761,733,717,0.0,1,55,0.5,0,2,0,2
2472,date ('2020-09-03 00:00:00'),103,21061,2,10,3,0,37,5,0,1,2,817,823,822,0.0,0,55,0.5,0,2,0,2
2496,date ('2020-09-04 00:00:00'),104,21060,3,8,3,0,39,3,0,1,2,909,984,952,0.0,1,56,0.5,0,2,0,2
2520,date ('2020-09-05 00:00:00'),105,21060,3,7,3,0,40,3,0,1,2,1027,1097,989,0.0,0,56,0.5,0,2,0,2
2544,date ('2020-09-06 00:00:00'),106,21059,4,7,2,0,41,3,0,1,2,1132,1128,1081,0.0,1,57,0.5,0,2,0,2
2568,date ('2020-09-07 00:00:00'),107,21058,5,7,2,0,41,3,0,1,2,1276,1161,1203,0.0,1,58,0.5,0,2,0,2
2592,date ('2020-09-08 00:00:00'),108,21057,6,5,1,0,44,2,0,1,2,1225,1289,1261,0.0,1,59,0.5,0,2,0,2
2616,date ('2020-09-09 00:00:00'),109,21056,6,6,1,0,44,2,0,1,2,1376,1413,1361,0.0,1,60,0.5,0,2,0,2
2640,date ('2020-09-10 00:00:00'),110,21055,6,7,1,0,44,3,0,1,2,1438,1365,1416,0.0,1,61,0.5,0,2,0,2
2664,date ('2020-09-11 00:00:00'),111,21055,5,7,1,0,45,2,0,1,2,1447,1500,1402,0.0,0,61,0.5,0,2,0,2
2688,date ('2020-09-12 00:00:00'),112,21055,5,6,1,0,46,1,0,1,2,1457,1530,1497,0.0,0,61,0.5,0,2,0,2
2712,date ('2020-09-13 00:00:00'),113,21055,4,7,1,0,46,2,0,1,2,1558,1539,1483,0.0,0,61,0.5,0,2,0,2
2736,date ('2020-09-14 00:00:00'),114,21055,4,7,1,0,46,2,0,1,2,1565,1530,1530,0.0,0,61,0.5,0,2,0,2
2760,date ('2020-09-15 00:00:00'),115,21054,2,10,1,0,46,2,0,1,2,1570,1591,1573,0.0,1,62,0.5,0,2,0,2
2784,date ('2020-09-16 00:00:00'),116,21053,2,11,1,0,46,2,0,1,2,1647,1619,1641,0.0,1,63,0.5,0,2,0,2
2808,date ('2020-09-17 00:00:00'),117,21052,3,11,0,0,47,2,0,1,2,1538,1655,1612,0.0,1,64,0.5,0,2,0,2
2832,date ('2020-09-18 00:00:00'),118,21051,3,11,0,0,48,2,0,1,2,1681,1683,1626,0.0,1,65,0.5,0,2,0,2
2856,date ('2020-09-19 00:00:00'),119,21049,4,12,0,0,48,2,0,1,2,1594,1540,1568,0.0,2,67,0.5,0,2,0,2
