cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
960,date ('2020-07-02 00:00:00'),40,21094,2,5,1,0,13,3,0,0,0,25,31,24,0.0,0,22,0.3,0,0,0,0
984,date ('2020-07-03 00:00:00'),41,21093,3,5,1,0,13,3,0,0,0,25,20,29,0.0,1,23,0.3,0,0,0,0
1008,date ('2020-07-04 00:00:00'),42,21093,3,5,1,0,13,3,0,0,0,32,29,31,0.0,0,23,0.3,0,0,0,0
1032,date ('2020-07-05 00:00:00'),43,21092,4,5,1,0,13,3,0,0,0,24,30,46,0.0,1,24,0.3,0,0,0,0
1056,date ('2020-07-06 00:00:00'),44,21091,4,6,1,0,13,3,0,0,0,33,28,36,0.0,1,25,0.3,0,0,0,0
1080,date ('2020-07-07 00:00:00'),45,21091,2,7,1,0,14,3,0,0,0,32,30,36,0.0,0,25,0.3,0,0,0,0
1104,date ('2020-07-08 00:00:00'),46,21090,2,8,1,0,14,3,0,0,0,27,24,23,0.0,1,26,0.3,0,0,0,0
1128,date ('2020-07-09 00:00:00'),47,21089,3,8,1,0,14,3,0,0,0,32,29,30,0.0,1,27,0.3,0,0,0,0
1152,date ('2020-07-10 00:00:00'),48,21088,4,8,1,0,14,3,0,0,0,35,37,31,0.0,1,28,0.3,0,0,0,0
1176,date ('2020-07-11 00:00:00'),49,21088,4,8,1,0,14,3,0,0,0,30,35,30,0.0,0,28,0.3,0,0,0,0
1200,date ('2020-07-12 00:00:00'),50,21087,5,8,1,0,14,3,0,0,0,31,36,33,0.0,1,29,0.3,0,0,0,0
1224,date ('2020-07-13 00:00:00'),51,21087,3,10,1,0,14,4,0,1,0,30,27,36,0.0,0,29,0.5,1,1,0,0
1248,date ('2020-07-14 00:00:00'),52,21086,3,10,1,0,15,4,0,1,0,220,241,216,0.0,1,30,0.5,0,1,0,0
1272,date ('2020-07-15 00:00:00'),53,21086,3,9,0,0,16,4,0,1,1,291,261,248,0.0,0,30,0.5,0,1,1,1
1296,date ('2020-07-16 00:00:00'),54,21086,3,9,0,0,16,4,0,1,1,362,391,383,0.0,0,30,0.5,0,1,0,1
1320,date ('2020-07-17 00:00:00'),55,21086,3,9,0,0,16,4,0,1,1,415,426,428,0.0,0,30,0.5,0,1,0,1
1344,date ('2020-07-18 00:00:00'),56,21085,3,10,0,0,16,4,0,1,1,494,483,516,0.0,1,31,0.5,0,1,0,1
1368,date ('2020-07-19 00:00:00'),57,21084,4,10,0,0,16,4,0,1,1,616,566,588,0.0,1,32,0.5,0,1,0,1
1392,date ('2020-07-20 00:00:00'),58,21083,5,10,0,0,16,4,0,1,1,707,772,754,0.0,1,33,0.5,0,1,0,1
1416,date ('2020-07-21 00:00:00'),59,21082,5,11,0,0,16,4,0,1,1,834,846,813,0.0,1,34,0.5,0,1,0,1
1440,date ('2020-07-22 00:00:00'),60,21082,4,12,0,0,16,5,0,1,1,917,935,898,0.0,0,34,0.5,0,1,0,1
1464,date ('2020-07-23 00:00:00'),61,21081,3,12,0,0,18,4,0,1,1,1076,1027,1051,0.0,1,35,0.5,0,1,0,1
1488,date ('2020-07-24 00:00:00'),62,21081,3,12,0,0,18,4,0,1,1,1161,1110,1113,0.0,0,35,0.5,0,1,0,1
1512,date ('2020-07-25 00:00:00'),63,21079,5,12,0,0,18,4,0,1,1,1199,1233,1216,0.0,2,37,0.5,0,1,0,1
1536,date ('2020-07-26 00:00:00'),64,21078,6,11,0,0,19,4,0,1,1,1273,1253,1259,0.0,1,38,0.5,0,1,0,1
1560,date ('2020-07-27 00:00:00'),65,21078,6,11,0,0,19,4,0,1,1,1360,1356,1358,0.0,0,38,0.5,0,1,0,1
1584,date ('2020-07-28 00:00:00'),66,21077,7,11,0,0,19,4,0,1,1,1380,1448,1456,0.0,1,39,0.5,0,1,0,1
1608,date ('2020-07-29 00:00:00'),67,21076,7,12,0,0,19,4,0,1,1,1461,1461,1457,0.0,1,40,0.5,0,1,0,1
1632,date ('2020-07-30 00:00:00'),68,21075,7,13,0,0,19,4,0,1,1,1530,1476,1556,0.0,1,41,0.5,0,1,0,1
1656,date ('2020-07-31 00:00:00'),69,21075,5,13,1,0,20,4,1,1,1,1475,1517,1551,0.0,0,41,0.5,0,1,0,1
1680,date ('2020-08-01 00:00:00'),70,21075,4,13,1,0,21,3,1,1,1,1521,1614,1528,0.0,0,41,0.5,0,1,0,1
1704,date ('2020-08-02 00:00:00'),71,21075,2,14,1,0,21,3,1,1,2,1594,1574,1512,0.0,0,41,0.5,0,1,1,2
1728,date ('2020-08-03 00:00:00'),72,21075,1,15,1,0,21,4,1,1,2,1523,1513,1616,0.0,0,41,0.5,0,1,0,2
1752,date ('2020-08-04 00:00:00'),73,21075,0,15,1,0,22,5,1,0,2,1580,1636,1600,0.0,0,41,0.3,0,1,0,2
1776,date ('2020-08-05 00:00:00'),74,21075,0,13,1,0,24,5,1,0,2,274,282,283,0.0,0,41,0.3,0,1,0,2
1800,date ('2020-08-06 00:00:00'),75,21075,0,12,1,0,25,5,1,0,2,40,42,48,0.0,0,41,0.3,0,1,0,2
1824,date ('2020-08-07 00:00:00'),76,21073,2,12,1,0,25,5,1,0,2,34,38,38,0.0,2,43,0.3,0,1,0,2
1848,date ('2020-08-08 00:00:00'),77,21072,3,12,1,0,25,5,1,0,2,27,32,26,0.0,1,44,0.3,0,1,0,2
1872,date ('2020-08-09 00:00:00'),78,21071,4,12,1,0,25,5,1,0,2,35,37,34,0.0,1,45,0.3,0,1,0,2
1896,date ('2020-08-10 00:00:00'),79,21071,2,13,2,0,25,5,1,0,2,32,36,30,0.0,0,45,0.3,0,1,0,2
1920,date ('2020-08-11 00:00:00'),80,21071,1,14,2,0,25,6,1,0,2,19,29,32,0.0,0,45,0.3,0,1,0,2
1944,date ('2020-08-12 00:00:00'),81,21071,1,14,2,0,25,6,1,0,2,27,28,45,0.0,0,45,0.3,0,1,0,2
1968,date ('2020-08-13 00:00:00'),82,21070,2,14,2,0,25,6,1,0,2,23,34,24,0.0,1,46,0.3,0,1,0,2
1992,date ('2020-08-14 00:00:00'),83,21070,1,15,2,0,25,7,1,0,2,30,31,30,0.0,0,46,0.3,0,1,0,2
2016,date ('2020-08-15 00:00:00'),84,21070,1,14,2,0,26,7,1,0,2,34,25,36,0.0,0,46,0.3,0,1,0,2
2040,date ('2020-08-16 00:00:00'),85,21069,2,13,2,0,27,6,1,0,2,44,34,22,0.0,1,47,0.3,0,1,0,2
2064,date ('2020-08-17 00:00:00'),86,21067,4,13,2,0,27,6,1,0,2,31,40,31,0.0,2,49,0.3,0,1,0,2
2088,date ('2020-08-18 00:00:00'),87,21067,3,13,3,0,27,6,1,0,2,39,39,43,0.0,0,49,0.3,0,1,0,2
2112,date ('2020-08-19 00:00:00'),88,21066,4,11,3,0,29,6,1,0,2,28,43,27,0.0,1,50,0.3,0,1,0,2
2136,date ('2020-08-20 00:00:00'),89,21065,5,11,2,0,30,6,0,0,2,35,38,35,0.0,1,51,0.3,0,1,0,2
2160,date ('2020-08-21 00:00:00'),90,21065,4,9,2,0,33,5,0,0,2,23,24,29,0.0,0,51,0.3,0,1,0,2
2184,date ('2020-08-22 00:00:00'),91,21064,4,9,2,0,34,5,0,0,2,23,20,32,0.0,1,52,0.3,0,1,0,2
2208,date ('2020-08-23 00:00:00'),92,21064,3,8,2,0,36,5,0,0,2,32,25,35,0.0,0,52,0.3,0,1,0,2
2232,date ('2020-08-24 00:00:00'),93,21064,2,8,3,0,36,5,0,0,2,26,26,19,0.0,0,52,0.3,0,1,0,2
2256,date ('2020-08-25 00:00:00'),94,21064,2,8,3,0,36,5,0,0,2,27,36,34,0.0,0,52,0.3,0,1,0,2
2280,date ('2020-08-26 00:00:00'),95,21064,2,8,3,0,36,5,0,0,2,37,33,24,0.0,0,52,0.3,0,1,0,2
2304,date ('2020-08-27 00:00:00'),96,21064,2,8,2,0,37,5,0,0,2,19,41,36,0.0,0,52,0.3,0,1,0,2
2328,date ('2020-08-28 00:00:00'),97,21064,1,8,2,0,38,4,0,0,2,35,35,26,0.0,0,52,0.3,0,1,0,2
2352,date ('2020-08-29 00:00:00'),98,21062,3,8,2,0,38,4,0,0,2,34,37,35,0.0,1,53,0.3,0,1,0,2
2376,date ('2020-08-30 00:00:00'),99,21062,3,8,1,0,39,4,0,0,2,29,31,36,0.0,0,53,0.3,0,1,0,2
2400,date ('2020-08-31 00:00:00'),100,21061,3,7,1,0,41,3,0,0,2,20,39,35,0.0,1,54,0.3,0,1,0,2
2424,date ('2020-09-01 00:00:00'),101,21060,4,7,1,0,41,3,0,0,2,37,32,32,0.0,1,55,0.3,0,1,0,2
2448,date ('2020-09-02 00:00:00'),102,21060,4,7,1,0,41,3,0,0,2,33,38,28,0.0,0,55,0.3,0,1,0,2
2472,date ('2020-09-03 00:00:00'),103,21060,4,7,0,0,42,3,0,0,2,40,34,27,0.0,0,55,0.3,0,1,0,2
2496,date ('2020-09-04 00:00:00'),104,21059,4,8,0,0,42,3,0,0,2,33,35,32,0.0,1,56,0.3,0,1,0,2
2520,date ('2020-09-05 00:00:00'),105,21059,4,7,0,0,42,3,0,0,3,32,24,38,0.3333333333333333,0,56,0.3,0,1,1,3
2544,date ('2020-09-06 00:00:00'),106,21058,5,7,0,0,42,3,0,0,3,33,36,40,0.3333333333333333,1,57,0.3,0,1,0,3
2568,date ('2020-09-07 00:00:00'),107,21057,3,8,1,0,43,4,1,0,3,25,29,27,0.3333333333333333,1,58,0.3,0,1,0,3
2592,date ('2020-09-08 00:00:00'),108,21056,3,9,1,0,43,4,1,0,3,38,32,27,0.3333333333333333,1,59,0.3,0,1,0,3
2616,date ('2020-09-09 00:00:00'),109,21055,4,8,1,0,44,3,1,0,3,31,39,33,0.3333333333333333,1,60,0.3,0,1,0,3
2640,date ('2020-09-10 00:00:00'),110,21054,5,8,1,0,44,3,1,0,3,35,41,25,0.3333333333333333,1,61,0.3,0,1,0,3
2664,date ('2020-09-11 00:00:00'),111,21054,5,8,1,0,44,3,1,0,3,40,30,31,0.3333333333333333,0,61,0.3,0,1,0,3
2688,date ('2020-09-12 00:00:00'),112,21054,4,8,2,0,44,3,1,0,3,32,30,25,0.3333333333333333,0,61,0.3,0,1,0,3
2712,date ('2020-09-13 00:00:00'),113,21053,5,8,2,0,44,3,1,0,3,38,24,36,0.3333333333333333,1,62,0.3,0,1,0,3
2736,date ('2020-09-14 00:00:00'),114,21052,5,9,2,0,44,3,1,0,3,35,31,28,0.3333333333333333,1,63,0.3,0,1,0,3
2760,date ('2020-09-15 00:00:00'),115,21051,6,8,2,0,45,2,1,0,3,26,27,43,0.3333333333333333,1,64,0.3,0,1,0,3
2784,date ('2020-09-16 00:00:00'),116,21051,4,10,2,0,45,3,1,0,3,29,28,31,0.3333333333333333,0,64,0.3,0,1,0,3
2808,date ('2020-09-17 00:00:00'),117,21051,4,10,2,0,45,3,1,0,3,28,33,41,0.3333333333333333,0,64,0.3,0,1,0,3
2832,date ('2020-09-18 00:00:00'),118,21051,3,11,2,0,45,4,1,0,3,32,32,32,0.3333333333333333,0,64,0.3,0,1,0,3
2856,date ('2020-09-19 00:00:00'),119,21050,4,10,1,0,47,4,0,0,3,25,25,30,0.3333333333333333,1,65,0.3,0,1,0,3
