cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
336,date ('2020-06-06 00:00:00'),14,21108,2,4,0,0,1,2,0,0,0,29,30,29,0.0,0,8,0.3
360,date ('2020-06-07 00:00:00'),15,21107,3,4,0,0,1,2,0,0,0,39,36,43,0.0,1,9,0.3
384,date ('2020-06-08 00:00:00'),16,21107,3,4,0,0,1,2,0,0,0,25,31,32,0.0,0,9,0.3
408,date ('2020-06-09 00:00:00'),17,21106,4,4,0,0,1,2,0,0,0,34,41,32,0.0,1,10,0.3
432,date ('2020-06-10 00:00:00'),18,21106,4,4,0,0,1,2,0,0,0,27,33,19,0.0,0,10,0.3
456,date ('2020-06-11 00:00:00'),19,21105,5,4,0,0,1,2,0,0,0,38,37,34,0.0,1,11,0.3
480,date ('2020-06-12 00:00:00'),20,21104,6,4,0,0,1,2,0,0,0,43,33,24,0.0,1,12,0.3
504,date ('2020-06-13 00:00:00'),21,21103,6,5,0,0,1,3,0,0,0,29,35,35,0.0,1,13,0.3
528,date ('2020-06-14 00:00:00'),22,21103,5,6,0,0,1,4,0,0,0,32,41,24,0.0,0,13,0.3
552,date ('2020-06-15 00:00:00'),23,21103,5,6,0,0,1,4,0,0,0,31,31,36,0.0,0,13,0.3
576,date ('2020-06-16 00:00:00'),24,21102,5,7,0,0,1,5,0,0,0,36,36,29,0.0,1,14,0.3
600,date ('2020-06-17 00:00:00'),25,21101,5,8,0,0,1,6,0,0,0,24,26,34,0.0,1,15,0.3
624,date ('2020-06-18 00:00:00'),26,21101,4,9,0,0,1,7,0,0,0,31,38,24,0.0,0,15,0.3
648,date ('2020-06-19 00:00:00'),27,21100,4,9,1,0,1,7,1,0,0,33,31,27,0.0,1,16,0.3
672,date ('2020-06-20 00:00:00'),28,21099,3,11,1,0,1,8,1,0,0,24,26,26,0.0,1,17,0.3
696,date ('2020-06-21 00:00:00'),29,21099,3,11,1,0,1,8,1,0,0,16,33,36,0.0,0,17,0.3
720,date ('2020-06-22 00:00:00'),30,21099,2,12,1,0,1,8,1,0,0,24,37,34,0.0,0,17,0.3
744,date ('2020-06-23 00:00:00'),31,21098,3,12,1,0,1,8,1,0,0,37,22,35,0.0,1,18,0.3
768,date ('2020-06-24 00:00:00'),32,21097,2,14,1,0,1,9,1,0,0,20,18,33,0.0,1,19,0.3
792,date ('2020-06-25 00:00:00'),33,21097,2,13,0,0,3,8,0,0,0,37,36,35,0.0,0,19,0.3
816,date ('2020-06-26 00:00:00'),34,21097,2,13,0,0,3,8,0,0,0,29,35,23,0.0,0,19,0.3
840,date ('2020-06-27 00:00:00'),35,21096,2,12,0,0,5,7,0,0,0,30,32,32,0.0,1,20,0.3
864,date ('2020-06-28 00:00:00'),36,21095,3,12,0,0,5,7,0,0,0,29,29,31,0.0,1,21,0.3
888,date ('2020-06-29 00:00:00'),37,21094,4,12,0,0,5,7,0,0,0,32,33,23,0.0,1,22,0.3
912,date ('2020-06-30 00:00:00'),38,21093,5,12,0,0,5,7,0,0,0,50,22,41,0.0,1,23,0.3
936,date ('2020-07-01 00:00:00'),39,21092,3,15,0,0,5,9,0,0,0,37,33,24,0.0,1,24,0.3
960,date ('2020-07-02 00:00:00'),40,21092,2,16,0,0,5,9,0,0,0,30,30,26,0.0,0,24,0.3
984,date ('2020-07-03 00:00:00'),41,21092,1,17,0,0,5,10,0,0,0,36,35,46,0.0,0,24,0.3
1008,date ('2020-07-04 00:00:00'),42,21091,2,15,0,0,7,8,0,0,0,30,30,45,0.0,1,25,0.3
1032,date ('2020-07-05 00:00:00'),43,21091,2,14,0,0,8,8,0,0,0,32,31,33,0.0,0,25,0.3
1056,date ('2020-07-06 00:00:00'),44,21091,2,14,0,0,8,8,0,0,0,31,25,37,0.0,0,25,0.3
1080,date ('2020-07-07 00:00:00'),45,21091,1,15,0,0,8,9,0,0,0,39,28,34,0.0,0,25,0.3
1104,date ('2020-07-08 00:00:00'),46,21090,1,15,0,0,9,9,0,0,0,39,37,35,0.0,1,26,0.3
1128,date ('2020-07-09 00:00:00'),47,21089,1,14,0,0,10,9,0,0,1,27,41,22,0.0,1,27,0.3
1152,date ('2020-07-10 00:00:00'),48,21088,2,14,0,0,10,9,0,0,1,34,30,28,0.0,1,28,0.3
1176,date ('2020-07-11 00:00:00'),49,21088,2,13,0,0,11,9,0,0,1,34,32,46,0.0,0,28,0.3
1200,date ('2020-07-12 00:00:00'),50,21087,3,12,0,0,12,8,0,0,1,26,45,36,0.0,1,29,0.3
1224,date ('2020-07-13 00:00:00'),51,21086,4,12,0,0,12,8,0,0,1,32,38,24,0.0,1,30,0.3
1248,date ('2020-07-14 00:00:00'),52,21086,4,12,0,0,12,8,0,0,1,23,29,25,0.0,0,30,0.3
1272,date ('2020-07-15 00:00:00'),53,21085,4,13,0,0,12,8,0,0,1,30,38,22,0.0,1,31,0.3
1296,date ('2020-07-16 00:00:00'),54,21085,3,13,0,0,13,8,0,0,1,18,24,31,0.0,0,31,0.3
1320,date ('2020-07-17 00:00:00'),55,21085,2,13,0,0,14,8,0,0,1,36,40,22,0.0,0,31,0.3
1344,date ('2020-07-18 00:00:00'),56,21084,3,12,0,0,15,8,0,0,1,35,30,37,0.0,1,32,0.3
1368,date ('2020-07-19 00:00:00'),57,21083,4,12,0,0,15,8,0,0,1,27,23,33,0.0,1,33,0.3
1392,date ('2020-07-20 00:00:00'),58,21082,5,11,0,0,16,7,0,0,1,26,35,28,0.0,1,34,0.3
1416,date ('2020-07-21 00:00:00'),59,21082,4,11,0,0,17,8,0,0,1,36,34,28,0.0,0,34,0.3
