cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
792,date ('2020-06-25 00:00:00'),33,21095,4,12,0,0,4,6,0,0,0,35,33,21,0.0,1,21,0.3
816,date ('2020-06-26 00:00:00'),34,21095,4,12,0,0,4,6,0,0,0,34,34,29,0.0,0,21,0.3
840,date ('2020-06-27 00:00:00'),35,21095,3,13,0,0,4,7,0,0,0,28,32,29,0.0,0,21,0.3
864,date ('2020-06-28 00:00:00'),36,21095,2,13,0,0,5,7,0,0,0,33,32,34,0.0,0,21,0.3
888,date ('2020-06-29 00:00:00'),37,21095,1,14,0,0,5,8,0,0,0,31,37,24,0.0,0,21,0.3
912,date ('2020-06-30 00:00:00'),38,21095,0,15,0,0,5,8,0,0,0,31,26,28,0.0,0,21,0.3
936,date ('2020-07-01 00:00:00'),39,21095,0,15,0,0,5,8,0,0,0,28,32,34,0.0,0,21,0.3
960,date ('2020-07-02 00:00:00'),40,21094,1,14,0,0,6,8,0,0,0,28,26,36,0.0,1,22,0.3
984,date ('2020-07-03 00:00:00'),41,21093,2,12,0,0,8,7,0,0,0,33,34,30,0.0,1,23,0.3
1008,date ('2020-07-04 00:00:00'),42,21093,2,12,0,0,8,7,0,0,0,41,31,26,0.0,0,23,0.3
1032,date ('2020-07-05 00:00:00'),43,21092,3,12,0,0,8,7,0,0,0,32,21,33,0.0,1,24,0.3
1056,date ('2020-07-06 00:00:00'),44,21092,2,13,0,0,8,8,0,0,0,27,36,35,0.0,0,24,0.3
1080,date ('2020-07-07 00:00:00'),45,21092,2,12,0,0,9,7,0,0,0,28,25,34,0.0,0,24,0.3
1104,date ('2020-07-08 00:00:00'),46,21091,3,11,0,0,10,7,0,0,0,34,28,27,0.0,1,25,0.3
1128,date ('2020-07-09 00:00:00'),47,21091,3,9,0,0,12,6,0,0,0,33,40,37,0.0,0,25,0.3
1152,date ('2020-07-10 00:00:00'),48,21090,4,9,0,0,12,6,0,0,0,33,35,24,0.0,1,26,0.3
1176,date ('2020-07-11 00:00:00'),49,21090,4,9,0,0,12,6,0,0,0,30,30,29,0.0,0,26,0.3
1200,date ('2020-07-12 00:00:00'),50,21089,4,10,0,0,12,6,0,0,0,31,31,22,0.0,1,27,0.3
1224,date ('2020-07-13 00:00:00'),51,21088,5,10,0,0,12,6,0,0,0,38,28,35,0.0,1,28,0.3
1248,date ('2020-07-14 00:00:00'),52,21088,5,10,0,0,12,6,0,0,0,28,31,29,0.0,0,28,0.3
1272,date ('2020-07-15 00:00:00'),53,21088,4,10,0,0,13,5,0,0,0,25,33,40,0.0,0,28,0.3
1296,date ('2020-07-16 00:00:00'),54,21088,4,8,0,0,15,3,0,0,0,31,32,31,0.0,0,28,0.3
1320,date ('2020-07-17 00:00:00'),55,21087,5,8,0,0,15,3,0,0,0,27,27,33,0.0,1,29,0.3
1344,date ('2020-07-18 00:00:00'),56,21087,3,9,0,0,16,3,0,0,0,46,32,29,0.0,0,29,0.3
1368,date ('2020-07-19 00:00:00'),57,21086,3,10,0,0,16,4,0,0,0,22,31,29,0.0,1,30,0.3
1392,date ('2020-07-20 00:00:00'),58,21086,2,11,0,0,16,4,0,0,0,33,36,28,0.0,0,30,0.3
1416,date ('2020-07-21 00:00:00'),59,21085,2,10,0,0,18,5,0,0,0,30,33,25,0.0,1,31,0.3
