cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
864,date ('2020-06-28 00:00:00'),36,21100,3,9,1,0,2,4,1,0,0,42,40,36,0.0,1,16,0.3
888,date ('2020-06-29 00:00:00'),37,21099,4,9,1,0,2,4,1,0,0,39,28,30,0.0,1,17,0.3
912,date ('2020-06-30 00:00:00'),38,21098,5,9,1,0,2,4,1,0,0,38,41,36,0.0,1,18,0.3
936,date ('2020-07-01 00:00:00'),39,21097,5,9,2,0,2,4,2,0,0,23,23,35,0.0,1,19,0.3
960,date ('2020-07-02 00:00:00'),40,21096,4,11,2,0,2,6,2,0,0,39,40,35,0.0,1,20,0.3
984,date ('2020-07-03 00:00:00'),41,21096,4,11,2,0,2,6,2,0,0,37,24,33,0.0,0,20,0.3
1008,date ('2020-07-04 00:00:00'),42,21096,2,13,2,0,2,7,2,0,0,26,32,39,0.0,0,20,0.3
1032,date ('2020-07-05 00:00:00'),43,21095,3,13,2,0,2,7,2,0,0,46,32,30,0.0,1,21,0.3
1056,date ('2020-07-06 00:00:00'),44,21095,2,14,2,0,2,8,2,0,0,31,26,25,0.0,0,21,0.3
1080,date ('2020-07-07 00:00:00'),45,21095,1,15,2,0,2,9,2,0,0,25,19,37,0.0,0,21,0.3
1104,date ('2020-07-08 00:00:00'),46,21095,1,15,2,0,2,9,2,0,0,25,37,32,0.0,0,21,0.3
1128,date ('2020-07-09 00:00:00'),47,21094,2,15,2,0,2,9,2,0,0,22,42,36,0.0,1,22,0.3
1152,date ('2020-07-10 00:00:00'),48,21093,3,12,2,0,4,7,2,0,1,37,28,25,0.0,1,23,0.3
1176,date ('2020-07-11 00:00:00'),49,21092,4,12,1,0,5,7,1,0,1,34,34,36,0.0,1,24,0.3
1200,date ('2020-07-12 00:00:00'),50,21091,5,12,1,0,5,7,1,0,1,24,33,30,0.0,1,25,0.3
1224,date ('2020-07-13 00:00:00'),51,21090,4,14,1,0,5,7,1,0,1,34,25,34,0.0,1,26,0.3
1248,date ('2020-07-14 00:00:00'),52,21089,5,13,1,0,6,7,1,0,1,27,32,40,0.0,1,27,0.3
1272,date ('2020-07-15 00:00:00'),53,21088,6,12,0,0,8,7,0,0,1,36,36,31,0.0,1,28,0.3
1296,date ('2020-07-16 00:00:00'),54,21088,4,12,0,0,10,7,0,0,1,46,37,35,0.0,0,28,0.3
1320,date ('2020-07-17 00:00:00'),55,21088,4,12,0,0,10,7,0,0,1,29,31,30,0.0,0,28,0.3
1344,date ('2020-07-18 00:00:00'),56,21088,3,12,0,0,11,7,0,0,1,22,27,35,0.0,0,28,0.3
1368,date ('2020-07-19 00:00:00'),57,21087,4,12,0,0,11,7,0,0,1,33,26,36,0.0,1,29,0.3
1392,date ('2020-07-20 00:00:00'),58,21087,3,13,0,0,11,8,0,0,1,32,30,29,0.0,0,29,0.3
1416,date ('2020-07-21 00:00:00'),59,21087,2,14,0,0,11,8,0,0,1,29,34,31,0.0,0,29,0.3
