cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
1104,date ('2020-07-08 00:00:00'),46,21084,3,11,2,0,14,7,0,0,1,32,40,37,0.0,1,32,0.3,0,0,0,1
1128,date ('2020-07-09 00:00:00'),47,21083,4,11,1,0,15,7,0,0,1,29,34,36,0.0,1,33,0.3,0,0,0,1
1152,date ('2020-07-10 00:00:00'),48,21082,5,11,1,0,15,7,0,0,1,32,35,31,0.0,1,34,0.3,0,0,0,1
1176,date ('2020-07-11 00:00:00'),49,21081,5,12,1,0,15,7,0,0,1,36,29,29,0.0,1,35,0.3,0,0,0,1
1200,date ('2020-07-12 00:00:00'),50,21081,4,13,1,0,15,7,0,0,1,33,44,31,0.0,0,35,0.3,0,0,0,1
1224,date ('2020-07-13 00:00:00'),51,21080,4,13,1,0,16,8,0,0,1,36,33,32,0.0,1,36,0.3,0,0,0,1
1248,date ('2020-07-14 00:00:00'),52,21080,3,14,1,0,16,9,0,0,1,31,47,29,0.0,0,36,0.3,0,0,0,1
1272,date ('2020-07-15 00:00:00'),53,21079,3,15,1,0,16,10,0,0,1,34,34,42,0.0,1,37,0.3,0,0,0,1
1296,date ('2020-07-16 00:00:00'),54,21079,3,15,1,0,16,10,0,0,1,28,34,29,0.0,0,37,0.3,0,0,0,1
1320,date ('2020-07-17 00:00:00'),55,21079,2,14,1,0,18,10,0,0,1,38,37,36,0.0,0,37,0.3,0,0,0,1
1344,date ('2020-07-18 00:00:00'),56,21079,2,14,1,0,18,10,0,0,1,27,31,30,0.0,0,37,0.3,0,0,0,1
1368,date ('2020-07-19 00:00:00'),57,21078,2,13,1,0,20,9,0,0,1,32,32,22,0.0,1,38,0.3,0,0,0,1
1392,date ('2020-07-20 00:00:00'),58,21077,3,11,1,0,22,8,0,0,1,33,34,26,0.0,1,39,0.3,0,0,0,1
1416,date ('2020-07-21 00:00:00'),59,21077,2,10,2,0,23,7,1,0,1,23,29,42,0.0,0,39,0.3,0,0,0,1
1440,date ('2020-07-22 00:00:00'),60,21077,2,10,2,0,23,7,1,0,1,30,33,38,0.0,0,39,0.3,0,0,0,1
1464,date ('2020-07-23 00:00:00'),61,21077,1,11,2,0,23,7,1,0,1,40,28,26,0.0,0,39,0.3,0,0,0,1
1488,date ('2020-07-24 00:00:00'),62,21077,1,11,2,0,23,7,1,0,1,41,25,27,0.0,0,39,0.3,0,0,0,1
1512,date ('2020-07-25 00:00:00'),63,21076,2,11,2,0,23,7,1,0,1,30,33,21,0.0,1,40,0.3,0,0,0,1
1536,date ('2020-07-26 00:00:00'),64,21075,3,11,2,0,23,7,1,0,1,35,33,28,0.0,1,41,0.3,0,0,0,1
1560,date ('2020-07-27 00:00:00'),65,21074,3,12,1,0,24,8,1,0,1,33,36,36,0.0,1,42,0.3,0,0,0,1
1584,date ('2020-07-28 00:00:00'),66,21073,4,12,1,0,24,8,1,0,1,23,28,32,0.0,1,43,0.3,0,0,0,1
1608,date ('2020-07-29 00:00:00'),67,21073,3,12,1,0,25,9,1,0,1,23,38,40,0.0,0,43,0.3,0,0,0,1
1632,date ('2020-07-30 00:00:00'),68,21072,4,12,1,0,25,9,1,0,1,33,35,30,0.0,1,44,0.3,0,0,0,1
1656,date ('2020-07-31 00:00:00'),69,21072,3,13,1,0,25,9,1,0,1,35,40,53,0.0,0,44,0.3,0,0,0,1
1680,date ('2020-08-01 00:00:00'),70,21071,3,12,2,0,26,8,2,0,1,30,30,33,0.0,1,45,0.3,0,0,0,1
1704,date ('2020-08-02 00:00:00'),71,21070,4,11,2,0,27,7,2,0,1,25,25,33,0.0,1,46,0.3,0,0,0,1
1728,date ('2020-08-03 00:00:00'),72,21069,5,10,2,0,28,6,2,0,1,26,26,42,0.0,1,47,0.3,0,0,0,1
1752,date ('2020-08-04 00:00:00'),73,21068,6,10,2,0,28,6,2,0,1,31,30,39,0.0,1,48,0.3,0,0,0,1
1776,date ('2020-08-05 00:00:00'),74,21067,4,13,2,0,28,8,2,0,1,38,36,40,0.0,1,49,0.3,0,0,0,1
1800,date ('2020-08-06 00:00:00'),75,21067,4,13,2,0,28,8,2,0,1,33,32,39,0.0,0,49,0.3,0,0,0,1
1824,date ('2020-08-07 00:00:00'),76,21066,3,15,2,0,28,8,2,0,1,30,25,29,0.0,1,50,0.3,0,0,0,1
1848,date ('2020-08-08 00:00:00'),77,21065,3,16,2,0,28,9,2,0,1,36,26,35,0.0,1,51,0.3,0,0,0,1
1872,date ('2020-08-09 00:00:00'),78,21064,3,17,2,0,28,9,2,0,1,33,41,37,0.0,1,52,0.3,0,0,0,1
1896,date ('2020-08-10 00:00:00'),79,21064,3,16,2,0,29,8,2,0,1,24,24,41,0.0,0,52,0.3,0,0,0,1
1920,date ('2020-08-11 00:00:00'),80,21063,4,15,1,0,31,7,1,0,1,41,38,33,0.0,1,53,0.3,0,0,0,1
1944,date ('2020-08-12 00:00:00'),81,21063,4,15,1,0,31,7,1,0,1,32,22,28,0.0,0,53,0.3,0,0,0,1
1968,date ('2020-08-13 00:00:00'),82,21062,2,15,2,0,33,8,2,0,1,28,31,29,0.0,1,54,0.3,0,0,0,1
1992,date ('2020-08-14 00:00:00'),83,21062,2,14,2,0,34,7,2,0,1,30,40,22,0.0,0,54,0.3,0,0,0,1
2016,date ('2020-08-15 00:00:00'),84,21061,3,13,2,0,35,6,2,0,1,27,30,28,0.0,1,55,0.3,0,0,0,1
2040,date ('2020-08-16 00:00:00'),85,21061,3,13,2,0,35,6,2,0,1,38,31,32,0.0,0,55,0.3,0,0,0,1
2064,date ('2020-08-17 00:00:00'),86,21060,3,13,2,0,36,6,2,0,1,29,32,35,0.0,1,56,0.3,0,0,0,1
2088,date ('2020-08-18 00:00:00'),87,21059,4,13,2,0,36,6,2,0,1,37,29,30,0.0,1,57,0.3,0,0,0,1
2112,date ('2020-08-19 00:00:00'),88,21059,4,12,2,0,37,6,2,0,1,38,24,33,0.0,0,57,0.3,0,0,0,1
2136,date ('2020-08-20 00:00:00'),89,21058,5,11,2,0,38,6,2,0,1,29,30,38,0.0,1,58,0.3,0,0,0,1
2160,date ('2020-08-21 00:00:00'),90,21058,3,12,2,0,39,6,2,0,1,34,31,39,0.0,0,58,0.3,0,0,0,1
2184,date ('2020-08-22 00:00:00'),91,21058,3,11,2,0,40,5,2,0,1,34,31,28,0.0,0,58,0.3,0,0,0,1
2208,date ('2020-08-23 00:00:00'),92,21057,3,12,1,0,41,5,1,0,1,29,29,33,0.0,1,59,0.3,0,0,0,1
2232,date ('2020-08-24 00:00:00'),93,21057,3,11,1,0,42,4,1,0,1,35,32,31,0.0,0,59,0.3,0,0,0,1
2256,date ('2020-08-25 00:00:00'),94,21057,2,11,2,0,42,4,1,0,1,37,34,28,0.0,0,59,0.3,0,0,0,1
2280,date ('2020-08-26 00:00:00'),95,21056,2,12,2,0,42,5,1,0,1,27,22,31,0.0,1,60,0.3,0,0,0,1
2304,date ('2020-08-27 00:00:00'),96,21056,2,11,2,0,43,5,1,0,1,26,33,25,0.0,0,60,0.3,0,0,0,1
2328,date ('2020-08-28 00:00:00'),97,21055,3,11,2,0,43,5,1,0,1,34,35,43,0.0,1,61,0.3,0,0,0,1
2352,date ('2020-08-29 00:00:00'),98,21054,3,10,2,0,45,5,1,0,1,33,32,22,0.0,1,62,0.3,0,0,0,1
2376,date ('2020-08-30 00:00:00'),99,21054,3,9,2,0,46,5,1,0,1,46,27,28,0.0,0,62,0.3,0,0,0,1
2400,date ('2020-08-31 00:00:00'),100,21053,4,9,2,0,46,5,1,0,1,26,34,37,0.0,1,63,0.3,0,0,0,1
2424,date ('2020-09-01 00:00:00'),101,21053,4,9,2,0,46,5,1,0,1,35,35,37,0.0,0,63,0.3,0,0,0,1
2448,date ('2020-09-02 00:00:00'),102,21052,4,10,2,0,46,6,1,0,1,30,27,30,0.0,1,64,0.3,0,0,0,1
2472,date ('2020-09-03 00:00:00'),103,21051,5,10,2,0,46,6,1,0,1,26,37,27,0.0,1,65,0.3,0,0,0,1
2496,date ('2020-09-04 00:00:00'),104,21051,4,11,2,0,46,6,1,0,1,29,32,31,0.0,0,65,0.3,0,0,0,1
2520,date ('2020-09-05 00:00:00'),105,21051,2,13,1,0,47,8,0,0,1,25,20,26,0.0,0,65,0.3,0,0,0,1
2544,date ('2020-09-06 00:00:00'),106,21051,2,13,1,0,47,8,0,0,1,40,21,29,0.0,0,65,0.3,0,0,0,1
2568,date ('2020-09-07 00:00:00'),107,21051,2,13,1,0,47,8,0,0,1,28,29,39,0.0,0,65,0.3,0,0,0,1
2592,date ('2020-09-08 00:00:00'),108,21050,1,14,2,0,47,8,0,0,1,43,31,25,0.0,1,66,0.3,0,0,0,1
2616,date ('2020-09-09 00:00:00'),109,21050,0,14,2,0,48,7,0,0,1,28,27,35,0.0,0,66,0.3,0,0,0,1
2640,date ('2020-09-10 00:00:00'),110,21049,1,13,2,0,49,7,0,0,1,31,32,33,0.0,1,67,0.3,0,0,0,1
2664,date ('2020-09-11 00:00:00'),111,21048,2,11,2,0,51,5,0,0,1,32,35,35,0.0,1,68,0.3,0,0,0,1
2688,date ('2020-09-12 00:00:00'),112,21048,2,10,2,0,52,5,0,0,1,26,35,34,0.0,0,68,0.3,0,0,0,1
2712,date ('2020-09-13 00:00:00'),113,21048,2,10,1,0,53,5,0,0,1,32,37,29,0.0,0,68,0.3,0,0,0,1
2736,date ('2020-09-14 00:00:00'),114,21048,2,10,1,0,53,5,0,0,1,34,40,23,0.0,0,68,0.3,0,0,0,1
2760,date ('2020-09-15 00:00:00'),115,21047,3,9,1,0,54,4,0,0,1,37,35,33,0.0,1,69,0.3,0,0,0,1
2784,date ('2020-09-16 00:00:00'),116,21047,3,9,1,0,54,4,0,0,1,29,27,32,0.0,0,69,0.3,0,0,0,1
2808,date ('2020-09-17 00:00:00'),117,21046,2,10,1,0,55,4,0,0,1,32,36,37,0.0,1,70,0.3,0,0,0,1
2832,date ('2020-09-18 00:00:00'),118,21045,3,10,0,0,56,4,0,0,1,25,23,22,0.0,1,71,0.3,0,0,0,1
2856,date ('2020-09-19 00:00:00'),119,21044,2,12,0,0,56,5,0,0,1,34,32,40,0.0,1,72,0.3,0,0,0,1
