cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
888,date ('2020-06-29 00:00:00'),37,21096,3,8,3,0,4,5,1,0,1,38,43,38,0.0,1,20,0.3,0,0,0,1
912,date ('2020-06-30 00:00:00'),38,21095,4,8,3,0,4,5,1,0,1,41,39,37,0.0,1,21,0.3,0,0,0,1
936,date ('2020-07-01 00:00:00'),39,21094,3,10,3,0,4,6,1,0,1,36,35,35,0.0,1,22,0.3,0,0,0,1
960,date ('2020-07-02 00:00:00'),40,21093,3,11,3,0,4,6,1,0,1,35,28,26,0.0,1,23,0.3,0,0,0,1
984,date ('2020-07-03 00:00:00'),41,21092,4,11,3,0,4,6,1,0,1,27,26,22,0.0,1,24,0.3,0,0,0,1
1008,date ('2020-07-04 00:00:00'),42,21092,4,11,3,0,4,6,1,0,1,23,38,30,0.0,0,24,0.3,0,0,0,1
1032,date ('2020-07-05 00:00:00'),43,21092,3,11,4,0,4,6,1,0,1,36,30,31,0.0,0,24,0.3,0,0,0,1
1056,date ('2020-07-06 00:00:00'),44,21091,4,10,4,0,5,5,1,0,1,38,35,30,0.0,1,25,0.3,0,0,0,1
1080,date ('2020-07-07 00:00:00'),45,21090,4,10,4,0,6,5,1,0,1,27,36,31,0.0,1,26,0.3,0,0,0,1
1104,date ('2020-07-08 00:00:00'),46,21090,3,10,3,0,8,5,1,0,1,34,33,19,0.0,0,26,0.3,0,0,0,1
1128,date ('2020-07-09 00:00:00'),47,21089,3,10,4,0,8,5,1,0,1,40,35,32,0.0,1,27,0.3,0,0,0,1
1152,date ('2020-07-10 00:00:00'),48,21088,3,11,4,0,8,5,1,0,1,35,32,35,0.0,1,28,0.3,0,0,0,1
1176,date ('2020-07-11 00:00:00'),49,21088,2,11,4,0,9,5,1,0,1,44,24,33,0.0,0,28,0.3,0,0,0,1
1200,date ('2020-07-12 00:00:00'),50,21087,2,12,3,0,10,5,0,0,1,41,26,31,0.0,1,29,0.3,0,0,0,1
1224,date ('2020-07-13 00:00:00'),51,21087,2,12,3,0,10,5,0,0,1,36,34,35,0.0,0,29,0.3,0,0,0,1
1248,date ('2020-07-14 00:00:00'),52,21087,2,12,2,0,11,5,0,0,1,24,30,27,0.0,0,29,0.3,0,0,0,1
1272,date ('2020-07-15 00:00:00'),53,21086,3,12,2,0,11,5,0,0,1,40,35,35,0.0,1,30,0.3,0,0,0,1
1296,date ('2020-07-16 00:00:00'),54,21086,3,12,2,0,11,5,0,0,1,26,31,41,0.0,0,30,0.3,0,0,0,1
1320,date ('2020-07-17 00:00:00'),55,21085,3,10,3,0,13,5,0,0,1,25,34,29,0.0,1,31,0.3,0,0,0,1
1344,date ('2020-07-18 00:00:00'),56,21085,2,11,3,0,13,6,0,0,1,36,32,29,0.0,0,31,0.3,0,0,0,1
1368,date ('2020-07-19 00:00:00'),57,21084,3,10,3,0,14,6,0,0,1,23,32,26,0.0,1,32,0.3,0,0,0,1
1392,date ('2020-07-20 00:00:00'),58,21083,4,10,3,0,14,6,0,0,1,28,40,32,0.0,1,33,0.3,0,0,0,1
1416,date ('2020-07-21 00:00:00'),59,21082,5,9,3,0,15,5,0,0,1,28,39,31,0.0,1,34,0.3,0,0,0,1
1440,date ('2020-07-22 00:00:00'),60,21081,4,11,1,0,16,5,0,0,2,29,33,33,0.0,1,35,0.3,0,0,1,2
1464,date ('2020-07-23 00:00:00'),61,21080,5,11,1,0,16,5,0,0,2,32,30,34,0.0,1,36,0.3,0,0,0,2
1488,date ('2020-07-24 00:00:00'),62,21079,6,11,1,0,16,5,0,0,2,29,36,29,0.0,1,37,0.3,0,0,0,2
1512,date ('2020-07-25 00:00:00'),63,21078,6,10,1,0,18,3,0,0,2,34,29,33,0.0,1,38,0.3,0,0,0,2
1536,date ('2020-07-26 00:00:00'),64,21077,5,11,1,0,19,4,0,0,2,34,34,39,0.0,1,39,0.3,0,0,0,2
1560,date ('2020-07-27 00:00:00'),65,21076,5,12,0,0,20,4,0,0,2,29,23,35,0.0,1,40,0.3,0,0,0,2
1584,date ('2020-07-28 00:00:00'),66,21075,6,12,0,0,20,4,0,0,2,26,30,26,0.0,1,41,0.3,0,0,0,2
1608,date ('2020-07-29 00:00:00'),67,21075,5,12,0,0,21,5,0,0,2,38,44,26,0.0,0,41,0.3,0,0,0,2
1632,date ('2020-07-30 00:00:00'),68,21075,4,13,0,0,21,5,0,0,2,29,28,33,0.0,0,41,0.3,0,0,0,2
1656,date ('2020-07-31 00:00:00'),69,21074,5,13,0,0,21,5,0,0,2,24,34,31,0.0,1,42,0.3,0,0,0,2
1680,date ('2020-08-01 00:00:00'),70,21073,5,13,0,0,22,5,0,0,2,35,39,29,0.0,1,43,0.3,0,0,0,2
1704,date ('2020-08-02 00:00:00'),71,21073,3,15,0,0,22,6,0,0,2,38,31,29,0.0,0,43,0.3,0,0,0,2
1728,date ('2020-08-03 00:00:00'),72,21072,2,16,0,0,23,7,0,0,2,27,27,24,0.0,1,44,0.3,0,0,0,2
1752,date ('2020-08-04 00:00:00'),73,21072,2,15,0,0,24,6,0,0,2,26,27,29,0.0,0,44,0.3,0,0,0,2
1776,date ('2020-08-05 00:00:00'),74,21072,2,15,0,0,24,6,0,0,2,43,33,30,0.0,0,44,0.3,0,0,0,2
1800,date ('2020-08-06 00:00:00'),75,21071,2,16,0,0,24,7,0,0,2,28,33,29,0.0,1,45,0.3,0,0,0,2
1824,date ('2020-08-07 00:00:00'),76,21070,3,16,0,0,24,7,0,0,2,43,30,26,0.0,1,46,0.3,0,0,0,2
1848,date ('2020-08-08 00:00:00'),77,21069,3,16,0,0,25,7,0,0,2,33,26,27,0.0,1,47,0.3,0,0,0,2
1872,date ('2020-08-09 00:00:00'),78,21068,3,17,0,0,25,7,0,0,2,23,32,26,0.0,1,48,0.3,0,0,0,2
1896,date ('2020-08-10 00:00:00'),79,21068,3,17,0,0,25,7,0,0,2,31,38,35,0.0,0,48,0.3,0,0,0,2
1920,date ('2020-08-11 00:00:00'),80,21067,3,17,1,0,25,7,1,0,2,31,26,35,0.0,1,49,0.3,0,0,0,2
1944,date ('2020-08-12 00:00:00'),81,21065,5,15,1,0,26,6,1,0,3,34,31,32,0.0,2,51,0.3,0,0,1,3
1968,date ('2020-08-13 00:00:00'),82,21065,4,16,1,0,26,7,1,0,3,45,36,32,0.0,0,51,0.3,0,0,0,3
1992,date ('2020-08-14 00:00:00'),83,21064,4,17,1,0,26,7,1,0,3,32,33,35,0.0,1,52,0.3,0,0,0,3
2016,date ('2020-08-15 00:00:00'),84,21064,3,18,1,0,26,8,1,0,3,32,27,25,0.0,0,52,0.3,0,0,0,3
2040,date ('2020-08-16 00:00:00'),85,21064,2,17,1,0,28,7,1,0,3,30,24,28,0.0,0,52,0.3,0,0,0,3
2064,date ('2020-08-17 00:00:00'),86,21063,2,15,1,0,31,6,1,0,3,35,25,38,0.0,1,53,0.3,0,0,0,3
2088,date ('2020-08-18 00:00:00'),87,21062,1,17,1,0,31,7,1,0,3,27,29,28,0.0,1,54,0.3,0,0,0,3
2112,date ('2020-08-19 00:00:00'),88,21062,1,16,1,0,32,6,1,0,3,38,37,28,0.0,0,54,0.3,0,0,0,3
2136,date ('2020-08-20 00:00:00'),89,21062,1,13,1,0,35,6,1,0,3,32,28,39,0.0,0,54,0.3,0,0,0,3
2160,date ('2020-08-21 00:00:00'),90,21061,2,11,1,0,37,5,1,0,3,26,42,38,0.0,1,55,0.3,0,0,0,3
2184,date ('2020-08-22 00:00:00'),91,21061,2,11,1,0,37,5,1,0,3,33,26,34,0.0,0,55,0.3,0,0,0,3
2208,date ('2020-08-23 00:00:00'),92,21061,2,11,1,0,37,5,1,0,3,36,27,26,0.0,0,55,0.3,0,0,0,3
2232,date ('2020-08-24 00:00:00'),93,21061,2,10,1,0,38,4,1,0,3,39,32,33,0.0,0,55,0.3,0,0,0,3
2256,date ('2020-08-25 00:00:00'),94,21060,3,9,1,0,39,3,1,0,3,27,33,32,0.0,1,56,0.3,0,0,0,3
2280,date ('2020-08-26 00:00:00'),95,21059,4,9,1,0,39,3,1,0,3,35,23,41,0.0,1,57,0.3,0,0,0,3
2304,date ('2020-08-27 00:00:00'),96,21058,3,11,1,0,39,4,1,0,3,30,33,19,0.0,1,58,0.3,0,0,0,3
2328,date ('2020-08-28 00:00:00'),97,21058,3,11,0,0,40,4,0,0,3,39,34,30,0.0,0,58,0.3,0,0,0,3
2352,date ('2020-08-29 00:00:00'),98,21058,2,11,0,0,41,5,0,0,3,30,32,31,0.0,0,58,0.3,0,0,0,3
2376,date ('2020-08-30 00:00:00'),99,21057,3,10,0,0,42,5,0,0,3,30,26,32,0.0,1,59,0.3,0,0,0,3
2400,date ('2020-08-31 00:00:00'),100,21056,3,11,0,0,42,5,0,0,3,31,27,39,0.0,1,60,0.3,0,0,0,3
2424,date ('2020-09-01 00:00:00'),101,21056,3,11,0,0,42,5,0,0,3,37,31,29,0.0,0,60,0.3,0,0,0,3
2448,date ('2020-09-02 00:00:00'),102,21055,4,11,0,0,42,5,0,0,3,34,37,28,0.0,1,61,0.3,0,0,0,3
2472,date ('2020-09-03 00:00:00'),103,21055,3,11,0,0,43,5,0,0,3,37,40,33,0.0,0,61,0.3,0,0,0,3
2496,date ('2020-09-04 00:00:00'),104,21055,1,13,0,0,43,5,0,0,3,30,31,26,0.0,0,61,0.3,0,0,0,3
2520,date ('2020-09-05 00:00:00'),105,21054,2,13,0,0,43,5,0,0,3,28,31,26,0.0,1,62,0.3,0,0,0,3
2544,date ('2020-09-06 00:00:00'),106,21054,2,13,0,0,43,5,0,0,3,38,46,34,0.0,0,62,0.3,0,0,0,3
2568,date ('2020-09-07 00:00:00'),107,21054,2,12,0,0,44,5,0,0,3,21,31,32,0.0,0,62,0.3,0,0,0,3
2592,date ('2020-09-08 00:00:00'),108,21053,3,12,0,0,44,5,0,0,3,31,30,40,0.0,1,63,0.3,0,0,0,3
2616,date ('2020-09-09 00:00:00'),109,21051,5,12,0,0,44,5,0,0,3,38,32,25,0.0,2,65,0.3,0,0,0,3
2640,date ('2020-09-10 00:00:00'),110,21049,7,11,0,0,45,5,0,0,3,29,39,23,0.0,2,67,0.3,0,0,0,3
2664,date ('2020-09-11 00:00:00'),111,21048,7,12,0,0,45,5,0,0,3,34,25,30,0.0,1,68,0.3,0,0,0,3
2688,date ('2020-09-12 00:00:00'),112,21048,7,12,0,0,45,5,0,0,3,26,35,29,0.0,0,68,0.3,0,0,0,3
2712,date ('2020-09-13 00:00:00'),113,21047,5,14,0,0,46,6,0,0,3,35,30,27,0.0,1,69,0.3,0,0,0,3
2736,date ('2020-09-14 00:00:00'),114,21046,5,13,0,0,48,6,0,0,3,26,23,26,0.0,1,70,0.3,0,0,0,3
2760,date ('2020-09-15 00:00:00'),115,21045,4,15,0,0,48,7,0,0,3,35,25,29,0.0,1,71,0.3,0,0,0,3
2784,date ('2020-09-16 00:00:00'),116,21044,5,14,0,0,49,7,0,0,3,30,21,33,0.0,1,72,0.3,0,0,0,3
2808,date ('2020-09-17 00:00:00'),117,21043,5,14,0,0,50,6,0,0,3,26,28,33,0.0,1,73,0.3,0,0,0,3
2832,date ('2020-09-18 00:00:00'),118,21042,6,13,0,0,51,6,0,0,3,37,26,38,0.0,1,74,0.3,0,0,0,3
2856,date ('2020-09-19 00:00:00'),119,21042,5,13,0,0,52,5,0,0,3,27,37,27,0.0,0,74,0.3,0,0,0,3
