current
0,750,250,1
10,750,250,1
20,750,250,1
30,750,250,1
40,750,250,1
50,750,250,1
60,750,250,1
70,750,250,1
80,750,250,1
90,750,250,1
100,750,250,1
110,750,250,1
120,750,250,1
130,750,250,1
140,750,250,1
150,750,250,1
160,750,250,1
170,750,250,1
180,750,250,1
190,750,250,1
200,750,250,1
210,750,250,1
220,750,250,1
230,750,250,1
240,750,250,1
250,750,250,1
260,750,250,1
270,750,250,1
280,750,250,1
290,750,250,1
300,750,250,1
310,750,250,1
320,750,250,1
330,750,250,1
340,750,250,1
350,750,250,1
360,750,250,1
370,750,250,1
380,750,250,1
390,750,250,1
400,750,250,1
410,750,250,1
420,750,250,1
430,750,250,1
440,750,250,1
450,750,250,1
460,750,250,1
470,750,250,1
480,750,250,1
490,750,250,1
500,750,250,1
510,750,250,1
520,750,250,1
530,750,250,1
540,750,250,1
550,750,250,1
560,750,250,1
570,750,250,1
580,750,250,1
590,750,250,1
600,750,250,1
610,750,250,1
620,750,250,1
630,750,250,1
640,750,250,1
650,750,250,1
660,750,250,1
670,750,250,1
680,750,250,1
690,750,250,1
700,750,250,1
710,750,250,1
720,750,250,1
730,750,250,1
740,750,250,1
750,750,250,1
760,750,250,1
770,750,250,1
780,750,250,1
790,750,249,2
800,750,248,3
810,750,248,3
820,750,248,3
830,750,248,3
840,750,248,3
850,750,248,3
860,750,248,3
870,750,248,3
880,750,248,3
890,750,248,3
900,750,248,3
910,750,248,3
920,750,248,3
930,750,247,4
940,750,247,4
950,750,247,4
960,750,247,4
970,750,246,5
980,750,246,5
990,750,244,7
1000,750,244,7
1010,750,243,8
1020,750,243,8
1030,750,243,8
1040,750,243,8
1050,750,243,8
1060,750,243,8
1070,750,243,8
1080,750,243,8
1090,750,243,8
1100,750,243,8
1110,750,243,8
1120,750,242,9
1130,750,242,9
1140,750,241,10
1150,750,241,10
1160,750,241,10
1170,750,241,10
1180,750,241,10
1190,750,241,10
1200,750,241,10
1210,750,240,11
1220,750,240,11
1230,750,240,11
1240,750,240,11
1250,750,240,11
1260,750,239,12
1270,750,238,13
1280,750,238,13
1290,750,238,13
1300,750,237,14
1310,750,237,14
1320,750,237,14
1330,750,236,15
1340,750,235,16
1350,750,235,16
1360,750,235,16
1370,750,235,16
1380,750,235,16
1390,750,235,16
1400,750,235,16
1410,750,235,16
1420,750,235,16
1430,750,235,16
1440,750,235,16
1450,750,234,17
1460,750,234,17
1470,750,233,18
1480,750,233,18
1490,750,233,18
1500,750,231,20
1510,750,230,21
1520,750,230,21
1530,750,229,22
1540,750,229,22
1550,750,229,22
1560,750,229,22
1570,750,228,23
1580,750,228,23
1590,750,227,24
1600,750,227,24
1610,750,223,28
1620,750,223,28
1630,750,222,29
1640,750,222,29
1650,750,220,31
1660,750,220,31
1670,750,220,31
1680,750,219,32
1690,750,219,32
1700,750,218,33
1710,750,217,34
1720,750,217,34
1730,750,217,34
1740,750,216,35
1750,750,214,37
1760,750,212,39
1770,750,210,41
1780,750,210,41
1790,750,210,41
1800,750,207,44
1810,750,205,46
1820,750,204,47
1830,750,203,48
1840,750,202,49
1850,750,199,52
1860,750,197,54
1870,750,193,58
1880,750,191,60
1890,750,186,65
1900,750,183,68
1910,750,183,68
1920,750,181,70
1930,750,179,72
1940,750,177,74
1950,750,176,75
1960,750,174,77
1970,750,171,80
1980,750,170,81
1990,750,168,83
2000,750,168,83
2010,750,166,85
2020,750,161,90
2030,750,159,92
2040,750,155,96
2050,750,150,101
2060,750,146,105
2070,750,142,109
2080,750,140,111
2090,750,139,112
2100,750,138,113
2110,750,136,115
2120,750,131,120
2130,750,130,121
2140,750,127,124
2150,750,126,125
2160,750,123,128
2170,750,122,129
2180,750,122,129
2190,750,120,131
2200,750,119,132
2210,750,115,136
2220,750,112,139
2230,750,109,142
2240,750,107,144
2250,750,106,145
2260,750,106,145
2270,750,105,146
2280,750,104,147
2290,750,102,149
2300,750,100,151
2310,750,97,154
2320,750,95,156
2330,750,92,159
2340,750,91,160
2350,750,90,161
2360,750,90,161
2370,750,89,162
2380,750,86,165
2390,750,83,168
2400,750,82,169
2410,750,81,170
2420,750,80,171
2430,750,78,173
2440,750,78,173
2450,750,77,174
2460,750,77,174
2470,750,76,175
2480,750,72,179
2490,750,71,180
2500,750,69,182
2510,750,65,186
2520,750,63,188
2530,750,63,188
2540,750,61,190
2550,750,59,192
2560,750,57,194
2570,750,56,195
2580,750,55,196
2590,750,55,196
2600,750,54,197
2610,750,53,198
2620,750,52,199
2630,750,51,200
2640,750,49,202
2650,750,47,204
2660,750,46,205
2670,750,45,206
2680,750,44,207
2690,750,42,209
2700,750,42,209
2710,750,40,211
2720,750,40,211
2730,750,38,213
2740,750,38,213
2750,750,38,213
2760,750,38,213
2770,750,38,213
2780,750,37,214
2790,750,37,214
2800,750,36,215
2810,750,34,217
2820,750,34,217
2830,750,34,217
2840,750,34,217
2850,750,34,217
2860,750,34,217
2870,750,32,219
2880,750,31,220
2890,750,31,220
2900,750,31,220
2910,750,29,222
2920,750,29,222
2930,750,27,224
2940,750,27,224
2950,750,25,226
2960,750,25,226
2970,750,24,227
2980,750,23,228
2990,750,23,228
3000,750,23,228
3010,750,23,228
3020,750,22,229
3030,750,20,231
3040,750,20,231
3050,750,19,232
3060,750,17,234
3070,750,16,235
3080,750,16,235
3090,750,16,235
3100,750,16,235
3110,750,15,236
3120,750,15,236
3130,750,15,236
3140,750,15,236
3150,750,15,236
3160,750,15,236
3170,750,15,236
3180,750,14,237
3190,750,13,238
3200,750,13,238
3210,750,13,238
3220,750,13,238
3230,750,13,238
3240,750,13,238
3250,750,13,238
3260,750,13,238
3270,750,11,240
3280,750,11,240
3290,750,11,240
3300,750,11,240
3310,750,11,240
3320,750,11,240
3330,750,11,240
3340,750,10,241
3350,750,10,241
3360,750,10,241
3370,750,10,241
3380,750,10,241
3390,750,10,241
3400,750,10,241
3410,750,10,241
3420,750,10,241
3430,750,10,241
3440,750,10,241
3450,750,10,241
3460,750,9,242
3470,750,8,243
3480,750,7,244
3490,750,7,244
3500,750,7,244
3510,750,6,245
3520,750,6,245
3530,750,6,245
3540,750,6,245
3550,750,6,245
3560,750,6,245
3570,750,5,246
3580,750,5,246
3590,750,5,246
3600,750,5,246
3610,750,5,246
3620,750,5,246
3630,750,4,247
3640,750,4,247
3650,750,4,247
3660,750,4,247
3670,750,4,247
3680,750,4,247
3690,750,4,247
3700,750,4,247
3710,750,4,247
3720,750,4,247
3730,750,4,247
3740,750,4,247
3750,750,3,248
3760,750,3,248
3770,750,3,248
3780,750,3,248
3790,750,3,248
3800,750,3,248
3810,750,3,248
3820,750,3,248
3830,750,2,249
