current
4300,500,0,501
4310,500,0,501
4320,500,0,501
4330,500,0,501
4340,500,0,501
4350,500,0,501
4360,500,0,501
4370,500,0,501
4380,500,0,501
4390,500,0,501
4400,500,0,501
4410,500,0,501
4420,500,0,501
4430,500,0,501
4440,500,0,501
4450,500,0,501
4460,500,0,501
4470,500,0,501
4480,500,0,501
4490,500,0,501
4500,500,0,501
4510,500,0,501
4520,500,0,501
4530,500,0,501
4540,500,0,501
4550,500,0,501
4560,500,0,501
4570,500,0,501
4580,500,0,501
4590,500,0,501
4600,500,0,501
4610,500,0,501
4620,500,0,501
4630,500,0,501
4640,500,0,501
4650,500,0,501
4660,500,0,501
4670,500,0,501
4680,500,0,501
4690,500,0,501
4700,500,0,501
4710,500,0,501
4720,500,0,501
4730,500,0,501
4740,500,0,501
4750,500,0,501
4760,500,0,501
4770,500,0,501
4780,500,0,501
4790,500,0,501
4800,500,0,501
4810,500,0,501
4820,500,0,501
4830,500,0,501
4840,500,0,501
4850,500,0,501
4860,500,0,501
4870,500,0,501
4880,500,0,501
4890,500,0,501
4900,500,0,501
4910,500,0,501
4920,500,0,501
4930,500,0,501
4940,500,0,501
4950,500,0,501
4960,500,0,501
4970,500,0,501
4980,500,0,501
4990,500,0,501
5000,500,0,501
5010,500,0,501
5020,500,0,501
5030,500,0,501
5040,500,0,501
5050,500,0,501
5060,500,0,501
5070,500,0,501
5080,500,0,501
5090,500,0,501
5100,500,0,501
5110,500,0,501
5120,500,0,501
5130,500,0,501
5140,500,0,501
5150,500,0,501
5160,500,0,501
5170,500,0,501
5180,500,0,501
5190,500,0,501
5200,500,0,501
5210,500,0,501
5220,500,0,501
5230,500,0,501
5240,500,0,501
5250,500,0,501
5260,500,0,501
5270,500,0,501
5280,500,0,501
5290,500,0,501
5300,500,0,501
5310,500,0,501
5320,500,0,501
5330,500,0,501
5340,500,0,501
5350,500,0,501
5360,500,0,501
5370,500,0,501
5380,500,0,501
5390,500,0,501
5400,500,0,501
5410,500,0,501
5420,500,0,501
5430,500,0,501
5440,500,0,501
5450,500,0,501
5460,500,0,501
5470,500,0,501
5480,500,0,501
5490,500,0,501
5500,500,0,501
5510,500,0,501
5520,500,0,501
5530,500,0,501
5540,500,0,501
5550,500,0,501
5560,500,0,501
5570,500,0,501
5580,500,0,501
5590,500,0,501
5600,500,0,501
5610,500,0,501
5620,500,0,501
5630,500,0,501
5640,500,0,501
5650,500,0,501
5660,500,0,501
5670,500,0,501
5680,500,0,501
5690,500,0,501
5700,500,0,501
5710,500,0,501
5720,500,0,501
5730,500,0,501
5740,500,0,501
5750,500,0,501
5760,500,0,501
5770,500,0,501
5780,500,0,501
5790,500,0,501
5800,500,0,501
5810,500,0,501
5820,500,0,501
5830,500,0,501
5840,500,0,501
5850,500,0,501
5860,500,0,501
5870,500,0,501
5880,500,0,501
5890,500,0,501
5900,500,0,501
5910,500,0,501
5920,500,0,501
5930,500,0,501
5940,500,0,501
5950,500,0,501
5960,500,0,501
5970,500,0,501
5980,500,0,501
5990,500,0,501
6000,500,0,501
6010,500,0,501
6020,500,0,501
6030,500,0,501
6040,500,0,501
6050,500,0,501
6060,500,0,501
6070,500,0,501
6080,500,0,501
6090,500,0,501
6100,500,0,501
6110,500,0,501
6120,500,0,501
6130,500,0,501
6140,500,0,501
6150,500,0,501
6160,500,0,501
6170,500,0,501
6180,500,0,501
6190,500,0,501
6200,500,0,501
6210,500,0,501
6220,500,0,501
6230,500,0,501
6240,500,0,501
6250,500,0,501
6260,500,0,501
6270,500,0,501
6280,500,0,501
6290,500,0,501
6300,500,0,501
6310,500,0,501
6320,500,0,501
6330,500,0,501
6340,500,0,501
6350,500,0,501
6360,500,0,501
6370,500,0,501
6380,500,0,501
6390,500,0,501
6400,500,0,501
6410,500,0,501
6420,500,0,501
6430,500,0,501
6440,500,0,501
6450,500,0,501
6460,500,0,501
6470,500,0,501
6480,500,0,501
6490,500,0,501
6500,500,0,501
6510,500,0,501
6520,500,0,501
6530,500,0,501
6540,500,0,501
6550,500,0,501
6560,500,0,501
6570,500,0,501
6580,500,0,501
6590,500,0,501
6600,500,0,501
6610,500,0,501
6620,500,0,501
6630,500,0,501
6640,500,0,501
6650,500,0,501
6660,500,0,501
6670,500,0,501
6680,500,0,501
6690,500,0,501
6700,500,0,501
6710,500,0,501
6720,500,0,501
6730,500,0,501
6740,500,0,501
6750,500,0,501
6760,500,0,501
6770,500,0,501
6780,500,0,501
6790,500,0,501
6800,500,0,501
6810,500,0,501
6820,500,0,501
6830,500,0,501
6840,500,0,501
6850,500,0,501
6860,500,0,501
6870,500,0,501
6880,500,0,501
6890,500,0,501
6900,500,0,501
6910,500,0,501
6920,500,0,501
6930,500,0,501
6940,500,0,501
6950,500,0,501
6960,500,0,501
6970,500,0,501
6980,500,0,501
6990,500,0,501
7000,500,0,501
7010,500,0,501
7020,500,0,501
7030,500,0,501
7040,500,0,501
7050,500,0,501
7060,500,0,501
7070,500,0,501
7080,500,0,501
7090,500,0,501
7100,500,0,501
7110,500,0,501
7120,500,0,501
7130,500,0,501
7140,500,0,501
7150,500,0,501
7160,500,0,501
7170,500,0,501
7180,500,0,501
7190,500,0,501
7200,500,0,501
7210,500,0,501
7220,500,0,501
7230,500,0,501
7240,500,0,501
7250,500,0,501
7260,500,0,501
7270,500,0,501
7280,500,0,501
7290,500,0,501
7300,500,0,501
7310,500,0,501
7320,500,0,501
7330,500,0,501
7340,500,0,501
7350,500,0,501
7360,500,0,501
7370,500,0,501
7380,500,0,501
7390,500,0,501
7400,500,0,501
7410,500,0,501
7420,500,0,501
7430,500,0,501
7440,500,0,501
7450,500,0,501
7460,500,0,501
7470,500,0,501
7480,500,0,501
7490,500,0,501
7500,500,0,501
7510,500,0,501
7520,500,0,501
7530,500,0,501
7540,500,0,501
7550,500,0,501
7560,500,0,501
7570,500,0,501
7580,500,0,501
7590,500,0,501
7600,500,0,501
7610,500,0,501
7620,500,0,501
7630,500,0,501
7640,500,0,501
7650,500,0,501
7660,500,0,501
7670,500,0,501
7680,500,0,501
7690,500,0,501
7700,500,0,501
7710,500,0,501
7720,500,0,501
7730,500,0,501
7740,500,0,501
7750,500,0,501
7760,500,0,501
7770,500,0,501
7780,500,0,501
7790,500,0,501
7800,500,0,501
7810,500,0,501
7820,500,0,501
7830,500,0,501
7840,500,0,501
7850,500,0,501
7860,500,0,501
7870,500,0,501
7880,500,0,501
7890,500,0,501
7900,500,0,501
7910,500,0,501
7920,500,0,501
7930,500,0,501
7940,500,0,501
7950,500,0,501
7960,500,0,501
7970,500,0,501
7980,500,0,501
7990,500,0,501
8000,500,0,501
8010,500,0,501
8020,500,0,501
8030,500,0,501
8040,500,0,501
8050,500,0,501
8060,500,0,501
8070,500,0,501
8080,500,0,501
8090,500,0,501
8100,500,0,501
8110,500,0,501
8120,500,0,501
8130,500,0,501
8140,500,0,501
8150,500,0,501
8160,500,0,501
8170,500,0,501
8180,500,0,501
8190,500,0,501
8200,500,0,501
8210,500,0,501
8220,500,0,501
8230,500,0,501
8240,500,0,501
8250,500,0,501
8260,500,0,501
8270,500,0,501
8280,500,0,501
8290,500,0,501
8300,500,0,501
8310,500,0,501
8320,500,0,501
8330,500,0,501
8340,500,0,501
8350,500,0,501
8360,500,0,501
8370,500,0,501
8380,500,0,501
8390,500,0,501
8400,500,0,501
8410,500,0,501
8420,500,0,501
8430,500,0,501
8440,500,0,501
8450,500,0,501
8460,500,0,501
8470,500,0,501
8480,500,0,501
8490,500,0,501
8500,500,0,501
8510,500,0,501
8520,500,0,501
8530,500,0,501
8540,500,0,501
8550,500,0,501
8560,500,0,501
8570,500,0,501
8580,500,0,501
8590,500,0,501
8600,500,0,501
8610,500,0,501
8620,500,0,501
8630,500,0,501
8640,500,0,501
8650,500,0,501
8660,500,0,501
8670,500,0,501
8680,500,0,501
8690,500,0,501
8700,500,0,501
8710,500,0,501
8720,500,0,501
8730,500,0,501
8740,500,0,501
8750,500,0,501
8760,500,0,501
8770,500,0,501
8780,500,0,501
8790,500,0,501
8800,500,0,501
8810,500,0,501
8820,500,0,501
8830,500,0,501
8840,500,0,501
8850,500,0,501
8860,500,0,501
8870,500,0,501
8880,500,0,501
8890,500,0,501
8900,500,0,501
8910,500,0,501
8920,500,0,501
8930,500,0,501
8940,500,0,501
8950,500,0,501
8960,500,0,501
8970,500,0,501
8980,500,0,501
8990,500,0,501
9000,500,0,501
9010,500,0,501
9020,500,0,501
9030,500,0,501
9040,500,0,501
9050,500,0,501
9060,500,0,501
9070,500,0,501
9080,500,0,501
9090,500,0,501
9100,500,0,501
9110,500,0,501
9120,500,0,501
9130,500,0,501
9140,500,0,501
9150,500,0,501
9160,500,0,501
9170,500,0,501
9180,500,0,501
9190,500,0,501
9200,500,0,501
9210,500,0,501
9220,500,0,501
9230,500,0,501
9240,500,0,501
9250,500,0,501
9260,500,0,501
9270,500,0,501
9280,500,0,501
9290,500,0,501
9300,500,0,501
9310,500,0,501
9320,500,0,501
9330,500,0,501
9340,500,0,501
9350,500,0,501
9360,500,0,501
9370,500,0,501
9380,500,0,501
9390,500,0,501
9400,500,0,501
9410,500,0,501
9420,500,0,501
9430,500,0,501
9440,500,0,501
9450,500,0,501
9460,500,0,501
9470,500,0,501
9480,500,0,501
9490,500,0,501
9500,500,0,501
9510,500,0,501
9520,500,0,501
9530,500,0,501
9540,500,0,501
9550,500,0,501
9560,500,0,501
9570,500,0,501
9580,500,0,501
9590,500,0,501
9600,500,0,501
9610,500,0,501
9620,500,0,501
9630,500,0,501
9640,500,0,501
9650,500,0,501
9660,500,0,501
9670,500,0,501
9680,500,0,501
9690,500,0,501
9700,500,0,501
9710,500,0,501
9720,500,0,501
9730,500,0,501
9740,500,0,501
9750,500,0,501
9760,500,0,501
9770,500,0,501
9780,500,0,501
9790,500,0,501
9800,500,0,501
9810,500,0,501
9820,500,0,501
9830,500,0,501
9840,500,0,501
9850,500,0,501
9860,500,0,501
9870,500,0,501
9880,500,0,501
9890,500,0,501
9900,500,0,501
9910,500,0,501
9920,500,0,501
9930,500,0,501
9940,500,0,501
9950,500,0,501
9960,500,0,501
9970,500,0,501
9980,500,0,501
9990,500,0,501
