cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
552,date ('2020-06-15 00:00:00'),23,21099,3,11,1,0,0,9,0,0,1,32,34,34,0.0,1,17,0.3
576,date ('2020-06-16 00:00:00'),24,21099,2,10,2,0,1,8,1,0,1,27,35,35,0.0,0,17,0.3
600,date ('2020-06-17 00:00:00'),25,21099,1,11,2,0,1,9,1,0,1,41,39,24,0.0,0,17,0.3
624,date ('2020-06-18 00:00:00'),26,21099,1,11,2,0,1,9,1,0,1,35,26,25,0.0,0,17,0.3
648,date ('2020-06-19 00:00:00'),27,21099,1,11,2,0,1,9,1,0,1,33,38,33,0.0,0,17,0.3
672,date ('2020-06-20 00:00:00'),28,21099,1,11,2,0,1,9,1,0,1,29,32,26,0.0,0,17,0.3
696,date ('2020-06-21 00:00:00'),29,21099,1,11,2,0,1,9,1,0,1,34,38,42,0.0,0,17,0.3
720,date ('2020-06-22 00:00:00'),30,21099,0,12,1,0,2,10,1,0,1,21,35,31,0.0,0,17,0.3
744,date ('2020-06-23 00:00:00'),31,21099,0,12,1,0,2,10,1,0,1,36,29,26,0.0,0,17,0.3
768,date ('2020-06-24 00:00:00'),32,21098,1,12,1,0,2,10,1,0,1,33,27,37,0.0,1,18,0.3
792,date ('2020-06-25 00:00:00'),33,21097,2,12,0,0,3,10,0,0,1,31,29,43,0.0,1,19,0.3
816,date ('2020-06-26 00:00:00'),34,21096,3,11,0,0,4,9,0,0,1,31,33,29,0.0,1,20,0.3
840,date ('2020-06-27 00:00:00'),35,21096,3,11,0,0,4,9,0,0,1,30,36,41,0.0,0,20,0.3
864,date ('2020-06-28 00:00:00'),36,21095,4,11,0,0,4,9,0,0,1,32,35,36,0.0,1,21,0.3
888,date ('2020-06-29 00:00:00'),37,21095,4,11,0,0,4,9,0,0,1,31,24,40,0.0,0,21,0.3
912,date ('2020-06-30 00:00:00'),38,21095,2,12,1,0,4,9,0,0,1,30,35,25,0.0,0,21,0.3
936,date ('2020-07-01 00:00:00'),39,21094,3,11,1,0,5,9,0,0,1,35,30,30,0.0,1,22,0.3
960,date ('2020-07-02 00:00:00'),40,21093,3,12,1,0,5,9,0,0,1,24,28,33,0.0,1,23,0.3
984,date ('2020-07-03 00:00:00'),41,21093,3,10,1,0,7,7,0,0,1,41,36,27,0.0,0,23,0.3
1008,date ('2020-07-04 00:00:00'),42,21092,3,9,1,0,9,6,0,0,1,29,25,31,0.0,1,24,0.3
1032,date ('2020-07-05 00:00:00'),43,21092,3,9,1,0,9,6,0,0,1,37,25,22,0.0,0,24,0.3
1056,date ('2020-07-06 00:00:00'),44,21091,4,9,1,0,9,6,0,0,1,22,33,37,0.0,1,25,0.3
1080,date ('2020-07-07 00:00:00'),45,21091,3,9,1,0,10,6,0,0,1,39,24,37,0.0,0,25,0.3
1104,date ('2020-07-08 00:00:00'),46,21091,3,9,1,0,10,6,0,0,1,26,30,27,0.0,0,25,0.3
1128,date ('2020-07-09 00:00:00'),47,21091,2,10,1,0,10,7,0,0,1,26,36,34,0.0,0,25,0.3
1152,date ('2020-07-10 00:00:00'),48,21090,3,9,1,0,11,7,0,0,1,29,31,35,0.0,1,26,0.3
1176,date ('2020-07-11 00:00:00'),49,21090,1,9,2,0,12,6,0,0,1,29,32,34,0.0,0,26,0.3
1200,date ('2020-07-12 00:00:00'),50,21089,2,9,2,0,12,6,0,0,1,35,28,37,0.0,1,27,0.3
1224,date ('2020-07-13 00:00:00'),51,21088,3,9,2,0,12,6,0,0,1,42,34,31,0.0,1,28,0.3
1248,date ('2020-07-14 00:00:00'),52,21088,2,8,2,0,14,5,0,0,1,28,16,23,0.0,0,28,0.3
1272,date ('2020-07-15 00:00:00'),53,21087,2,9,2,0,14,6,0,0,1,37,35,38,0.0,1,29,0.3
1296,date ('2020-07-16 00:00:00'),54,21087,2,8,2,0,14,5,0,0,2,35,30,27,0.0,0,29,0.3
1320,date ('2020-07-17 00:00:00'),55,21087,2,8,2,0,14,5,0,0,2,36,19,33,0.0,0,29,0.3
1344,date ('2020-07-18 00:00:00'),56,21086,3,8,2,0,14,5,0,0,2,34,30,32,0.0,1,30,0.3
1368,date ('2020-07-19 00:00:00'),57,21086,3,8,2,0,14,5,0,0,2,27,34,23,0.0,0,30,0.3
1392,date ('2020-07-20 00:00:00'),58,21086,3,8,2,0,14,5,0,0,2,39,32,33,0.0,0,30,0.3
1416,date ('2020-07-21 00:00:00'),59,21086,3,6,1,0,17,4,0,0,2,37,39,36,0.0,0,30,0.3
