cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
528,date ('2020-06-14 00:00:00'),22,21101,3,9,0,0,2,4,0,1,0,32,61,49,0.0,0,15,0.3
552,date ('2020-06-15 00:00:00'),23,21100,2,11,0,0,2,4,0,1,0,57,52,45,0.0,1,16,0.3
576,date ('2020-06-16 00:00:00'),24,21099,3,11,0,0,2,4,0,1,0,48,56,51,0.0,1,17,0.3
600,date ('2020-06-17 00:00:00'),25,21098,4,11,0,0,2,4,0,1,0,52,52,48,0.0,1,18,0.3
624,date ('2020-06-18 00:00:00'),26,21097,5,11,0,0,2,4,0,1,0,52,45,47,0.0,1,19,0.3
648,date ('2020-06-19 00:00:00'),27,21097,4,12,0,0,2,4,0,1,0,58,53,42,0.0,0,19,0.3
672,date ('2020-06-20 00:00:00'),28,21096,4,13,0,0,2,5,0,1,0,51,58,47,0.0,1,20,0.3
696,date ('2020-06-21 00:00:00'),29,21095,5,11,0,0,4,4,0,1,0,49,42,62,0.0,1,21,0.3
720,date ('2020-06-22 00:00:00'),30,21094,4,13,0,0,4,5,0,1,0,55,55,57,0.0,1,22,0.3
744,date ('2020-06-23 00:00:00'),31,21093,3,15,0,0,4,7,0,1,0,58,56,57,0.0,1,23,0.3
768,date ('2020-06-24 00:00:00'),32,21092,2,16,1,0,4,7,0,1,0,51,58,48,0.0,1,24,0.3
792,date ('2020-06-25 00:00:00'),33,21092,2,16,1,0,4,7,0,1,0,50,51,51,0.0,0,24,0.3
816,date ('2020-06-26 00:00:00'),34,21091,3,16,1,0,4,7,0,1,0,66,46,47,0.0,1,25,0.3
840,date ('2020-06-27 00:00:00'),35,21091,3,15,1,0,5,7,0,1,0,51,55,57,0.0,0,25,0.3
864,date ('2020-06-28 00:00:00'),36,21090,4,15,1,0,5,7,0,1,0,40,52,44,0.0,1,26,0.3
888,date ('2020-06-29 00:00:00'),37,21089,4,16,1,0,5,8,0,1,0,52,47,52,0.0,1,27,0.3
912,date ('2020-06-30 00:00:00'),38,21088,4,15,1,0,6,8,0,0,1,55,42,53,0.0,1,28,0.3
936,date ('2020-07-01 00:00:00'),39,21088,3,15,1,0,7,8,0,1,1,32,28,34,0.0,0,28,0.3
960,date ('2020-07-02 00:00:00'),40,21088,3,14,1,0,8,7,0,1,1,43,52,46,0.0,0,28,0.3
984,date ('2020-07-03 00:00:00'),41,21088,3,13,1,0,9,7,0,1,1,58,42,49,0.0,0,28,0.3
1008,date ('2020-07-04 00:00:00'),42,21088,1,15,1,0,9,7,0,1,1,41,54,53,0.0,0,28,0.3
1032,date ('2020-07-05 00:00:00'),43,21087,2,15,1,0,9,7,0,1,1,61,57,52,0.0,1,29,0.3
1056,date ('2020-07-06 00:00:00'),44,21086,3,14,1,0,10,6,0,1,1,55,53,37,0.0,1,30,0.3
1080,date ('2020-07-07 00:00:00'),45,21086,1,15,1,0,11,6,0,2,1,58,62,62,0.0,0,30,0.3
1104,date ('2020-07-08 00:00:00'),46,21085,2,13,1,0,13,4,0,2,1,69,66,66,0.0,1,31,0.3
1128,date ('2020-07-09 00:00:00'),47,21085,2,13,1,0,13,4,0,2,1,68,74,71,0.0,0,31,0.3
1152,date ('2020-07-10 00:00:00'),48,21084,3,12,1,0,14,4,0,2,1,61,74,67,0.0,1,32,0.3
1176,date ('2020-07-11 00:00:00'),49,21083,3,12,1,0,15,4,0,2,1,89,78,79,0.0,1,33,0.3
1200,date ('2020-07-12 00:00:00'),50,21082,4,12,1,0,15,4,0,2,1,77,59,79,0.0,1,34,0.3
1224,date ('2020-07-13 00:00:00'),51,21081,4,11,2,0,16,3,1,2,1,64,72,86,0.0,1,35,0.3
1248,date ('2020-07-14 00:00:00'),52,21081,3,12,1,0,17,3,1,2,1,65,80,80,0.0,0,35,0.3
1272,date ('2020-07-15 00:00:00'),53,21081,2,12,1,0,18,3,1,2,1,66,86,62,0.0,0,35,0.3
1296,date ('2020-07-16 00:00:00'),54,21080,3,12,1,0,18,3,1,2,1,60,77,73,0.0,1,36,0.3
1320,date ('2020-07-17 00:00:00'),55,21079,2,14,1,0,18,3,1,2,1,55,71,82,0.0,1,37,0.3
1344,date ('2020-07-18 00:00:00'),56,21079,2,14,1,0,18,3,1,2,1,76,73,53,0.0,0,37,0.3
1368,date ('2020-07-19 00:00:00'),57,21079,2,14,1,0,18,3,1,2,1,64,59,69,0.0,0,37,0.3
1392,date ('2020-07-20 00:00:00'),58,21079,2,14,1,0,18,3,1,2,1,56,76,73,0.0,0,37,0.3
1416,date ('2020-07-21 00:00:00'),59,21079,1,14,1,0,19,3,1,1,1,72,73,85,0.0,0,37,0.3
