cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
672,date ('2020-06-20 00:00:00'),28,21103,1,9,1,0,1,4,1,1,0,47,50,49,0.0,0,13,0.3
696,date ('2020-06-21 00:00:00'),29,21103,1,9,1,0,1,4,1,1,0,39,62,43,0.0,0,13,0.3
720,date ('2020-06-22 00:00:00'),30,21102,2,8,1,0,2,4,1,1,0,52,52,51,0.0,1,14,0.3
744,date ('2020-06-23 00:00:00'),31,21102,2,8,1,0,2,4,1,1,0,56,53,42,0.0,0,14,0.3
768,date ('2020-06-24 00:00:00'),32,21101,3,8,1,0,2,4,1,1,0,41,55,48,0.0,1,15,0.3
792,date ('2020-06-25 00:00:00'),33,21101,2,9,1,0,2,4,1,1,0,43,64,41,0.0,0,15,0.3
816,date ('2020-06-26 00:00:00'),34,21101,2,8,1,0,2,3,1,1,1,48,48,51,0.0,0,15,0.3
840,date ('2020-06-27 00:00:00'),35,21101,2,8,1,0,2,3,1,1,1,52,65,53,0.0,0,15,0.3
864,date ('2020-06-28 00:00:00'),36,21101,2,8,1,0,2,3,1,1,1,60,45,41,0.0,0,15,0.3
888,date ('2020-06-29 00:00:00'),37,21100,2,9,1,0,2,3,1,1,1,45,45,50,0.0,1,16,0.3
912,date ('2020-06-30 00:00:00'),38,21098,4,9,1,0,2,3,1,1,1,46,40,44,0.0,2,18,0.3
936,date ('2020-07-01 00:00:00'),39,21098,4,8,1,0,3,3,1,1,1,61,59,55,0.0,0,18,0.3
960,date ('2020-07-02 00:00:00'),40,21098,4,7,1,0,4,3,1,1,1,57,56,45,0.0,0,18,0.3
984,date ('2020-07-03 00:00:00'),41,21098,3,7,0,0,6,2,0,1,1,62,56,51,0.0,0,18,0.3
1008,date ('2020-07-04 00:00:00'),42,21097,4,7,0,0,6,2,0,1,1,46,52,47,0.0,1,19,0.3
1032,date ('2020-07-05 00:00:00'),43,21096,4,7,0,0,7,3,0,1,1,58,55,56,0.0,1,20,0.3
1056,date ('2020-07-06 00:00:00'),44,21096,4,7,0,0,7,3,0,1,1,45,65,65,0.0,0,20,0.3
1080,date ('2020-07-07 00:00:00'),45,21095,4,8,0,0,7,4,0,1,1,57,50,43,0.0,1,21,0.3
1104,date ('2020-07-08 00:00:00'),46,21094,4,8,0,0,8,4,0,1,1,43,53,41,0.0,1,22,0.3
1128,date ('2020-07-09 00:00:00'),47,21094,4,8,0,0,8,4,0,1,1,48,47,51,0.0,0,22,0.3
1152,date ('2020-07-10 00:00:00'),48,21093,5,7,0,0,8,3,0,1,2,40,53,62,0.0,1,23,0.3
1176,date ('2020-07-11 00:00:00'),49,21092,3,10,0,0,8,4,0,1,2,45,56,52,0.0,1,24,0.3
1200,date ('2020-07-12 00:00:00'),50,21091,3,11,0,0,8,4,0,1,2,49,48,53,0.0,1,25,0.3
1224,date ('2020-07-13 00:00:00'),51,21091,3,11,0,0,8,4,0,1,2,56,48,43,0.0,0,25,0.3
1248,date ('2020-07-14 00:00:00'),52,21091,3,10,0,0,9,4,0,0,2,50,48,51,0.0,0,25,0.3
1272,date ('2020-07-15 00:00:00'),53,21091,1,11,0,0,10,4,0,0,2,31,30,29,0.0,0,25,0.3
1296,date ('2020-07-16 00:00:00'),54,21091,1,11,0,0,10,4,0,0,2,33,30,36,0.0,0,25,0.3
1320,date ('2020-07-17 00:00:00'),55,21090,1,12,0,0,10,4,0,0,2,32,33,29,0.0,1,26,0.3
1344,date ('2020-07-18 00:00:00'),56,21090,1,12,0,0,10,4,0,0,2,36,37,42,0.0,0,26,0.3
1368,date ('2020-07-19 00:00:00'),57,21090,1,12,0,0,10,4,0,0,2,35,27,24,0.0,0,26,0.3
1392,date ('2020-07-20 00:00:00'),58,21089,2,12,0,0,10,4,0,0,2,38,40,42,0.0,1,27,0.3
1416,date ('2020-07-21 00:00:00'),59,21088,3,12,0,0,10,4,0,0,2,31,30,25,0.0,1,28,0.3
