cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
1704,date ('2020-08-02 00:00:00'),71,21084,1,12,1,0,16,5,1,1,1,46,57,55,0.0,0,32,0.3,0,2,0,1
1728,date ('2020-08-03 00:00:00'),72,21083,2,12,1,0,16,5,1,1,1,38,57,37,0.0,1,33,0.3,0,2,0,1
1752,date ('2020-08-04 00:00:00'),73,21082,2,11,1,0,18,3,1,1,1,51,50,67,0.0,1,34,0.3,0,2,0,1
1776,date ('2020-08-05 00:00:00'),74,21081,3,11,1,0,18,3,1,1,1,41,50,56,0.0,1,35,0.3,0,2,0,1
1800,date ('2020-08-06 00:00:00'),75,21081,3,11,1,0,18,3,1,1,1,47,55,48,0.0,0,35,0.3,0,2,0,1
1824,date ('2020-08-07 00:00:00'),76,21080,3,11,1,0,19,3,1,1,1,57,54,43,0.0,1,36,0.3,0,2,0,1
1848,date ('2020-08-08 00:00:00'),77,21080,1,12,0,0,21,5,0,1,1,60,55,58,0.0,0,36,0.3,0,2,0,1
1872,date ('2020-08-09 00:00:00'),78,21079,1,13,0,0,21,6,0,1,1,54,57,48,0.0,1,37,0.3,0,2,0,1
1896,date ('2020-08-10 00:00:00'),79,21078,2,12,0,0,22,6,0,1,1,43,52,49,0.0,1,38,0.3,0,2,0,1
1920,date ('2020-08-11 00:00:00'),80,21077,3,12,0,0,22,6,0,1,1,50,46,55,0.0,1,39,0.3,0,2,0,1
1944,date ('2020-08-12 00:00:00'),81,21077,3,12,0,0,22,6,0,1,1,52,59,57,0.0,0,39,0.3,0,2,0,1
1968,date ('2020-08-13 00:00:00'),82,21077,3,12,0,0,22,6,0,1,1,61,56,50,0.0,0,39,0.3,0,2,0,1
1992,date ('2020-08-14 00:00:00'),83,21076,4,11,0,0,23,6,0,1,1,53,55,44,0.0,1,40,0.3,0,2,0,1
2016,date ('2020-08-15 00:00:00'),84,21076,2,13,0,0,23,8,0,1,1,48,47,51,0.0,0,40,0.3,0,2,0,1
2040,date ('2020-08-16 00:00:00'),85,21076,2,12,0,0,24,8,0,1,1,51,48,47,0.0,0,40,0.3,0,2,0,1
2064,date ('2020-08-17 00:00:00'),86,21075,2,12,0,0,25,8,0,1,1,44,64,49,0.0,1,41,0.3,0,2,0,1
2088,date ('2020-08-18 00:00:00'),87,21074,3,11,0,0,26,7,0,1,1,67,41,54,0.0,1,42,0.3,0,2,0,1
2112,date ('2020-08-19 00:00:00'),88,21074,3,11,0,0,26,7,0,1,1,41,50,51,0.0,0,42,0.3,0,2,0,1
2136,date ('2020-08-20 00:00:00'),89,21073,3,12,0,0,26,8,0,1,1,55,57,51,0.0,1,43,0.3,0,2,0,1
2160,date ('2020-08-21 00:00:00'),90,21072,4,11,0,0,27,8,0,0,1,71,55,55,0.0,1,44,0.3,0,2,0,1
2184,date ('2020-08-22 00:00:00'),91,21072,3,11,0,0,28,8,0,0,1,18,30,28,0.0,0,44,0.3,0,2,0,1
2208,date ('2020-08-23 00:00:00'),92,21070,4,11,0,0,29,8,0,0,1,30,34,42,0.0,2,46,0.3,0,2,0,1
2232,date ('2020-08-24 00:00:00'),93,21069,3,13,0,0,29,8,0,0,1,30,27,26,0.0,1,47,0.3,0,2,0,1
2256,date ('2020-08-25 00:00:00'),94,21068,4,12,0,0,30,7,0,0,1,41,31,37,0.0,1,48,0.3,0,2,0,1
2280,date ('2020-08-26 00:00:00'),95,21067,5,11,0,0,31,6,0,0,1,33,31,35,0.0,1,49,0.3,0,2,0,1
2304,date ('2020-08-27 00:00:00'),96,21067,5,11,0,0,31,6,0,0,1,29,28,25,0.0,0,49,0.3,0,2,0,1
2328,date ('2020-08-28 00:00:00'),97,21066,6,11,0,0,31,6,0,0,1,24,37,34,0.0,1,50,0.3,0,2,0,1
2352,date ('2020-08-29 00:00:00'),98,21065,6,11,0,0,32,7,0,0,1,45,25,30,0.0,1,51,0.3,0,2,0,1
2376,date ('2020-08-30 00:00:00'),99,21065,6,11,0,0,32,7,0,0,1,33,39,28,0.0,0,51,0.3,0,2,0,1
2400,date ('2020-08-31 00:00:00'),100,21064,5,12,1,0,32,7,1,0,1,34,28,42,0.0,1,52,0.3,0,2,0,1
2424,date ('2020-09-01 00:00:00'),101,21064,3,14,1,0,32,9,1,0,1,17,26,32,0.0,0,52,0.3,0,2,0,1
2448,date ('2020-09-02 00:00:00'),102,21063,3,15,1,0,32,10,1,0,1,36,35,19,0.0,1,53,0.3,0,2,0,1
2472,date ('2020-09-03 00:00:00'),103,21062,2,17,1,0,32,10,1,0,1,42,27,25,0.0,1,54,0.3,0,2,0,1
2496,date ('2020-09-04 00:00:00'),104,21062,2,15,1,0,34,9,1,0,1,29,40,31,0.0,0,54,0.3,0,2,0,1
2520,date ('2020-09-05 00:00:00'),105,21061,3,15,1,0,34,9,1,0,1,20,31,37,0.0,1,55,0.3,0,2,0,1
2544,date ('2020-09-06 00:00:00'),106,21061,3,15,1,0,34,9,1,0,1,34,33,25,0.0,0,55,0.3,0,2,0,1
2568,date ('2020-09-07 00:00:00'),107,21060,4,15,1,0,34,9,1,0,1,32,22,32,0.0,1,56,0.3,0,2,0,1
2592,date ('2020-09-08 00:00:00'),108,21060,3,15,1,0,35,8,1,0,1,35,28,31,0.0,0,56,0.3,0,2,0,1
2616,date ('2020-09-09 00:00:00'),109,21060,2,15,1,0,36,8,1,0,1,35,25,23,0.0,0,56,0.3,0,2,0,1
2640,date ('2020-09-10 00:00:00'),110,21058,3,16,1,0,36,9,1,0,1,28,30,27,0.0,2,58,0.3,0,2,0,1
2664,date ('2020-09-11 00:00:00'),111,21057,4,16,1,0,36,9,1,0,1,31,31,32,0.0,1,59,0.3,0,2,0,1
2688,date ('2020-09-12 00:00:00'),112,21057,4,15,1,0,37,8,1,0,1,33,37,20,0.0,0,59,0.3,0,2,0,1
2712,date ('2020-09-13 00:00:00'),113,21057,4,14,1,0,38,7,1,0,1,25,36,36,0.0,0,59,0.3,0,2,0,1
2736,date ('2020-09-14 00:00:00'),114,21057,4,13,1,0,39,6,1,0,1,26,34,50,0.0,0,59,0.3,0,2,0,1
2760,date ('2020-09-15 00:00:00'),115,21056,4,13,2,0,39,6,2,0,1,34,29,37,0.0,1,60,0.3,0,2,0,1
2784,date ('2020-09-16 00:00:00'),116,21056,2,14,2,0,40,6,2,0,1,32,36,34,0.0,0,60,0.3,0,2,0,1
2808,date ('2020-09-17 00:00:00'),117,21056,1,15,2,0,40,7,2,0,1,36,31,32,0.0,0,60,0.3,0,2,0,1
2832,date ('2020-09-18 00:00:00'),118,21055,1,16,2,0,40,8,2,0,1,43,42,28,0.0,1,61,0.3,0,2,0,1
2856,date ('2020-09-19 00:00:00'),119,21054,2,15,2,0,41,7,2,0,1,49,38,28,0.0,1,62,0.3,0,2,0,1
