cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
672,date ('2020-06-20 00:00:00'),28,21100,3,10,1,0,1,4,0,0,0,43,22,40,0.0,0,16,0.3,0,0,0,0
696,date ('2020-06-21 00:00:00'),29,21100,2,11,1,0,1,4,0,0,0,36,30,40,0.0,0,16,0.3,0,0,0,0
720,date ('2020-06-22 00:00:00'),30,21100,1,12,1,0,1,4,0,0,0,33,42,25,0.0,0,16,0.3,0,0,0,0
744,date ('2020-06-23 00:00:00'),31,21100,0,13,1,0,1,5,0,0,0,26,36,42,0.0,0,16,0.3,0,0,0,0
768,date ('2020-06-24 00:00:00'),32,21100,0,13,1,0,1,5,0,0,0,43,42,28,0.0,0,16,0.3,0,0,0,0
792,date ('2020-06-25 00:00:00'),33,21100,0,12,1,0,2,4,0,0,0,22,38,30,0.0,0,16,0.3,0,0,0,0
816,date ('2020-06-26 00:00:00'),34,21100,0,11,1,0,3,4,0,0,0,26,30,39,0.0,0,16,0.3,0,0,0,0
840,date ('2020-06-27 00:00:00'),35,21100,0,8,1,0,6,1,0,0,0,20,32,38,0.0,0,16,0.3,0,0,0,0
864,date ('2020-06-28 00:00:00'),36,21099,1,8,0,0,7,1,0,0,0,29,29,26,0.0,1,17,0.3,0,0,0,0
888,date ('2020-06-29 00:00:00'),37,21099,1,8,0,0,7,1,0,0,0,21,35,32,0.0,0,17,0.3,0,0,0,0
912,date ('2020-06-30 00:00:00'),38,21099,1,7,0,0,8,1,0,0,0,34,31,25,0.0,0,17,0.3,0,0,0,0
936,date ('2020-07-01 00:00:00'),39,21099,0,8,0,0,8,2,0,0,0,36,27,31,0.0,0,17,0.3,0,0,0,0
960,date ('2020-07-02 00:00:00'),40,21099,0,8,0,0,8,2,0,0,0,22,26,24,0.0,0,17,0.3,0,0,0,0
984,date ('2020-07-03 00:00:00'),41,21098,1,6,0,0,10,2,0,0,0,34,27,26,0.0,1,18,0.3,0,0,0,0
1008,date ('2020-07-04 00:00:00'),42,21098,1,6,0,0,10,2,0,0,0,26,32,23,0.0,0,18,0.3,0,0,0,0
1032,date ('2020-07-05 00:00:00'),43,21097,2,5,0,0,11,2,0,0,0,21,32,37,0.0,1,19,0.3,0,0,0,0
1056,date ('2020-07-06 00:00:00'),44,21096,3,5,0,0,11,2,0,0,0,30,36,44,0.0,1,20,0.3,0,0,0,0
1080,date ('2020-07-07 00:00:00'),45,21095,4,5,0,0,11,2,0,0,0,25,26,36,0.0,1,21,0.3,0,0,0,0
1104,date ('2020-07-08 00:00:00'),46,21095,4,5,0,0,11,2,0,0,0,37,38,33,0.0,0,21,0.3,0,0,0,0
1128,date ('2020-07-09 00:00:00'),47,21094,4,6,0,0,11,3,0,0,0,28,30,41,0.0,1,22,0.3,0,0,0,0
1152,date ('2020-07-10 00:00:00'),48,21093,4,7,0,0,11,4,0,0,0,39,28,29,0.0,1,23,0.3,0,0,0,0
1176,date ('2020-07-11 00:00:00'),49,21093,4,7,0,0,11,4,0,0,0,40,37,33,0.0,0,23,0.3,0,0,0,0
1200,date ('2020-07-12 00:00:00'),50,21092,4,7,1,0,11,4,0,0,0,24,34,30,0.0,1,24,0.3,0,0,0,0
1224,date ('2020-07-13 00:00:00'),51,21091,4,8,1,0,11,5,0,0,0,35,30,32,0.0,1,25,0.3,0,0,0,0
1248,date ('2020-07-14 00:00:00'),52,21090,4,9,1,0,11,5,0,0,0,29,29,30,0.0,1,26,0.3,0,0,0,0
1272,date ('2020-07-15 00:00:00'),53,21090,3,9,2,0,11,5,0,0,0,29,27,23,0.0,0,26,0.3,0,0,0,0
1296,date ('2020-07-16 00:00:00'),54,21088,4,9,2,0,12,6,0,0,0,29,33,35,0.0,2,28,0.3,0,0,0,0
1320,date ('2020-07-17 00:00:00'),55,21088,3,10,2,0,12,6,0,0,0,28,28,38,0.0,0,28,0.3,0,0,0,0
1344,date ('2020-07-18 00:00:00'),56,21086,4,9,2,0,14,6,0,0,0,22,35,26,0.0,2,30,0.3,0,0,0,0
1368,date ('2020-07-19 00:00:00'),57,21086,4,9,2,0,14,6,0,0,0,29,25,30,0.0,0,30,0.3,0,0,0,0
1392,date ('2020-07-20 00:00:00'),58,21086,2,11,2,0,14,8,0,0,0,39,30,34,0.0,0,30,0.3,0,0,0,0
1416,date ('2020-07-21 00:00:00'),59,21085,1,13,1,0,14,9,0,0,1,36,32,38,1.0,1,31,0.3,0,0,1,1
1440,date ('2020-07-22 00:00:00'),60,21084,1,14,1,0,14,9,0,0,1,39,25,21,1.0,1,32,0.3,0,0,0,1
1464,date ('2020-07-23 00:00:00'),61,21083,2,13,1,0,15,8,0,0,1,33,32,40,1.0,1,33,0.3,0,0,0,1
1488,date ('2020-07-24 00:00:00'),62,21082,3,12,0,0,17,8,0,0,1,34,34,40,1.0,1,34,0.3,0,0,0,1
1512,date ('2020-07-25 00:00:00'),63,21082,3,12,0,0,17,8,0,0,1,35,46,32,1.0,0,34,0.3,0,0,0,1
1536,date ('2020-07-26 00:00:00'),64,21081,4,12,0,0,17,8,0,0,1,33,28,38,1.0,1,35,0.3,0,0,0,1
1560,date ('2020-07-27 00:00:00'),65,21080,5,12,0,0,17,8,0,0,1,35,32,30,1.0,1,36,0.3,0,0,0,1
1584,date ('2020-07-28 00:00:00'),66,21080,5,12,0,0,17,8,0,0,1,24,31,31,1.0,0,36,0.3,0,0,0,1
1608,date ('2020-07-29 00:00:00'),67,21080,5,11,0,0,18,7,0,0,1,28,31,41,1.0,0,36,0.3,0,0,0,1
1632,date ('2020-07-30 00:00:00'),68,21079,5,12,0,0,18,7,0,0,1,33,30,31,1.0,1,37,0.3,0,0,0,1
1656,date ('2020-07-31 00:00:00'),69,21079,4,12,1,0,18,7,0,0,1,28,33,20,1.0,0,37,0.3,0,0,0,1
1680,date ('2020-08-01 00:00:00'),70,21078,3,13,2,0,18,7,0,0,1,28,38,22,1.0,1,38,0.3,0,0,0,1
1704,date ('2020-08-02 00:00:00'),71,21077,2,13,2,0,20,7,0,0,1,31,29,34,1.0,1,39,0.3,0,0,0,1
1728,date ('2020-08-03 00:00:00'),72,21077,2,13,2,0,20,7,0,0,1,21,25,37,1.0,0,39,0.3,0,0,0,1
1752,date ('2020-08-04 00:00:00'),73,21076,2,13,2,0,21,8,0,0,1,28,32,37,1.0,1,40,0.3,0,0,0,1
1776,date ('2020-08-05 00:00:00'),74,21076,1,14,2,0,21,9,0,0,1,27,40,34,1.0,0,40,0.3,0,0,0,1
1800,date ('2020-08-06 00:00:00'),75,21075,1,15,2,0,21,9,0,0,1,33,28,38,1.0,1,41,0.3,0,0,0,1
1824,date ('2020-08-07 00:00:00'),76,21074,1,14,2,0,23,7,0,0,1,33,30,36,1.0,1,42,0.3,0,0,0,1
1848,date ('2020-08-08 00:00:00'),77,21073,2,14,2,0,23,7,0,0,1,34,42,40,1.0,1,43,0.3,0,0,0,1
1872,date ('2020-08-09 00:00:00'),78,21072,3,13,2,0,24,6,0,0,1,33,33,30,1.0,1,44,0.3,0,0,0,1
1896,date ('2020-08-10 00:00:00'),79,21072,3,13,2,0,24,6,0,0,1,30,33,24,1.0,0,44,0.3,0,0,0,1
1920,date ('2020-08-11 00:00:00'),80,21072,3,13,2,0,24,6,0,0,1,37,22,27,1.0,0,44,0.3,0,0,0,1
1944,date ('2020-08-12 00:00:00'),81,21071,3,14,1,0,25,7,0,0,1,31,32,27,1.0,1,45,0.3,0,0,0,1
1968,date ('2020-08-13 00:00:00'),82,21070,4,13,1,0,26,7,0,0,1,35,30,34,1.0,1,46,0.3,0,0,0,1
1992,date ('2020-08-14 00:00:00'),83,21070,3,12,1,0,28,6,0,0,1,29,36,28,1.0,0,46,0.3,0,0,0,1
2016,date ('2020-08-15 00:00:00'),84,21070,2,13,1,0,28,6,0,0,1,30,44,34,1.0,0,46,0.3,0,0,0,1
2040,date ('2020-08-16 00:00:00'),85,21070,1,14,0,0,29,6,0,0,1,37,31,30,1.0,0,46,0.3,0,0,0,1
2064,date ('2020-08-17 00:00:00'),86,21069,2,14,0,0,29,6,0,0,1,27,33,27,1.0,1,47,0.3,0,0,0,1
2088,date ('2020-08-18 00:00:00'),87,21068,3,13,0,0,30,5,0,0,1,28,33,25,1.0,1,48,0.3,0,0,0,1
2112,date ('2020-08-19 00:00:00'),88,21068,3,13,0,0,30,5,0,0,1,42,29,27,1.0,0,48,0.3,0,0,0,1
2136,date ('2020-08-20 00:00:00'),89,21068,3,11,0,0,32,3,0,0,1,27,30,27,1.0,0,48,0.3,0,0,0,1
2160,date ('2020-08-21 00:00:00'),90,21068,2,12,0,0,32,4,0,0,1,30,35,34,1.0,0,48,0.3,0,0,0,1
2184,date ('2020-08-22 00:00:00'),91,21067,3,12,0,0,32,4,0,0,1,22,40,26,1.0,1,49,0.3,0,0,0,1
2208,date ('2020-08-23 00:00:00'),92,21066,3,12,0,0,33,4,0,0,1,22,31,26,1.0,1,50,0.3,0,0,0,1
2232,date ('2020-08-24 00:00:00'),93,21066,3,12,0,0,33,4,0,0,1,23,25,40,1.0,0,50,0.3,0,0,0,1
2256,date ('2020-08-25 00:00:00'),94,21064,2,15,0,0,33,4,0,0,1,29,28,33,1.0,2,52,0.3,0,0,0,1
2280,date ('2020-08-26 00:00:00'),95,21064,2,14,0,0,34,4,0,0,1,26,29,37,1.0,0,52,0.3,0,0,0,1
2304,date ('2020-08-27 00:00:00'),96,21063,3,12,0,0,36,4,0,0,1,33,39,27,1.0,1,53,0.3,0,0,0,1
2328,date ('2020-08-28 00:00:00'),97,21063,3,12,0,0,36,4,0,0,1,29,35,35,1.0,0,53,0.3,0,0,0,1
2352,date ('2020-08-29 00:00:00'),98,21062,3,13,0,0,36,5,0,0,1,29,32,27,1.0,1,54,0.3,0,0,0,1
2376,date ('2020-08-30 00:00:00'),99,21061,4,12,0,0,37,5,0,0,1,40,28,42,1.0,1,55,0.3,0,0,0,1
2400,date ('2020-08-31 00:00:00'),100,21061,4,11,0,0,38,5,0,0,1,20,33,31,1.0,0,55,0.3,0,0,0,1
2424,date ('2020-09-01 00:00:00'),101,21060,4,11,0,0,39,5,0,0,1,30,25,32,1.0,1,56,0.3,0,0,0,1
2448,date ('2020-09-02 00:00:00'),102,21060,3,12,0,0,39,5,0,0,1,31,28,35,1.0,0,56,0.3,0,0,0,1
2472,date ('2020-09-03 00:00:00'),103,21060,1,14,0,0,39,7,0,0,1,38,25,29,1.0,0,56,0.3,0,0,0,1
2496,date ('2020-09-04 00:00:00'),104,21059,1,15,0,0,39,7,0,0,1,33,33,33,1.0,1,57,0.3,0,0,0,1
2520,date ('2020-09-05 00:00:00'),105,21058,2,15,0,0,39,7,0,0,1,27,34,30,1.0,1,58,0.3,0,0,0,1
2544,date ('2020-09-06 00:00:00'),106,21058,2,15,0,0,39,7,0,0,1,31,30,32,1.0,0,58,0.3,0,0,0,1
2568,date ('2020-09-07 00:00:00'),107,21057,3,15,0,0,39,7,0,0,1,33,41,38,1.0,1,59,0.3,0,0,0,1
2592,date ('2020-09-08 00:00:00'),108,21056,3,13,0,0,42,6,0,0,1,30,32,34,1.0,1,60,0.3,0,0,0,1
2616,date ('2020-09-09 00:00:00'),109,21055,3,14,0,0,42,7,0,0,1,31,31,33,1.0,1,61,0.3,0,0,0,1
2640,date ('2020-09-10 00:00:00'),110,21054,4,14,0,0,42,7,0,0,1,33,37,43,1.0,1,62,0.3,0,0,0,1
2664,date ('2020-09-11 00:00:00'),111,21054,4,14,0,0,42,7,0,0,1,34,37,27,1.0,0,62,0.3,0,0,0,1
2688,date ('2020-09-12 00:00:00'),112,21053,5,13,0,0,43,6,0,0,1,23,31,27,1.0,1,63,0.3,0,0,0,1
2712,date ('2020-09-13 00:00:00'),113,21053,5,13,0,0,43,6,0,0,1,34,31,29,1.0,0,63,0.3,0,0,0,1
2736,date ('2020-09-14 00:00:00'),114,21053,3,15,0,0,43,7,0,0,1,33,36,39,1.0,0,63,0.3,0,0,0,1
2760,date ('2020-09-15 00:00:00'),115,21053,2,15,1,0,43,7,0,0,1,24,33,31,1.0,0,63,0.3,0,0,0,1
2784,date ('2020-09-16 00:00:00'),116,21052,3,15,1,0,43,7,0,0,1,36,27,34,1.0,1,64,0.3,0,0,0,1
2808,date ('2020-09-17 00:00:00'),117,21051,4,15,1,0,43,7,0,0,1,33,34,31,1.0,1,65,0.3,0,0,0,1
2832,date ('2020-09-18 00:00:00'),118,21050,5,13,1,0,45,7,0,0,1,38,45,23,1.0,1,66,0.3,0,0,0,1
2856,date ('2020-09-19 00:00:00'),119,21049,6,13,1,0,45,7,0,0,1,28,32,33,1.0,1,67,0.3,0,0,0,1
