cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
936,date ('2020-07-01 00:00:00'),39,21094,1,12,1,0,6,6,0,0,1,30,21,29,0.0,0,22,0.3,0,0,0,1
960,date ('2020-07-02 00:00:00'),40,21094,1,12,1,0,6,6,0,0,1,30,36,28,0.0,0,22,0.3,0,0,0,1
984,date ('2020-07-03 00:00:00'),41,21094,1,12,1,0,6,6,0,0,1,31,36,17,0.0,0,22,0.3,0,0,0,1
1008,date ('2020-07-04 00:00:00'),42,21094,0,12,1,0,7,7,0,0,1,30,31,31,0.0,0,22,0.3,0,0,0,1
1032,date ('2020-07-05 00:00:00'),43,21093,1,10,1,0,8,5,0,0,2,37,18,26,0.0,1,23,0.3,0,0,1,2
1056,date ('2020-07-06 00:00:00'),44,21093,1,10,0,0,9,5,0,0,2,37,31,42,0.0,0,23,0.3,0,0,0,2
1080,date ('2020-07-07 00:00:00'),45,21093,1,9,0,0,10,5,0,0,2,29,31,37,0.0,0,23,0.3,0,0,0,2
1104,date ('2020-07-08 00:00:00'),46,21093,1,9,0,0,10,5,0,0,2,28,23,26,0.0,0,23,0.3,0,0,0,2
1128,date ('2020-07-09 00:00:00'),47,21092,2,9,0,0,10,5,0,0,2,40,41,39,0.0,1,24,0.3,0,0,0,2
1152,date ('2020-07-10 00:00:00'),48,21092,2,6,0,0,13,4,0,0,2,35,35,37,0.0,0,24,0.3,0,0,0,2
1176,date ('2020-07-11 00:00:00'),49,21092,2,6,0,0,13,4,0,0,2,28,27,33,0.0,0,24,0.3,0,0,0,2
1200,date ('2020-07-12 00:00:00'),50,21092,1,6,0,0,14,4,0,0,2,34,35,31,0.0,0,24,0.3,0,0,0,2
1224,date ('2020-07-13 00:00:00'),51,21091,2,6,0,0,14,4,0,0,2,26,39,27,0.0,1,25,0.3,0,0,0,2
1248,date ('2020-07-14 00:00:00'),52,21091,2,6,0,0,14,4,0,0,2,30,37,27,0.0,0,25,0.3,0,0,0,2
1272,date ('2020-07-15 00:00:00'),53,21091,2,6,0,0,14,4,0,0,2,27,36,29,0.0,0,25,0.3,0,0,0,2
1296,date ('2020-07-16 00:00:00'),54,21090,2,7,0,0,14,4,0,0,2,36,29,30,0.0,1,26,0.3,0,0,0,2
1320,date ('2020-07-17 00:00:00'),55,21090,1,8,0,0,14,5,0,0,2,35,34,34,0.0,0,26,0.3,0,0,0,2
1344,date ('2020-07-18 00:00:00'),56,21089,1,8,0,0,15,4,0,0,2,32,31,25,0.0,1,27,0.3,0,0,0,2
1368,date ('2020-07-19 00:00:00'),57,21089,1,8,0,0,15,4,0,0,2,29,32,29,0.0,0,27,0.3,0,0,0,2
1392,date ('2020-07-20 00:00:00'),58,21088,2,8,0,0,15,4,0,0,2,36,37,35,0.0,1,28,0.3,0,0,0,2
1416,date ('2020-07-21 00:00:00'),59,21087,3,8,0,0,15,4,0,0,2,42,29,30,0.0,1,29,0.3,0,0,0,2
1440,date ('2020-07-22 00:00:00'),60,21086,3,9,0,0,15,5,0,0,2,34,33,33,0.0,1,30,0.3,0,0,0,2
1464,date ('2020-07-23 00:00:00'),61,21085,4,8,0,0,16,5,0,0,2,42,24,34,0.0,1,31,0.3,0,0,0,2
1488,date ('2020-07-24 00:00:00'),62,21085,4,8,0,0,16,5,0,0,2,25,24,34,0.0,0,31,0.3,0,0,0,2
1512,date ('2020-07-25 00:00:00'),63,21084,4,8,0,0,17,5,0,0,2,31,27,26,0.0,1,32,0.3,0,0,0,2
1536,date ('2020-07-26 00:00:00'),64,21083,4,9,0,0,17,6,0,0,2,42,29,31,0.0,1,33,0.3,0,0,0,2
1560,date ('2020-07-27 00:00:00'),65,21083,3,10,0,0,17,7,0,0,2,26,33,32,0.0,0,33,0.3,0,0,0,2
1584,date ('2020-07-28 00:00:00'),66,21082,3,11,0,0,17,8,0,0,2,28,28,30,0.0,1,34,0.3,0,0,0,2
1608,date ('2020-07-29 00:00:00'),67,21082,2,12,0,0,17,9,0,0,2,23,30,29,0.0,0,34,0.3,0,0,0,2
1632,date ('2020-07-30 00:00:00'),68,21082,2,12,0,0,17,9,0,0,2,36,30,37,0.0,0,34,0.3,0,0,0,2
1656,date ('2020-07-31 00:00:00'),69,21081,2,12,1,0,17,9,1,0,2,27,33,33,0.0,1,35,0.3,0,0,0,2
1680,date ('2020-08-01 00:00:00'),70,21081,2,12,1,0,17,9,1,0,2,37,30,22,0.0,0,35,0.3,0,0,0,2
1704,date ('2020-08-02 00:00:00'),71,21080,3,11,1,0,18,8,1,0,2,33,42,26,0.0,1,36,0.3,0,0,0,2
1728,date ('2020-08-03 00:00:00'),72,21080,3,10,1,0,18,7,1,0,3,40,24,32,0.0,0,36,0.3,0,0,1,3
1752,date ('2020-08-04 00:00:00'),73,21080,2,9,2,0,19,7,2,0,3,38,35,33,0.0,0,36,0.3,0,0,0,3
1776,date ('2020-08-05 00:00:00'),74,21080,1,10,2,0,19,8,2,0,3,31,27,39,0.0,0,36,0.3,0,0,0,3
1800,date ('2020-08-06 00:00:00'),75,21079,1,10,2,0,20,9,2,0,3,23,36,21,0.0,1,37,0.3,0,0,0,3
1824,date ('2020-08-07 00:00:00'),76,21079,1,10,2,0,20,9,2,0,3,38,34,27,0.0,0,37,0.3,0,0,0,3
1848,date ('2020-08-08 00:00:00'),77,21078,1,10,2,0,21,9,2,0,3,34,30,30,0.0,1,38,0.3,0,0,0,3
1872,date ('2020-08-09 00:00:00'),78,21077,2,9,2,0,22,8,2,0,3,34,35,33,0.0,1,39,0.3,0,0,0,3
1896,date ('2020-08-10 00:00:00'),79,21076,3,8,2,0,23,8,2,0,3,40,32,24,0.0,1,40,0.3,0,0,0,3
1920,date ('2020-08-11 00:00:00'),80,21075,4,7,2,0,24,7,2,0,3,28,28,37,0.0,1,41,0.3,0,0,0,3
1944,date ('2020-08-12 00:00:00'),81,21074,3,8,2,0,24,8,2,0,4,24,29,35,0.0,1,42,0.3,0,0,1,4
1968,date ('2020-08-13 00:00:00'),82,21073,4,8,2,0,24,8,2,0,4,40,31,34,0.0,1,43,0.3,0,0,0,4
1992,date ('2020-08-14 00:00:00'),83,21073,4,8,2,0,24,8,2,0,4,41,35,40,0.0,0,43,0.3,0,0,0,4
2016,date ('2020-08-15 00:00:00'),84,21073,3,9,1,0,25,8,1,0,4,31,32,47,0.0,0,43,0.3,0,0,0,4
2040,date ('2020-08-16 00:00:00'),85,21073,2,10,1,0,25,9,1,0,4,26,31,29,0.0,0,43,0.3,0,0,0,4
2064,date ('2020-08-17 00:00:00'),86,21072,1,11,2,0,25,10,1,0,4,31,30,32,0.0,1,44,0.3,0,0,0,4
2088,date ('2020-08-18 00:00:00'),87,21071,2,11,1,0,26,10,0,0,4,28,29,36,0.0,1,45,0.3,0,0,0,4
2112,date ('2020-08-19 00:00:00'),88,21070,2,11,1,0,27,9,0,0,4,19,31,25,0.0,1,46,0.3,0,0,0,4
2136,date ('2020-08-20 00:00:00'),89,21070,2,9,1,0,29,7,0,0,4,22,37,26,0.0,0,46,0.3,0,0,0,4
2160,date ('2020-08-21 00:00:00'),90,21069,2,10,1,0,29,8,0,0,4,28,33,26,0.0,1,47,0.3,0,0,0,4
2184,date ('2020-08-22 00:00:00'),91,21068,3,8,1,0,31,6,0,0,4,35,26,26,0.0,1,48,0.3,0,0,0,4
2208,date ('2020-08-23 00:00:00'),92,21067,4,8,1,0,31,6,0,0,4,40,35,30,0.0,1,49,0.3,0,0,0,4
2232,date ('2020-08-24 00:00:00'),93,21067,4,8,1,0,31,6,0,0,4,36,31,29,0.0,0,49,0.3,0,0,0,4
2256,date ('2020-08-25 00:00:00'),94,21066,4,8,1,0,32,6,0,0,4,30,37,39,0.0,1,50,0.3,0,0,0,4
2280,date ('2020-08-26 00:00:00'),95,21066,3,9,1,0,32,6,0,1,4,32,28,33,0.0,0,50,0.3,1,1,0,4
2304,date ('2020-08-27 00:00:00'),96,21065,4,9,1,0,32,6,0,1,4,54,48,56,0.0,1,51,0.3,0,1,0,4
2328,date ('2020-08-28 00:00:00'),97,21064,5,9,1,0,32,6,0,1,4,39,50,48,0.0,1,52,0.3,0,1,0,4
2352,date ('2020-08-29 00:00:00'),98,21064,5,8,1,0,33,6,0,1,4,44,55,72,0.0,0,52,0.3,0,1,0,4
2376,date ('2020-08-30 00:00:00'),99,21063,5,9,1,0,33,7,0,1,4,42,56,52,0.0,1,53,0.3,0,1,0,4
2400,date ('2020-08-31 00:00:00'),100,21062,4,10,1,0,34,8,0,0,4,44,51,41,0.0,1,54,0.3,0,1,0,4
2424,date ('2020-09-01 00:00:00'),101,21061,5,10,1,0,34,8,0,0,4,30,32,30,0.0,1,55,0.3,0,1,0,4
2448,date ('2020-09-02 00:00:00'),102,21061,4,11,1,0,34,8,0,0,4,34,33,41,0.0,0,55,0.3,0,1,0,4
2472,date ('2020-09-03 00:00:00'),103,21061,3,12,1,0,34,8,0,0,4,41,20,32,0.0,0,55,0.3,0,1,0,4
2496,date ('2020-09-04 00:00:00'),104,21061,3,12,1,0,34,8,0,0,4,38,30,46,0.0,0,55,0.3,0,1,0,4
2520,date ('2020-09-05 00:00:00'),105,21061,1,14,1,0,34,8,0,0,4,39,27,28,0.0,0,55,0.3,0,1,0,4
2544,date ('2020-09-06 00:00:00'),106,21061,1,14,1,0,34,8,0,0,4,29,27,36,0.0,0,55,0.3,0,1,0,4
2568,date ('2020-09-07 00:00:00'),107,21060,1,15,1,0,34,9,0,0,4,28,36,29,0.0,1,56,0.3,0,1,0,4
2592,date ('2020-09-08 00:00:00'),108,21059,2,14,0,0,36,8,0,0,4,27,24,33,0.0,1,57,0.3,0,1,0,4
2616,date ('2020-09-09 00:00:00'),109,21059,2,14,0,0,36,8,0,0,4,37,22,36,0.0,0,57,0.3,0,1,0,4
2640,date ('2020-09-10 00:00:00'),110,21058,2,14,1,0,36,8,0,0,4,36,26,21,0.0,1,58,0.3,0,1,0,4
2664,date ('2020-09-11 00:00:00'),111,21057,3,13,1,0,37,7,0,0,4,27,31,33,0.0,1,59,0.3,0,1,0,4
2688,date ('2020-09-12 00:00:00'),112,21056,1,15,2,0,37,8,0,0,4,35,34,29,0.0,1,60,0.3,0,1,0,4
2712,date ('2020-09-13 00:00:00'),113,21056,1,13,2,0,39,6,0,0,4,30,30,40,0.0,0,60,0.3,0,1,0,4
2736,date ('2020-09-14 00:00:00'),114,21056,0,14,1,0,40,6,0,0,4,28,31,29,0.0,0,60,0.3,0,1,0,4
2760,date ('2020-09-15 00:00:00'),115,21055,1,14,1,0,40,6,0,0,4,33,29,45,0.0,1,61,0.3,0,1,0,4
2784,date ('2020-09-16 00:00:00'),116,21054,2,14,1,0,40,6,0,0,4,26,28,31,0.0,1,62,0.3,0,1,0,4
2808,date ('2020-09-17 00:00:00'),117,21053,3,13,1,0,41,6,0,0,4,26,28,36,0.0,1,63,0.3,0,1,0,4
2832,date ('2020-09-18 00:00:00'),118,21053,3,13,1,0,41,6,0,0,4,31,35,22,0.0,0,63,0.3,0,1,0,4
2856,date ('2020-09-19 00:00:00'),119,21052,4,13,1,0,41,6,0,0,4,35,28,29,0.0,1,64,0.3,0,1,0,4
