cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
480,date ('2020-06-12 00:00:00'),20,21105,1,8,1,0,0,8,0,0,0,35,32,36,0.0,0,11,0.3
504,date ('2020-06-13 00:00:00'),21,21105,0,8,2,0,0,8,1,0,0,29,40,36,0.0,0,11,0.3
528,date ('2020-06-14 00:00:00'),22,21105,0,8,2,0,0,8,1,0,0,35,26,27,0.0,0,11,0.3
552,date ('2020-06-15 00:00:00'),23,21105,0,7,2,0,1,7,1,0,0,23,27,40,0.0,0,11,0.3
576,date ('2020-06-16 00:00:00'),24,21105,0,7,2,0,1,7,1,0,0,36,30,39,0.0,0,11,0.3
600,date ('2020-06-17 00:00:00'),25,21104,1,7,2,0,1,7,1,0,0,36,39,20,0.0,1,12,0.3
624,date ('2020-06-18 00:00:00'),26,21104,1,6,2,0,2,6,1,0,0,37,40,34,0.0,0,12,0.3
648,date ('2020-06-19 00:00:00'),27,21103,1,7,1,0,3,7,1,0,0,29,32,25,0.0,1,13,0.3
672,date ('2020-06-20 00:00:00'),28,21103,1,6,1,0,4,6,1,0,0,29,29,24,0.0,0,13,0.3
696,date ('2020-06-21 00:00:00'),29,21102,2,6,1,0,4,6,1,0,0,37,42,33,0.0,1,14,0.3
720,date ('2020-06-22 00:00:00'),30,21102,2,6,1,0,4,6,1,0,0,28,31,44,0.0,0,14,0.3
744,date ('2020-06-23 00:00:00'),31,21101,2,5,2,0,4,5,1,0,1,39,33,33,0.0,1,15,0.3
768,date ('2020-06-24 00:00:00'),32,21101,2,5,2,0,4,5,1,0,1,29,36,40,0.0,0,15,0.3
792,date ('2020-06-25 00:00:00'),33,21100,3,5,2,0,4,5,1,0,1,24,49,36,0.0,1,16,0.3
816,date ('2020-06-26 00:00:00'),34,21099,4,5,2,0,4,5,1,0,1,22,40,29,0.0,1,17,0.3
840,date ('2020-06-27 00:00:00'),35,21099,3,6,2,0,4,5,1,0,1,41,39,27,0.0,0,17,0.3
864,date ('2020-06-28 00:00:00'),36,21099,3,4,2,0,6,3,1,0,1,36,27,38,0.0,0,17,0.3
888,date ('2020-06-29 00:00:00'),37,21099,2,5,2,0,6,4,1,0,1,31,30,20,0.0,0,17,0.3
912,date ('2020-06-30 00:00:00'),38,21099,1,6,2,0,6,5,1,0,1,37,26,34,0.0,0,17,0.3
936,date ('2020-07-01 00:00:00'),39,21099,1,6,2,0,6,5,1,0,1,29,28,35,0.0,0,17,0.3
960,date ('2020-07-02 00:00:00'),40,21098,1,6,2,0,7,5,1,0,1,32,28,27,0.0,1,18,0.3
984,date ('2020-07-03 00:00:00'),41,21098,1,6,2,0,7,5,1,0,1,21,31,34,0.0,0,18,0.3
1008,date ('2020-07-04 00:00:00'),42,21097,2,6,2,0,7,5,1,0,1,26,40,27,0.0,1,19,0.3
1032,date ('2020-07-05 00:00:00'),43,21096,3,5,2,0,8,4,1,0,1,35,37,25,0.0,1,20,0.3
1056,date ('2020-07-06 00:00:00'),44,21096,3,5,2,0,8,4,1,0,1,35,30,26,0.0,0,20,0.3
1080,date ('2020-07-07 00:00:00'),45,21095,4,5,1,0,9,4,0,0,1,40,34,24,0.0,1,21,0.3
1104,date ('2020-07-08 00:00:00'),46,21095,4,5,1,0,9,4,0,0,1,36,30,29,0.0,0,21,0.3
1128,date ('2020-07-09 00:00:00'),47,21094,5,5,1,0,9,4,0,0,1,14,37,42,0.0,1,22,0.3
1152,date ('2020-07-10 00:00:00'),48,21093,5,6,1,0,9,4,0,0,1,38,29,28,0.0,1,23,0.3
1176,date ('2020-07-11 00:00:00'),49,21092,6,6,1,0,9,4,0,0,1,35,33,32,0.0,1,24,0.3
1200,date ('2020-07-12 00:00:00'),50,21092,6,6,1,0,9,4,0,0,1,39,27,31,0.0,0,24,0.3
1224,date ('2020-07-13 00:00:00'),51,21091,6,7,1,0,9,4,0,0,1,28,35,26,0.0,1,25,0.3
1248,date ('2020-07-14 00:00:00'),52,21091,4,8,1,0,10,4,0,0,1,27,33,24,0.0,0,25,0.3
1272,date ('2020-07-15 00:00:00'),53,21091,3,9,1,0,10,5,0,0,1,35,31,31,0.0,0,25,0.3
1296,date ('2020-07-16 00:00:00'),54,21090,2,11,1,0,10,7,0,0,1,31,36,37,0.0,1,26,0.3
1320,date ('2020-07-17 00:00:00'),55,21090,2,11,1,0,10,7,0,0,1,31,32,31,0.0,0,26,0.3
1344,date ('2020-07-18 00:00:00'),56,21089,3,10,1,0,11,7,0,0,1,34,28,40,0.0,1,27,0.3
1368,date ('2020-07-19 00:00:00'),57,21088,4,10,1,0,11,7,0,0,1,30,27,28,0.0,1,28,0.3
1392,date ('2020-07-20 00:00:00'),58,21087,4,11,0,0,12,7,0,0,1,41,44,29,0.0,1,29,0.3
1416,date ('2020-07-21 00:00:00'),59,21086,3,13,0,0,12,9,0,0,1,19,36,24,0.0,1,30,0.3
1440,date ('2020-07-22 00:00:00'),60,21086,3,13,0,0,12,9,0,0,1,27,38,45,0.0,0,30,0.3
1464,date ('2020-07-23 00:00:00'),61,21085,4,12,0,0,12,9,0,0,2,33,31,44,0.0,1,31,0.3
1488,date ('2020-07-24 00:00:00'),62,21084,4,13,0,0,12,9,0,0,2,29,34,32,0.0,1,32,0.3
1512,date ('2020-07-25 00:00:00'),63,21084,3,14,0,0,12,9,0,0,2,37,39,29,0.0,0,32,0.3
1536,date ('2020-07-26 00:00:00'),64,21083,4,14,0,0,12,9,0,0,2,43,24,30,0.0,1,33,0.3
1560,date ('2020-07-27 00:00:00'),65,21082,5,13,0,0,12,8,0,0,3,26,36,33,0.0,1,34,0.3
1584,date ('2020-07-28 00:00:00'),66,21081,6,12,0,0,13,8,0,0,3,32,30,31,0.0,1,35,0.3
1608,date ('2020-07-29 00:00:00'),67,21080,5,12,0,0,15,6,0,0,3,23,24,26,0.0,1,36,0.3
1632,date ('2020-07-30 00:00:00'),68,21079,6,12,0,0,15,6,0,0,3,28,33,33,0.0,1,37,0.3
1656,date ('2020-07-31 00:00:00'),69,21078,5,14,0,0,15,8,0,0,3,30,20,32,0.0,1,38,0.3
1680,date ('2020-08-01 00:00:00'),70,21077,4,14,0,0,17,9,0,0,3,30,37,31,0.0,1,39,0.3
1704,date ('2020-08-02 00:00:00'),71,21077,3,14,0,0,18,8,0,0,3,26,26,29,0.0,0,39,0.3
1728,date ('2020-08-03 00:00:00'),72,21077,2,15,0,0,18,8,0,0,3,38,32,25,0.0,0,39,0.3
1752,date ('2020-08-04 00:00:00'),73,21077,1,16,0,0,18,9,0,0,3,27,29,27,0.0,0,39,0.3
1776,date ('2020-08-05 00:00:00'),74,21077,1,14,0,0,20,8,0,0,3,32,37,25,0.0,0,39,0.3
1800,date ('2020-08-06 00:00:00'),75,21076,2,14,0,0,20,8,0,0,3,47,34,37,0.0,1,40,0.3
1824,date ('2020-08-07 00:00:00'),76,21075,2,14,0,0,21,7,0,0,3,26,24,39,0.0,1,41,0.3
1848,date ('2020-08-08 00:00:00'),77,21074,3,13,0,0,22,6,0,0,3,25,30,35,0.0,1,42,0.3
1872,date ('2020-08-09 00:00:00'),78,21073,4,13,0,0,22,6,0,0,3,37,28,29,0.0,1,43,0.3
1896,date ('2020-08-10 00:00:00'),79,21072,5,12,0,0,23,6,0,0,3,43,35,40,0.0,1,44,0.3
1920,date ('2020-08-11 00:00:00'),80,21072,3,13,1,0,23,6,1,0,3,31,35,36,0.0,0,44,0.3
1944,date ('2020-08-12 00:00:00'),81,21072,2,13,1,0,24,6,1,0,3,39,36,34,0.0,0,44,0.3
1968,date ('2020-08-13 00:00:00'),82,21071,3,12,1,0,25,5,1,0,3,27,31,39,0.0,1,45,0.3
1992,date ('2020-08-14 00:00:00'),83,21070,4,12,1,0,25,5,1,0,3,36,37,37,0.0,1,46,0.3
2016,date ('2020-08-15 00:00:00'),84,21070,2,13,2,0,25,5,2,0,3,31,34,29,0.0,0,46,0.3
2040,date ('2020-08-16 00:00:00'),85,21070,1,13,2,0,26,5,2,0,3,34,23,37,0.0,0,46,0.3
2064,date ('2020-08-17 00:00:00'),86,21069,2,12,2,0,27,4,2,0,3,45,30,33,0.0,1,47,0.3
2088,date ('2020-08-18 00:00:00'),87,21069,2,12,2,0,27,4,2,0,3,49,36,35,0.0,0,47,0.3
2112,date ('2020-08-19 00:00:00'),88,21069,2,11,2,0,28,4,2,0,3,45,32,26,0.0,0,47,0.3
2136,date ('2020-08-20 00:00:00'),89,21067,3,12,2,0,28,4,2,0,3,39,24,38,0.0,2,49,0.3
2160,date ('2020-08-21 00:00:00'),90,21067,3,12,2,0,28,4,2,0,3,26,37,32,0.0,0,49,0.3
2184,date ('2020-08-22 00:00:00'),91,21067,3,12,1,0,28,4,1,0,4,37,29,38,0.0,0,49,0.3
2208,date ('2020-08-23 00:00:00'),92,21067,2,13,1,0,28,4,1,0,4,29,29,24,0.0,0,49,0.3
2232,date ('2020-08-24 00:00:00'),93,21066,2,13,1,0,29,4,1,0,4,45,30,29,0.0,1,50,0.3
2256,date ('2020-08-25 00:00:00'),94,21065,3,13,1,0,29,4,1,0,4,44,29,28,0.0,1,51,0.3
2280,date ('2020-08-26 00:00:00'),95,21065,1,14,1,0,30,5,1,0,4,35,26,37,0.0,0,51,0.3
2304,date ('2020-08-27 00:00:00'),96,21065,1,14,1,0,30,5,1,0,4,24,32,32,0.0,0,51,0.3
2328,date ('2020-08-28 00:00:00'),97,21064,2,12,1,0,32,4,1,0,4,34,28,32,0.0,1,52,0.3
2352,date ('2020-08-29 00:00:00'),98,21064,2,11,0,0,33,4,0,0,5,29,31,35,0.0,0,52,0.3
2376,date ('2020-08-30 00:00:00'),99,21063,2,11,0,0,34,5,0,0,5,33,36,34,0.0,1,53,0.3
2400,date ('2020-08-31 00:00:00'),100,21062,3,11,0,0,34,5,0,0,5,35,30,36,0.0,1,54,0.3
2424,date ('2020-09-01 00:00:00'),101,21062,3,11,0,0,34,5,0,0,5,29,36,31,0.0,0,54,0.3
2448,date ('2020-09-02 00:00:00'),102,21061,2,13,0,0,34,6,0,0,5,29,34,27,0.0,1,55,0.3
2472,date ('2020-09-03 00:00:00'),103,21060,2,13,0,0,35,7,0,0,5,20,31,35,0.0,1,56,0.3
2496,date ('2020-09-04 00:00:00'),104,21060,2,13,0,0,35,7,0,0,5,33,37,40,0.0,0,56,0.3
2520,date ('2020-09-05 00:00:00'),105,21059,3,13,0,0,35,7,0,0,5,33,24,33,0.0,1,57,0.3
2544,date ('2020-09-06 00:00:00'),106,21059,2,12,0,0,37,6,0,0,5,39,28,22,0.0,0,57,0.3
2568,date ('2020-09-07 00:00:00'),107,21059,2,12,0,0,37,6,0,0,5,30,33,21,0.0,0,57,0.3
2592,date ('2020-09-08 00:00:00'),108,21058,3,12,0,0,37,6,0,0,5,37,31,32,0.0,1,58,0.3
2616,date ('2020-09-09 00:00:00'),109,21058,3,12,0,0,37,6,0,0,5,28,29,42,0.0,0,58,0.3
2640,date ('2020-09-10 00:00:00'),110,21057,4,12,0,0,37,6,0,0,5,35,40,31,0.0,1,59,0.3
2664,date ('2020-09-11 00:00:00'),111,21056,4,13,0,0,37,7,0,0,5,28,28,38,0.0,1,60,0.3
2688,date ('2020-09-12 00:00:00'),112,21055,5,12,0,0,38,6,0,0,5,28,28,32,0.0,1,61,0.3
2712,date ('2020-09-13 00:00:00'),113,21055,4,12,0,0,39,6,0,0,5,25,33,32,0.0,0,61,0.3
2736,date ('2020-09-14 00:00:00'),114,21055,3,13,0,0,39,7,0,0,5,35,31,37,0.0,0,61,0.3
2760,date ('2020-09-15 00:00:00'),115,21054,4,13,0,0,39,7,0,0,5,28,29,34,0.0,1,62,0.3
2784,date ('2020-09-16 00:00:00'),116,21054,4,13,0,0,39,7,0,0,5,41,37,32,0.0,0,62,0.3
2808,date ('2020-09-17 00:00:00'),117,21054,3,13,0,0,40,8,0,0,5,35,38,29,0.0,0,62,0.3
2832,date ('2020-09-18 00:00:00'),118,21053,2,13,0,0,42,8,0,0,5,38,28,27,0.0,1,63,0.3
2856,date ('2020-09-19 00:00:00'),119,21052,2,14,0,0,42,9,0,0,5,32,36,28,0.0,1,64,0.3
