cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
1080,date ('2020-07-07 00:00:00'),45,21098,4,7,0,0,6,1,0,1,0,37,62,70,0.0,1,18,0.3
1104,date ('2020-07-08 00:00:00'),46,21098,3,7,1,0,6,1,1,1,0,52,51,40,0.0,0,18,0.3
1128,date ('2020-07-09 00:00:00'),47,21097,3,8,1,0,6,2,1,1,0,49,55,55,0.0,1,19,0.3
1152,date ('2020-07-10 00:00:00'),48,21096,3,8,1,0,7,3,1,1,0,57,52,55,0.0,1,20,0.3
1176,date ('2020-07-11 00:00:00'),49,21095,3,9,1,0,7,4,1,1,0,62,42,47,0.0,1,21,0.3
1200,date ('2020-07-12 00:00:00'),50,21095,3,9,1,0,7,4,1,1,0,60,53,47,0.0,0,21,0.3
1224,date ('2020-07-13 00:00:00'),51,21094,3,9,2,0,7,4,1,1,0,57,59,59,0.0,1,22,0.3
1248,date ('2020-07-14 00:00:00'),52,21094,3,9,2,0,7,4,1,1,0,48,43,52,0.0,0,22,0.3
1272,date ('2020-07-15 00:00:00'),53,21093,4,8,2,0,8,4,1,1,0,49,68,62,0.0,1,23,0.3
1296,date ('2020-07-16 00:00:00'),54,21093,3,8,2,0,9,4,1,1,0,55,58,43,0.0,0,23,0.3
1320,date ('2020-07-17 00:00:00'),55,21093,2,9,2,0,9,5,1,1,0,55,56,52,0.0,0,23,0.3
1344,date ('2020-07-18 00:00:00'),56,21092,3,9,2,0,9,5,1,1,0,56,54,46,0.0,1,24,0.3
1368,date ('2020-07-19 00:00:00'),57,21091,3,8,3,0,10,4,1,1,0,48,43,58,0.0,1,25,0.3
1392,date ('2020-07-20 00:00:00'),58,21090,4,7,3,0,10,3,1,1,1,50,53,47,0.0,1,26,0.3
1416,date ('2020-07-21 00:00:00'),59,21089,4,7,3,0,11,3,0,1,1,63,58,46,0.0,1,27,0.3
1440,date ('2020-07-22 00:00:00'),60,21089,2,6,5,0,11,3,1,1,2,49,36,59,0.0,0,27,0.3
1464,date ('2020-07-23 00:00:00'),61,21089,2,6,5,0,11,3,1,1,2,57,65,52,0.0,0,27,0.3
1488,date ('2020-07-24 00:00:00'),62,21088,3,6,5,0,11,3,1,1,2,52,45,57,0.0,1,28,0.3
1512,date ('2020-07-25 00:00:00'),63,21087,3,7,5,0,11,4,1,1,2,44,50,52,0.0,1,29,0.3
1536,date ('2020-07-26 00:00:00'),64,21087,3,7,4,0,11,4,1,1,3,55,56,51,0.0,0,29,0.3
1560,date ('2020-07-27 00:00:00'),65,21087,3,7,3,0,12,4,1,1,3,52,46,60,0.0,0,29,0.3
1584,date ('2020-07-28 00:00:00'),66,21087,2,8,3,0,12,5,1,1,3,68,62,46,0.0,0,29,0.3
1608,date ('2020-07-29 00:00:00'),67,21086,3,8,3,0,12,5,1,1,3,53,61,59,0.0,1,30,0.3
1632,date ('2020-07-30 00:00:00'),68,21085,2,10,2,0,13,5,1,1,3,47,57,53,0.0,1,31,0.3
1656,date ('2020-07-31 00:00:00'),69,21085,2,10,2,0,13,5,1,1,3,39,52,44,0.0,0,31,0.3
1680,date ('2020-08-01 00:00:00'),70,21084,3,9,2,0,14,4,1,1,3,60,52,52,0.0,1,32,0.3
1704,date ('2020-08-02 00:00:00'),71,21083,4,9,2,0,14,4,1,1,3,48,57,43,0.0,1,33,0.3
1728,date ('2020-08-03 00:00:00'),72,21083,4,8,2,0,15,4,1,1,3,48,56,44,0.0,0,33,0.3
1752,date ('2020-08-04 00:00:00'),73,21083,2,10,2,0,15,5,1,1,3,49,46,47,0.0,0,33,0.3
1776,date ('2020-08-05 00:00:00'),74,21083,1,11,2,0,15,6,1,1,3,72,45,42,0.0,0,33,0.3
1800,date ('2020-08-06 00:00:00'),75,21083,1,11,2,0,15,6,1,1,3,46,43,31,0.0,0,33,0.3
1824,date ('2020-08-07 00:00:00'),76,21083,1,11,1,0,15,6,1,1,4,55,51,44,0.0,0,33,0.3
1848,date ('2020-08-08 00:00:00'),77,21082,2,10,1,0,16,6,1,0,4,47,45,54,0.0,1,34,0.3
1872,date ('2020-08-09 00:00:00'),78,21082,1,10,1,0,17,5,1,0,4,34,34,38,0.0,0,34,0.3
1896,date ('2020-08-10 00:00:00'),79,21081,1,11,0,0,18,6,0,0,4,34,36,27,0.0,1,35,0.3
1920,date ('2020-08-11 00:00:00'),80,21080,2,11,0,0,18,6,0,0,4,33,27,38,0.0,1,36,0.3
1944,date ('2020-08-12 00:00:00'),81,21080,2,11,0,0,18,6,0,0,4,35,42,27,0.0,0,36,0.3
1968,date ('2020-08-13 00:00:00'),82,21080,2,10,0,0,19,5,0,0,4,26,22,31,0.0,0,36,0.3
1992,date ('2020-08-14 00:00:00'),83,21079,1,11,0,0,20,5,0,0,4,25,26,33,0.0,1,37,0.3
2016,date ('2020-08-15 00:00:00'),84,21078,2,10,0,0,21,4,0,0,4,31,32,36,0.0,1,38,0.3
2040,date ('2020-08-16 00:00:00'),85,21078,2,9,0,0,22,4,0,0,4,38,31,28,0.0,0,38,0.3
2064,date ('2020-08-17 00:00:00'),86,21078,2,9,0,0,22,4,0,0,4,32,38,38,0.0,0,38,0.3
2088,date ('2020-08-18 00:00:00'),87,21078,1,9,0,0,23,5,0,0,4,36,29,28,0.0,0,38,0.3
2112,date ('2020-08-19 00:00:00'),88,21077,2,9,0,0,23,5,0,0,4,33,32,33,0.0,1,39,0.3
2136,date ('2020-08-20 00:00:00'),89,21076,3,7,0,0,25,4,0,0,4,33,35,28,0.0,1,40,0.3
2160,date ('2020-08-21 00:00:00'),90,21076,2,7,0,0,26,3,0,0,4,42,31,28,0.0,0,40,0.3
2184,date ('2020-08-22 00:00:00'),91,21075,2,7,0,0,27,2,0,0,4,39,36,30,0.0,1,41,0.3
2208,date ('2020-08-23 00:00:00'),92,21075,2,7,0,0,27,2,0,0,4,31,27,25,0.0,0,41,0.3
2232,date ('2020-08-24 00:00:00'),93,21075,1,8,0,0,27,3,0,0,4,31,28,34,0.0,0,41,0.3
2256,date ('2020-08-25 00:00:00'),94,21074,2,8,0,0,27,3,0,0,4,32,31,23,0.0,1,42,0.3
2280,date ('2020-08-26 00:00:00'),95,21073,3,8,0,0,27,3,0,0,4,31,26,36,0.0,1,43,0.3
2304,date ('2020-08-27 00:00:00'),96,21072,4,8,0,0,27,3,0,0,4,36,30,34,0.0,1,44,0.3
2328,date ('2020-08-28 00:00:00'),97,21071,3,10,0,0,27,3,0,0,4,33,30,26,0.0,1,45,0.3
2352,date ('2020-08-29 00:00:00'),98,21071,3,10,0,0,27,3,0,0,4,24,32,32,0.0,0,45,0.3
2376,date ('2020-08-30 00:00:00'),99,21070,4,9,0,0,28,3,0,0,4,31,27,30,0.0,1,46,0.3
2400,date ('2020-08-31 00:00:00'),100,21069,5,8,0,0,29,3,0,0,4,40,30,30,0.0,1,47,0.3
2424,date ('2020-09-01 00:00:00'),101,21069,4,9,0,0,29,3,0,0,4,38,28,30,0.0,0,47,0.3
2448,date ('2020-09-02 00:00:00'),102,21069,4,9,0,0,29,3,0,0,4,26,28,33,0.0,0,47,0.3
2472,date ('2020-09-03 00:00:00'),103,21068,3,11,0,0,29,4,0,0,4,35,33,35,0.0,1,48,0.3
2496,date ('2020-09-04 00:00:00'),104,21068,3,11,0,0,29,4,0,0,4,31,28,35,0.0,0,48,0.3
2520,date ('2020-09-05 00:00:00'),105,21067,3,11,0,0,30,4,0,0,4,40,26,32,0.0,1,49,0.3
2544,date ('2020-09-06 00:00:00'),106,21066,2,13,0,0,30,4,0,0,4,37,33,33,0.0,1,50,0.3
2568,date ('2020-09-07 00:00:00'),107,21065,3,13,0,0,30,4,0,0,4,37,37,39,0.0,1,51,0.3
2592,date ('2020-09-08 00:00:00'),108,21065,1,15,0,0,30,5,0,0,4,27,37,41,0.0,0,51,0.3
2616,date ('2020-09-09 00:00:00'),109,21065,1,15,0,0,30,5,0,0,4,37,26,43,0.0,0,51,0.3
2640,date ('2020-09-10 00:00:00'),110,21065,1,13,0,0,32,4,0,0,4,28,38,32,0.0,0,51,0.3
2664,date ('2020-09-11 00:00:00'),111,21064,1,13,1,0,32,4,1,0,4,39,44,29,0.0,1,52,0.3
2688,date ('2020-09-12 00:00:00'),112,21063,2,12,1,0,33,4,1,0,4,30,34,33,0.0,1,53,0.3
2712,date ('2020-09-13 00:00:00'),113,21063,2,12,1,0,33,4,1,0,4,23,30,36,0.0,0,53,0.3
2736,date ('2020-09-14 00:00:00'),114,21062,3,12,1,0,33,4,1,0,4,26,27,25,0.0,1,54,0.3
2760,date ('2020-09-15 00:00:00'),115,21061,4,12,1,0,33,4,1,0,4,34,27,32,0.0,1,55,0.3
2784,date ('2020-09-16 00:00:00'),116,21060,4,12,1,0,33,5,1,0,5,24,36,29,0.0,1,56,0.3
2808,date ('2020-09-17 00:00:00'),117,21060,4,12,1,0,33,5,1,0,5,43,34,32,0.0,0,56,0.3
2832,date ('2020-09-18 00:00:00'),118,21060,4,12,1,0,33,5,1,0,5,39,34,41,0.0,0,56,0.3
2856,date ('2020-09-19 00:00:00'),119,21060,4,12,1,0,33,5,1,0,5,28,37,27,0.0,0,56,0.3
