cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
984,date ('2020-07-03 00:00:00'),41,21095,2,12,1,0,5,6,0,0,0,29,38,27,0.0,0,21,0.3
1008,date ('2020-07-04 00:00:00'),42,21095,2,11,1,0,6,6,0,0,0,32,36,30,0.0,0,21,0.3
1032,date ('2020-07-05 00:00:00'),43,21095,2,11,1,0,6,6,0,0,0,37,31,25,0.0,0,21,0.3
1056,date ('2020-07-06 00:00:00'),44,21094,3,11,1,0,6,6,0,0,0,41,38,30,0.0,1,22,0.3
1080,date ('2020-07-07 00:00:00'),45,21094,1,12,1,0,7,7,0,0,0,21,38,27,0.0,0,22,0.3
1104,date ('2020-07-08 00:00:00'),46,21093,2,9,1,0,10,5,0,0,0,30,35,37,0.0,1,23,0.3
1128,date ('2020-07-09 00:00:00'),47,21093,1,10,1,0,10,6,0,0,0,30,27,24,0.0,0,23,0.3
1152,date ('2020-07-10 00:00:00'),48,21092,2,10,1,0,10,6,0,0,0,37,31,33,0.0,1,24,0.3
1176,date ('2020-07-11 00:00:00'),49,21091,3,10,1,0,10,6,0,0,0,37,36,41,0.0,1,25,0.3
1200,date ('2020-07-12 00:00:00'),50,21090,4,10,0,0,11,6,0,0,0,29,30,37,0.0,1,26,0.3
1224,date ('2020-07-13 00:00:00'),51,21089,5,10,0,0,11,6,0,0,0,30,35,34,0.0,1,27,0.3
1248,date ('2020-07-14 00:00:00'),52,21089,4,10,0,0,12,5,0,0,0,36,32,29,0.0,0,27,0.3
1272,date ('2020-07-15 00:00:00'),53,21089,2,12,0,0,12,7,0,0,0,25,33,19,0.0,0,27,0.3
1296,date ('2020-07-16 00:00:00'),54,21089,2,12,0,0,12,7,0,0,0,35,23,36,0.0,0,27,0.3
1320,date ('2020-07-17 00:00:00'),55,21089,1,10,0,0,15,6,0,0,0,23,29,30,0.0,0,27,0.3
1344,date ('2020-07-18 00:00:00'),56,21088,2,10,0,0,15,6,0,0,0,28,41,28,0.0,1,28,0.3
1368,date ('2020-07-19 00:00:00'),57,21087,1,12,0,0,15,8,0,0,0,40,29,36,0.0,1,29,0.3
1392,date ('2020-07-20 00:00:00'),58,21086,2,12,0,0,15,8,0,0,0,35,38,32,0.0,1,30,0.3
1416,date ('2020-07-21 00:00:00'),59,21085,3,12,0,0,15,8,0,0,0,26,36,32,0.0,1,31,0.3
1440,date ('2020-07-22 00:00:00'),60,21085,3,12,0,0,15,8,0,0,0,41,35,30,0.0,0,31,0.3
1464,date ('2020-07-23 00:00:00'),61,21085,3,11,0,0,16,7,0,0,0,37,29,34,0.0,0,31,0.3
1488,date ('2020-07-24 00:00:00'),62,21085,2,12,0,0,16,7,0,0,0,27,44,34,0.0,0,31,0.3
1512,date ('2020-07-25 00:00:00'),63,21083,4,12,0,0,16,7,0,0,0,35,33,26,0.0,2,33,0.3
1536,date ('2020-07-26 00:00:00'),64,21083,4,12,0,0,16,7,0,0,0,25,36,34,0.0,0,33,0.3
1560,date ('2020-07-27 00:00:00'),65,21083,3,12,0,0,17,7,0,0,0,35,33,31,0.0,0,33,0.3
1584,date ('2020-07-28 00:00:00'),66,21083,2,12,0,0,18,7,0,0,0,24,30,42,0.0,0,33,0.3
1608,date ('2020-07-29 00:00:00'),67,21083,2,11,0,0,19,6,0,0,0,27,30,33,0.0,0,33,0.3
1632,date ('2020-07-30 00:00:00'),68,21082,1,13,0,0,19,7,0,0,0,29,28,33,0.0,1,34,0.3
1656,date ('2020-07-31 00:00:00'),69,21082,1,12,0,0,20,6,0,0,0,39,32,36,0.0,0,34,0.3
1680,date ('2020-08-01 00:00:00'),70,21082,1,12,0,0,20,6,0,0,0,24,41,38,0.0,0,34,0.3
1704,date ('2020-08-02 00:00:00'),71,21082,1,12,0,0,20,6,0,0,0,26,34,29,0.0,0,34,0.3
1728,date ('2020-08-03 00:00:00'),72,21081,2,11,0,0,21,6,0,0,0,30,29,29,0.0,1,35,0.3
1752,date ('2020-08-04 00:00:00'),73,21080,2,12,0,0,21,6,0,0,0,34,27,49,0.0,1,36,0.3
1776,date ('2020-08-05 00:00:00'),74,21080,2,12,0,0,21,6,0,0,0,35,25,27,0.0,0,36,0.3
1800,date ('2020-08-06 00:00:00'),75,21080,2,12,0,0,21,6,0,0,0,27,41,39,0.0,0,36,0.3
1824,date ('2020-08-07 00:00:00'),76,21079,3,11,0,0,22,6,0,0,0,38,31,37,0.0,1,37,0.3
1848,date ('2020-08-08 00:00:00'),77,21079,2,11,1,0,22,6,0,0,0,38,36,37,0.0,0,37,0.3
1872,date ('2020-08-09 00:00:00'),78,21079,2,11,1,0,22,6,0,0,0,26,47,31,0.0,0,37,0.3
1896,date ('2020-08-10 00:00:00'),79,21078,2,12,1,0,22,7,0,0,0,24,25,37,0.0,1,38,0.3
1920,date ('2020-08-11 00:00:00'),80,21078,2,11,1,0,23,6,0,0,0,36,47,33,0.0,0,38,0.3
1944,date ('2020-08-12 00:00:00'),81,21077,3,11,1,0,23,6,0,0,0,46,30,31,0.0,1,39,0.3
1968,date ('2020-08-13 00:00:00'),82,21077,3,11,1,0,23,6,0,0,0,36,41,33,0.0,0,39,0.3
1992,date ('2020-08-14 00:00:00'),83,21077,1,12,1,0,24,6,0,0,0,36,25,45,0.0,0,39,0.3
2016,date ('2020-08-15 00:00:00'),84,21076,2,12,1,0,24,6,0,0,0,24,33,33,0.0,1,40,0.3
2040,date ('2020-08-16 00:00:00'),85,21075,3,11,0,0,25,5,0,0,1,25,32,39,0.0,1,41,0.3
2064,date ('2020-08-17 00:00:00'),86,21075,3,11,0,0,25,5,0,0,1,30,14,33,0.0,0,41,0.3
2088,date ('2020-08-18 00:00:00'),87,21075,1,11,1,0,26,6,0,0,1,28,42,33,0.0,0,41,0.3
2112,date ('2020-08-19 00:00:00'),88,21074,2,10,1,0,27,6,0,0,1,34,32,27,0.0,1,42,0.3
2136,date ('2020-08-20 00:00:00'),89,21073,3,10,1,0,27,6,0,0,1,40,30,26,0.0,1,43,0.3
2160,date ('2020-08-21 00:00:00'),90,21073,3,10,1,0,27,6,0,0,1,22,36,34,0.0,0,43,0.3
2184,date ('2020-08-22 00:00:00'),91,21073,3,8,1,0,29,5,0,0,1,36,34,31,0.0,0,43,0.3
2208,date ('2020-08-23 00:00:00'),92,21073,3,7,1,0,30,4,0,0,1,30,33,20,0.0,0,43,0.3
2232,date ('2020-08-24 00:00:00'),93,21072,3,8,1,0,30,4,0,0,1,24,31,25,0.0,1,44,0.3
2256,date ('2020-08-25 00:00:00'),94,21071,2,10,1,0,30,5,0,0,1,26,26,38,0.0,1,45,0.3
2280,date ('2020-08-26 00:00:00'),95,21071,2,9,1,0,30,4,0,0,2,24,27,37,0.0,0,45,0.3
2304,date ('2020-08-27 00:00:00'),96,21070,2,10,1,0,30,5,0,0,2,36,24,32,0.0,1,46,0.3
2328,date ('2020-08-28 00:00:00'),97,21070,2,10,1,0,30,5,0,0,2,46,33,31,0.0,0,46,0.3
2352,date ('2020-08-29 00:00:00'),98,21069,3,9,1,0,31,5,0,0,2,34,46,35,0.0,1,47,0.3
2376,date ('2020-08-30 00:00:00'),99,21068,3,9,1,0,32,5,0,0,2,21,36,32,0.0,1,48,0.3
2400,date ('2020-08-31 00:00:00'),100,21067,3,10,1,0,32,6,0,0,2,31,27,36,0.0,1,49,0.3
2424,date ('2020-09-01 00:00:00'),101,21067,3,10,1,0,32,6,0,0,2,29,33,20,0.0,0,49,0.3
2448,date ('2020-09-02 00:00:00'),102,21066,3,10,1,0,32,6,0,0,3,27,25,29,0.0,1,50,0.3
2472,date ('2020-09-03 00:00:00'),103,21066,3,10,1,0,32,6,0,0,3,29,34,34,0.0,0,50,0.3
2496,date ('2020-09-04 00:00:00'),104,21066,0,13,1,0,32,7,0,0,3,31,36,32,0.0,0,50,0.3
2520,date ('2020-09-05 00:00:00'),105,21066,0,12,1,0,33,7,0,0,3,35,42,28,0.0,0,50,0.3
2544,date ('2020-09-06 00:00:00'),106,21066,0,11,1,0,34,6,0,0,3,33,33,27,0.0,0,50,0.3
2568,date ('2020-09-07 00:00:00'),107,21065,1,11,1,0,34,6,0,0,3,25,38,27,0.0,1,51,0.3
2592,date ('2020-09-08 00:00:00'),108,21064,2,10,1,0,35,5,0,0,3,32,21,34,0.0,1,52,0.3
2616,date ('2020-09-09 00:00:00'),109,21064,2,10,1,0,35,5,0,0,3,24,26,39,0.0,0,52,0.3
2640,date ('2020-09-10 00:00:00'),110,21063,3,10,1,0,35,5,0,0,3,28,32,49,0.0,1,53,0.3
2664,date ('2020-09-11 00:00:00'),111,21063,2,11,1,0,35,5,0,0,3,23,31,34,0.0,0,53,0.3
2688,date ('2020-09-12 00:00:00'),112,21063,2,11,0,0,36,5,0,0,3,27,32,44,0.0,0,53,0.3
2712,date ('2020-09-13 00:00:00'),113,21063,1,12,0,0,36,5,0,0,3,32,32,31,0.0,0,53,0.3
2736,date ('2020-09-14 00:00:00'),114,21063,1,12,0,0,36,5,0,0,3,30,40,23,0.0,0,53,0.3
2760,date ('2020-09-15 00:00:00'),115,21062,2,11,0,0,37,5,0,0,3,30,22,32,0.0,1,54,0.3
2784,date ('2020-09-16 00:00:00'),116,21061,3,11,0,0,37,5,0,0,3,29,29,27,0.0,1,55,0.3
2808,date ('2020-09-17 00:00:00'),117,21060,3,12,0,0,37,5,0,1,3,35,32,29,0.0,1,56,0.3
2832,date ('2020-09-18 00:00:00'),118,21060,3,11,0,0,38,5,0,1,3,66,51,53,0.0,0,56,0.3
2856,date ('2020-09-19 00:00:00'),119,21060,3,11,0,0,38,5,0,1,3,59,46,49,0.0,0,56,0.3
