cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
624,date ('2020-06-18 00:00:00'),26,21105,3,6,1,0,0,3,0,0,0,31,23,31,0.0,0,11,0.3
648,date ('2020-06-19 00:00:00'),27,21103,4,6,2,0,0,3,0,0,0,32,26,18,0.0,2,13,0.3
672,date ('2020-06-20 00:00:00'),28,21101,6,6,2,0,0,3,0,0,0,24,36,28,0.0,2,15,0.3
696,date ('2020-06-21 00:00:00'),29,21101,3,8,3,0,0,5,1,0,0,32,25,34,0.0,0,15,0.3
720,date ('2020-06-22 00:00:00'),30,21101,3,7,3,0,1,4,1,0,0,33,30,28,0.0,0,15,0.3
744,date ('2020-06-23 00:00:00'),31,21101,3,7,3,0,1,4,1,0,0,34,27,37,0.0,0,15,0.3
768,date ('2020-06-24 00:00:00'),32,21101,3,7,3,0,1,4,1,0,0,30,39,22,0.0,0,15,0.3
792,date ('2020-06-25 00:00:00'),33,21101,3,7,3,0,1,4,1,0,0,32,31,25,0.0,0,15,0.3
816,date ('2020-06-26 00:00:00'),34,21101,3,5,3,0,3,3,1,0,0,30,26,30,0.0,0,15,0.3
840,date ('2020-06-27 00:00:00'),35,21100,2,6,3,0,3,4,1,0,1,40,32,28,1.0,1,16,0.3
864,date ('2020-06-28 00:00:00'),36,21100,1,7,3,0,3,4,1,0,1,34,28,33,1.0,0,16,0.3
888,date ('2020-06-29 00:00:00'),37,21100,1,7,2,0,4,4,0,0,1,43,27,34,1.0,0,16,0.3
912,date ('2020-06-30 00:00:00'),38,21100,0,8,2,0,4,4,0,0,1,34,24,30,1.0,0,16,0.3
936,date ('2020-07-01 00:00:00'),39,21100,0,8,2,0,4,4,0,0,1,33,38,28,1.0,0,16,0.3
960,date ('2020-07-02 00:00:00'),40,21099,1,8,2,0,4,4,0,0,1,18,29,29,1.0,1,17,0.3
984,date ('2020-07-03 00:00:00'),41,21099,1,8,2,0,4,4,0,0,1,26,35,24,1.0,0,17,0.3
1008,date ('2020-07-04 00:00:00'),42,21098,2,8,1,0,5,4,0,0,1,35,31,27,1.0,1,18,0.3
1032,date ('2020-07-05 00:00:00'),43,21097,3,7,1,0,6,3,0,0,1,31,37,26,1.0,1,19,0.3
1056,date ('2020-07-06 00:00:00'),44,21097,3,7,1,0,6,3,0,0,1,35,33,28,1.0,0,19,0.3
1080,date ('2020-07-07 00:00:00'),45,21097,3,7,1,0,6,3,0,0,1,37,27,35,1.0,0,19,0.3
1104,date ('2020-07-08 00:00:00'),46,21097,3,6,1,0,7,3,0,0,1,30,33,35,1.0,0,19,0.3
1128,date ('2020-07-09 00:00:00'),47,21096,4,6,1,0,7,3,0,0,1,29,27,31,1.0,1,20,0.3
1152,date ('2020-07-10 00:00:00'),48,21096,4,6,1,0,7,3,0,0,1,25,36,20,1.0,0,20,0.3
1176,date ('2020-07-11 00:00:00'),49,21095,5,6,1,0,7,3,0,0,1,36,34,42,1.0,1,21,0.3
1200,date ('2020-07-12 00:00:00'),50,21095,5,6,1,0,7,3,0,0,1,33,37,38,1.0,0,21,0.3
1224,date ('2020-07-13 00:00:00'),51,21095,5,6,1,0,7,3,0,0,1,25,38,37,1.0,0,21,0.3
1248,date ('2020-07-14 00:00:00'),52,21095,5,5,0,0,9,2,0,0,1,36,36,28,1.0,0,21,0.3
1272,date ('2020-07-15 00:00:00'),53,21094,5,5,0,0,9,1,0,0,2,40,33,34,0.5,1,22,0.3
1296,date ('2020-07-16 00:00:00'),54,21094,3,7,0,0,9,1,0,0,2,22,26,25,0.5,0,22,0.3
1320,date ('2020-07-17 00:00:00'),55,21093,3,7,0,0,9,0,0,0,3,35,31,20,0.3333333333333333,1,23,0.3
1344,date ('2020-07-18 00:00:00'),56,21093,2,8,0,0,9,0,0,0,3,33,30,27,0.3333333333333333,0,23,0.3
1368,date ('2020-07-19 00:00:00'),57,21092,2,9,0,0,9,0,0,0,3,26,22,32,0.3333333333333333,1,24,0.3
1392,date ('2020-07-20 00:00:00'),58,21091,3,9,0,0,9,0,0,0,3,29,31,42,0.3333333333333333,1,25,0.3
1416,date ('2020-07-21 00:00:00'),59,21091,3,9,0,0,9,0,0,0,3,33,37,40,0.3333333333333333,0,25,0.3
1440,date ('2020-07-22 00:00:00'),60,21090,4,8,0,0,9,0,0,0,4,48,27,31,0.25,1,26,0.3
1464,date ('2020-07-23 00:00:00'),61,21090,2,7,1,0,11,0,0,0,4,33,29,27,0.25,0,26,0.3
1488,date ('2020-07-24 00:00:00'),62,21090,2,7,1,0,11,0,0,0,4,32,47,38,0.25,0,26,0.3
1512,date ('2020-07-25 00:00:00'),63,21089,2,7,2,0,11,0,1,0,4,31,32,36,0.25,1,27,0.3
1536,date ('2020-07-26 00:00:00'),64,21089,2,7,2,0,11,0,1,0,4,30,44,35,0.25,0,27,0.3
1560,date ('2020-07-27 00:00:00'),65,21089,2,7,2,0,11,0,1,0,4,36,27,28,0.25,0,27,0.3
1584,date ('2020-07-28 00:00:00'),66,21088,2,8,1,0,11,0,1,0,5,32,32,20,0.2,1,28,0.3
1608,date ('2020-07-29 00:00:00'),67,21088,1,8,1,0,12,0,1,0,5,33,25,27,0.2,0,28,0.3
1632,date ('2020-07-30 00:00:00'),68,21087,2,6,1,0,13,0,1,0,6,27,21,34,0.16666666666666666,1,29,0.3
1656,date ('2020-07-31 00:00:00'),69,21087,2,6,1,0,13,0,1,0,6,37,32,37,0.16666666666666666,0,29,0.3
1680,date ('2020-08-01 00:00:00'),70,21087,2,6,1,0,13,0,1,0,6,24,37,38,0.16666666666666666,0,29,0.3
1704,date ('2020-08-02 00:00:00'),71,21086,3,6,1,0,13,0,1,0,6,27,29,38,0.16666666666666666,1,30,0.3
1728,date ('2020-08-03 00:00:00'),72,21085,4,6,1,0,13,0,1,0,6,34,37,26,0.16666666666666666,1,31,0.3
1752,date ('2020-08-04 00:00:00'),73,21085,4,6,1,0,13,0,1,0,6,28,24,31,0.16666666666666666,0,31,0.3
1776,date ('2020-08-05 00:00:00'),74,21084,4,7,1,0,13,1,1,0,6,36,32,43,0.16666666666666666,1,32,0.3
1800,date ('2020-08-06 00:00:00'),75,21084,3,8,1,0,13,1,1,0,6,25,27,42,0.16666666666666666,0,32,0.3
1824,date ('2020-08-07 00:00:00'),76,21083,3,9,0,0,14,1,0,0,6,41,32,30,0.16666666666666666,1,33,0.3
1848,date ('2020-08-08 00:00:00'),77,21083,3,9,0,0,14,1,0,0,6,40,35,29,0.16666666666666666,0,33,0.3
1872,date ('2020-08-09 00:00:00'),78,21082,4,9,0,0,14,1,0,0,6,34,30,32,0.16666666666666666,1,34,0.3
1896,date ('2020-08-10 00:00:00'),79,21082,4,9,0,0,14,1,0,0,6,38,28,31,0.16666666666666666,0,34,0.3
1920,date ('2020-08-11 00:00:00'),80,21081,5,8,0,0,14,1,0,0,7,35,33,32,0.14285714285714285,1,35,0.3
1944,date ('2020-08-12 00:00:00'),81,21081,3,8,1,0,15,2,0,0,7,35,30,28,0.14285714285714285,0,35,0.3
1968,date ('2020-08-13 00:00:00'),82,21081,1,10,1,0,15,4,0,0,7,26,32,33,0.14285714285714285,0,35,0.3
1992,date ('2020-08-14 00:00:00'),83,21081,1,9,1,0,16,4,0,0,7,31,39,35,0.14285714285714285,0,35,0.3
2016,date ('2020-08-15 00:00:00'),84,21081,0,10,1,0,16,4,0,0,7,29,38,29,0.14285714285714285,0,35,0.3
2040,date ('2020-08-16 00:00:00'),85,21080,1,10,1,0,16,4,0,0,7,43,29,36,0.14285714285714285,1,36,0.3
2064,date ('2020-08-17 00:00:00'),86,21079,2,10,1,0,16,4,0,0,7,37,23,26,0.14285714285714285,1,37,0.3
2088,date ('2020-08-18 00:00:00'),87,21078,3,9,1,0,17,4,0,0,7,29,36,33,0.14285714285714285,1,38,0.3
2112,date ('2020-08-19 00:00:00'),88,21078,3,9,1,0,17,4,0,0,7,37,28,30,0.14285714285714285,0,38,0.3
2136,date ('2020-08-20 00:00:00'),89,21077,3,9,2,0,17,4,0,0,7,28,28,50,0.14285714285714285,1,39,0.3
2160,date ('2020-08-21 00:00:00'),90,21077,3,8,2,0,18,4,0,0,7,33,28,28,0.14285714285714285,0,39,0.3
2184,date ('2020-08-22 00:00:00'),91,21077,3,8,2,0,18,4,0,0,7,35,35,19,0.14285714285714285,0,39,0.3
2208,date ('2020-08-23 00:00:00'),92,21076,3,9,2,0,18,5,0,0,7,30,34,30,0.14285714285714285,1,40,0.3
2232,date ('2020-08-24 00:00:00'),93,21076,1,9,3,0,19,5,0,0,7,38,36,31,0.14285714285714285,0,40,0.3
2256,date ('2020-08-25 00:00:00'),94,21076,1,9,3,0,19,5,0,0,7,35,36,30,0.14285714285714285,0,40,0.3
2280,date ('2020-08-26 00:00:00'),95,21076,1,9,3,0,19,5,0,0,7,35,23,40,0.14285714285714285,0,40,0.3
2304,date ('2020-08-27 00:00:00'),96,21076,1,9,3,0,19,5,0,0,7,24,31,33,0.14285714285714285,0,40,0.3
2328,date ('2020-08-28 00:00:00'),97,21075,2,9,3,0,19,5,0,0,7,29,23,28,0.14285714285714285,1,41,0.3
2352,date ('2020-08-29 00:00:00'),98,21074,2,10,1,0,21,6,0,0,7,36,24,33,0.14285714285714285,1,42,0.3
2376,date ('2020-08-30 00:00:00'),99,21074,2,10,1,0,21,6,0,0,7,22,26,29,0.14285714285714285,0,42,0.3
2400,date ('2020-08-31 00:00:00'),100,21074,2,10,1,0,21,6,0,0,7,30,34,39,0.14285714285714285,0,42,0.3
2424,date ('2020-09-01 00:00:00'),101,21073,2,10,1,0,21,6,0,0,8,30,31,30,0.125,1,43,0.3
2448,date ('2020-09-02 00:00:00'),102,21073,2,10,0,0,21,6,0,0,9,17,27,31,0.2222222222222222,0,43,0.3
2472,date ('2020-09-03 00:00:00'),103,21072,3,10,0,0,21,6,0,0,9,29,50,24,0.2222222222222222,1,44,0.3
2496,date ('2020-09-04 00:00:00'),104,21072,3,9,0,0,22,6,0,0,9,32,34,40,0.2222222222222222,0,44,0.3
2520,date ('2020-09-05 00:00:00'),105,21072,2,10,0,0,22,7,0,0,9,34,33,35,0.2222222222222222,0,44,0.3
2544,date ('2020-09-06 00:00:00'),106,21071,3,10,0,0,22,7,0,0,9,30,30,22,0.2222222222222222,1,45,0.3
2568,date ('2020-09-07 00:00:00'),107,21071,3,10,0,0,22,7,0,0,9,34,32,37,0.2222222222222222,0,45,0.3
2592,date ('2020-09-08 00:00:00'),108,21070,4,9,0,0,23,6,0,0,9,25,29,49,0.2222222222222222,1,46,0.3
2616,date ('2020-09-09 00:00:00'),109,21069,4,9,0,0,23,7,0,0,10,27,34,28,0.2,1,47,0.3
2640,date ('2020-09-10 00:00:00'),110,21068,5,9,0,0,23,7,0,0,10,37,25,33,0.2,1,48,0.3
2664,date ('2020-09-11 00:00:00'),111,21068,2,10,1,0,24,7,1,0,10,39,29,32,0.2,0,48,0.3
2688,date ('2020-09-12 00:00:00'),112,21068,2,9,1,0,25,6,1,0,10,30,32,31,0.2,0,48,0.3
2712,date ('2020-09-13 00:00:00'),113,21068,1,10,1,0,25,6,1,0,10,37,35,31,0.2,0,48,0.3
2736,date ('2020-09-14 00:00:00'),114,21068,1,10,1,0,25,6,1,0,10,34,38,28,0.2,0,48,0.3
2760,date ('2020-09-15 00:00:00'),115,21068,1,10,0,0,26,6,0,0,10,31,32,34,0.2,0,48,0.3
2784,date ('2020-09-16 00:00:00'),116,21068,0,11,0,0,26,6,0,0,10,39,47,46,0.2,0,48,0.3
2808,date ('2020-09-17 00:00:00'),117,21068,0,11,0,0,26,6,0,0,10,30,26,27,0.2,0,48,0.3
2832,date ('2020-09-18 00:00:00'),118,21068,0,11,0,0,26,6,0,0,10,27,33,40,0.2,0,48,0.3
2856,date ('2020-09-19 00:00:00'),119,21068,0,11,0,0,26,6,0,0,10,35,27,41,0.2,0,48,0.3
