cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
672,date ('2020-06-20 00:00:00'),28,21099,5,7,1,0,2,3,1,0,1,43,32,33,0.0,3,17,0.3
696,date ('2020-06-21 00:00:00'),29,21099,3,9,1,0,2,3,1,0,1,31,27,23,0.0,0,17,0.3
720,date ('2020-06-22 00:00:00'),30,21099,3,9,1,0,2,3,1,0,1,33,36,27,0.0,0,17,0.3
744,date ('2020-06-23 00:00:00'),31,21099,2,10,0,0,3,3,0,0,1,33,29,32,0.0,0,17,0.3
768,date ('2020-06-24 00:00:00'),32,21098,3,10,0,0,3,3,0,0,1,36,27,31,0.0,1,18,0.3
792,date ('2020-06-25 00:00:00'),33,21098,3,10,0,0,3,3,0,0,1,33,40,30,0.0,0,18,0.3
816,date ('2020-06-26 00:00:00'),34,21098,3,10,0,0,3,3,0,0,1,37,28,35,0.0,0,18,0.3
840,date ('2020-06-27 00:00:00'),35,21097,4,10,0,0,3,3,0,0,1,29,32,30,0.0,1,19,0.3
864,date ('2020-06-28 00:00:00'),36,21096,5,10,0,0,3,3,0,0,1,34,32,31,0.0,1,20,0.3
888,date ('2020-06-29 00:00:00'),37,21095,5,9,0,0,5,1,0,0,1,27,32,35,0.0,1,21,0.3
912,date ('2020-06-30 00:00:00'),38,21094,3,12,0,0,5,3,0,0,1,39,28,32,0.0,1,22,0.3
936,date ('2020-07-01 00:00:00'),39,21094,3,11,0,0,6,3,0,0,1,27,32,44,0.0,0,22,0.3
960,date ('2020-07-02 00:00:00'),40,21094,1,12,1,0,6,3,0,0,1,37,23,35,0.0,0,22,0.3
984,date ('2020-07-03 00:00:00'),41,21093,2,12,1,0,6,3,0,0,1,38,32,33,0.0,1,23,0.3
1008,date ('2020-07-04 00:00:00'),42,21092,3,12,1,0,6,3,0,0,1,32,38,28,0.0,1,24,0.3
1032,date ('2020-07-05 00:00:00'),43,21092,3,12,1,0,6,3,0,0,1,33,40,35,0.0,0,24,0.3
1056,date ('2020-07-06 00:00:00'),44,21092,1,10,3,0,8,2,1,0,1,27,29,30,0.0,0,24,0.3
1080,date ('2020-07-07 00:00:00'),45,21091,2,10,3,0,8,2,1,0,1,32,32,31,0.0,1,25,0.3
1104,date ('2020-07-08 00:00:00'),46,21091,2,10,3,0,8,2,1,0,1,34,28,33,0.0,0,25,0.3
1128,date ('2020-07-09 00:00:00'),47,21091,2,9,3,0,9,2,1,0,1,32,21,36,0.0,0,25,0.3
1152,date ('2020-07-10 00:00:00'),48,21091,2,9,3,0,9,2,1,0,1,30,37,30,0.0,0,25,0.3
1176,date ('2020-07-11 00:00:00'),49,21091,1,10,2,0,10,3,0,0,1,35,30,31,0.0,0,25,0.3
1200,date ('2020-07-12 00:00:00'),50,21090,2,7,2,0,13,2,0,0,1,34,33,31,0.0,1,26,0.3
1224,date ('2020-07-13 00:00:00'),51,21089,2,8,1,0,14,3,0,0,1,42,26,30,0.0,1,27,0.3
1248,date ('2020-07-14 00:00:00'),52,21088,3,8,1,0,14,3,0,0,1,37,25,32,0.0,1,28,0.3
1272,date ('2020-07-15 00:00:00'),53,21087,4,8,1,0,14,3,0,0,1,40,39,33,0.0,1,29,0.3
1296,date ('2020-07-16 00:00:00'),54,21086,3,9,2,0,14,3,0,0,1,29,34,31,0.0,1,30,0.3
1320,date ('2020-07-17 00:00:00'),55,21085,4,9,2,0,14,3,0,0,1,24,36,35,0.0,1,31,0.3
1344,date ('2020-07-18 00:00:00'),56,21084,4,8,3,0,15,3,0,0,1,34,29,31,0.0,1,32,0.3
1368,date ('2020-07-19 00:00:00'),57,21083,4,8,3,0,16,3,0,0,1,40,38,30,0.0,1,33,0.3
1392,date ('2020-07-20 00:00:00'),58,21083,2,10,3,0,16,5,0,0,1,36,31,32,0.0,0,33,0.3
1416,date ('2020-07-21 00:00:00'),59,21083,1,10,3,0,17,5,0,0,1,34,42,32,0.0,0,33,0.3
1440,date ('2020-07-22 00:00:00'),60,21083,1,9,3,0,18,4,0,0,1,31,29,32,0.0,0,33,0.3
1464,date ('2020-07-23 00:00:00'),61,21083,1,8,3,0,19,3,0,0,1,35,22,29,0.0,0,33,0.3
1488,date ('2020-07-24 00:00:00'),62,21083,0,9,2,0,20,3,0,0,1,40,36,33,0.0,0,33,0.3
1512,date ('2020-07-25 00:00:00'),63,21082,1,9,2,0,20,3,0,0,1,25,27,28,0.0,1,34,0.3
1536,date ('2020-07-26 00:00:00'),64,21082,1,9,2,0,20,3,0,0,1,30,32,25,0.0,0,34,0.3
1560,date ('2020-07-27 00:00:00'),65,21082,1,9,2,0,20,3,0,0,1,38,23,43,0.0,0,34,0.3
1584,date ('2020-07-28 00:00:00'),66,21082,1,9,2,0,20,3,0,0,1,23,37,36,0.0,0,34,0.3
1608,date ('2020-07-29 00:00:00'),67,21081,2,9,2,0,20,3,0,0,1,33,33,34,0.0,1,35,0.3
1632,date ('2020-07-30 00:00:00'),68,21080,3,9,2,0,20,3,0,0,1,37,32,42,0.0,1,36,0.3
1656,date ('2020-07-31 00:00:00'),69,21080,3,8,2,0,21,3,0,0,1,30,34,26,0.0,0,36,0.3
1680,date ('2020-08-01 00:00:00'),70,21080,2,9,1,0,22,4,0,0,1,36,30,36,0.0,0,36,0.3
1704,date ('2020-08-02 00:00:00'),71,21079,3,9,1,0,22,4,0,0,1,34,30,24,0.0,1,37,0.3
1728,date ('2020-08-03 00:00:00'),72,21079,3,9,1,0,22,4,0,0,1,27,29,34,0.0,0,37,0.3
1752,date ('2020-08-04 00:00:00'),73,21079,2,10,1,0,22,4,0,0,1,33,36,28,0.0,0,37,0.3
1776,date ('2020-08-05 00:00:00'),74,21079,0,11,0,0,24,4,0,0,1,29,23,27,0.0,0,37,0.3
1800,date ('2020-08-06 00:00:00'),75,21078,0,12,0,0,24,4,0,0,1,31,25,25,0.0,1,38,0.3
1824,date ('2020-08-07 00:00:00'),76,21077,1,12,0,0,24,4,0,0,1,46,36,39,0.0,1,39,0.3
1848,date ('2020-08-08 00:00:00'),77,21076,2,10,0,0,25,4,0,0,2,38,28,34,0.0,1,40,0.3
1872,date ('2020-08-09 00:00:00'),78,21075,2,11,0,0,25,4,0,0,2,22,34,41,0.0,1,41,0.3
1896,date ('2020-08-10 00:00:00'),79,21075,2,11,0,0,25,4,0,0,2,25,34,28,0.0,0,41,0.3
1920,date ('2020-08-11 00:00:00'),80,21074,1,12,0,0,26,5,0,0,2,28,32,34,0.0,1,42,0.3
1944,date ('2020-08-12 00:00:00'),81,21073,2,12,0,0,26,5,0,0,2,32,35,34,0.0,1,43,0.3
1968,date ('2020-08-13 00:00:00'),82,21072,3,12,0,0,26,5,0,0,2,29,33,29,0.0,1,44,0.3
1992,date ('2020-08-14 00:00:00'),83,21072,2,13,0,0,26,5,0,0,2,29,37,28,0.0,0,44,0.3
2016,date ('2020-08-15 00:00:00'),84,21071,3,12,0,0,26,4,0,0,3,34,36,37,0.0,1,45,0.3
2040,date ('2020-08-16 00:00:00'),85,21071,2,12,0,0,27,3,0,0,3,34,36,38,0.0,0,45,0.3
2064,date ('2020-08-17 00:00:00'),86,21071,2,11,0,0,28,3,0,0,3,26,17,34,0.0,0,45,0.3
2088,date ('2020-08-18 00:00:00'),87,21070,2,12,0,0,28,4,0,0,3,34,35,21,0.0,1,46,0.3
2112,date ('2020-08-19 00:00:00'),88,21070,2,12,0,0,28,4,0,0,3,38,27,36,0.0,0,46,0.3
2136,date ('2020-08-20 00:00:00'),89,21069,3,11,0,0,29,3,0,0,3,38,28,24,0.0,1,47,0.3
2160,date ('2020-08-21 00:00:00'),90,21069,2,12,0,0,29,3,0,0,3,32,20,21,0.0,0,47,0.3
2184,date ('2020-08-22 00:00:00'),91,21069,1,13,0,0,29,4,0,0,3,29,32,31,0.0,0,47,0.3
2208,date ('2020-08-23 00:00:00'),92,21068,2,13,0,0,29,4,0,0,3,35,35,35,0.0,1,48,0.3
2232,date ('2020-08-24 00:00:00'),93,21067,3,11,0,0,31,4,0,0,3,39,30,34,0.0,1,49,0.3
2256,date ('2020-08-25 00:00:00'),94,21066,3,12,0,0,31,4,0,0,3,44,40,42,0.0,1,50,0.3
2280,date ('2020-08-26 00:00:00'),95,21065,4,12,0,0,31,4,0,0,3,33,30,30,0.0,1,51,0.3
2304,date ('2020-08-27 00:00:00'),96,21064,5,12,0,0,31,4,0,0,3,35,33,24,0.0,1,52,0.3
2328,date ('2020-08-28 00:00:00'),97,21063,5,12,0,0,32,3,0,0,3,37,37,32,0.0,1,53,0.3
2352,date ('2020-08-29 00:00:00'),98,21062,5,13,0,0,32,3,0,0,3,27,37,46,0.0,1,54,0.3
2376,date ('2020-08-30 00:00:00'),99,21062,5,13,0,0,32,3,0,0,3,32,24,36,0.0,0,54,0.3
2400,date ('2020-08-31 00:00:00'),100,21062,5,12,0,0,33,3,0,0,3,30,31,31,0.0,0,54,0.3
2424,date ('2020-09-01 00:00:00'),101,21061,5,12,0,0,34,4,0,0,3,36,23,29,0.0,1,55,0.3
2448,date ('2020-09-02 00:00:00'),102,21060,4,13,1,0,34,4,0,0,3,38,42,42,0.0,1,56,0.3
2472,date ('2020-09-03 00:00:00'),103,21060,3,14,1,0,34,5,0,0,3,34,26,34,0.0,0,56,0.3
2496,date ('2020-09-04 00:00:00'),104,21060,1,14,2,0,35,6,0,0,3,25,25,28,0.0,0,56,0.3
2520,date ('2020-09-05 00:00:00'),105,21060,1,12,2,0,36,6,0,0,4,42,34,41,0.0,0,56,0.3
2544,date ('2020-09-06 00:00:00'),106,21060,1,12,1,0,37,6,0,0,4,36,41,30,0.0,0,56,0.3
2568,date ('2020-09-07 00:00:00'),107,21059,1,13,0,0,37,6,0,0,5,25,34,23,0.0,1,57,0.3
2592,date ('2020-09-08 00:00:00'),108,21058,2,13,0,0,37,6,0,0,5,44,32,24,0.0,1,58,0.3
2616,date ('2020-09-09 00:00:00'),109,21058,1,14,0,0,37,6,0,0,5,23,31,37,0.0,0,58,0.3
2640,date ('2020-09-10 00:00:00'),110,21057,1,13,0,0,38,6,0,0,6,38,42,25,0.0,1,59,0.3
2664,date ('2020-09-11 00:00:00'),111,21057,1,13,0,0,38,6,0,0,6,34,38,37,0.0,0,59,0.3
2688,date ('2020-09-12 00:00:00'),112,21057,1,11,0,0,40,6,0,0,6,29,31,20,0.0,0,59,0.3
2712,date ('2020-09-13 00:00:00'),113,21057,1,11,0,0,40,6,0,0,6,35,36,21,0.0,0,59,0.3
2736,date ('2020-09-14 00:00:00'),114,21057,1,11,0,0,40,6,0,0,6,39,27,38,0.0,0,59,0.3
2760,date ('2020-09-15 00:00:00'),115,21057,1,11,0,0,40,6,0,0,6,29,32,31,0.0,0,59,0.3
2784,date ('2020-09-16 00:00:00'),116,21056,2,11,0,0,40,6,0,0,6,28,38,30,0.0,1,60,0.3
2808,date ('2020-09-17 00:00:00'),117,21055,2,10,0,0,42,6,0,0,6,30,23,29,0.0,1,61,0.3
2832,date ('2020-09-18 00:00:00'),118,21055,2,10,0,0,42,6,0,0,6,37,25,24,0.0,0,61,0.3
2856,date ('2020-09-19 00:00:00'),119,21055,2,10,0,0,42,6,0,0,6,40,28,31,0.0,0,61,0.3
